disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0018150	Gaucher disease	PMID:33836415	MAXO:0000058	pharmacotherapy	HP:0000118	treats	PCS	CHEBI:135590	ambroxol			0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36562549	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39358794	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38624096	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38000346	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36100564	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38562044	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:35365177	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009266	Gaucher disease type II	PMID:34847281	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:34213482	MAXO:0000165	diuretic agent therapy	HP:0001723	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:37493453	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:33823526	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:35918294	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:35815393	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:34699463	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:38413480	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:38909587	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:34863216	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:35878795	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0009267	Gaucher disease type III	PMID:39827430	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0004349	unknown	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:33829536	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36125320	MAXO:0000646	cancer chemotherapy	HP:0012254	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36271424	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36735655	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:36329499	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37068171	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:34299318	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38686876	MAXO:0000058	pharmacotherapy	HP:0000118	prevents	PCS	CHEBI:82752	eliglustat			0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37722956	MAXO:0000058	pharmacotherapy	HP:0000118	treats	PCS	CHEBI:82752	eliglustat			0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37627292	MAXO:0000058	pharmacotherapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38363061	MAXO:0000648	enzyme inhibitor agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38553911	MAXO:0000058	pharmacotherapy	HP:0000118	prevents	PCS	CHEBI:135590	ambroxol			0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:38802634	MAXO:0000648	enzyme inhibitor agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39183396	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39062556	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37011049	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37558486	MAXO:0000058	pharmacotherapy	HP:0032794	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:37833892	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39183538	MAXO:0001257	vitamin E supplementation	HP:0000118	treats	PCS	CHEBI:33234	vitamin E			0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39988831	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:39622379	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0018150	Gaucher disease	PMID:40155919	MAXO:0000806	pregnancy education counseling	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
