disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0019391	Fanconi anemia	PMID:33755277	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:34417960	MAXO:0000449	surgical extirpation	HP:0002860	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:34417960	MAXO:0000646	cancer chemotherapy	HP:0002860	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:35624384	MAXO:0000646	cancer chemotherapy	HP:0100648	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38227075	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:34553252	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:35781747	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:34130602	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:33491597	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:35995393	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:32949371	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:33798394	MAXO:0000806	pregnancy education counseling	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:36054728	MAXO:0001492	surveillance for malignancies	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37288500	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37021532	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37773270	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37848556	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38919026	MAXO:0000014	radiation therapy	HP:0002885	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37934348	MAXO:0000014	radiation therapy	HP:0012126	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:39513346	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37880411	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37400941	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:35633493	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:36915258	MAXO:0000747	hematopoietic stem cell transplantation	HP:0005528	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:36485157	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37934348	MAXO:0000646	cancer chemotherapy	HP:0012126	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:37988252	MAXO:0000014	radiation therapy	HP:0002885	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38013455	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38452872	MAXO:0010033	umbilical cord blood transplantation	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:39107201	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38968140	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38991119	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38497679	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38066849	MAXO:0000747	hematopoietic stem cell transplantation	HP:0005528	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:38919026	MAXO:0000646	cancer chemotherapy	HP:0002885	prevents	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:39298164	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-09
MONDO:0019391	Fanconi anemia	PMID:40251844	MAXO:0000453	laser ablation therapy	HP:0002745	treats	PCS					0000-0002-0736-9199		2025-05-09
