PMID	Title	Abstract
34751355	[Sudden cardiac death during exercise due to Brugada syndrome. Report of one case].	We report a 20-year-old male athlete who while running, presented a sudden death due to ventricular fibrillation. He was successfully rescued by cardiopulmonary resuscitation maneuvers and an automatic external defibrillator. Without evidence of structural heart disease, Brugada syndrome was diagnosed as the cause, after which a subcutaneous implantable cardioverter defibrillator was indicated. We discuss the subject of sudden cardiac death in athletes and its unusual relationship with exercise in this channelopathy.
34182174	Role of endocardial ablation in eliminating an epicardial arrhythmogenic substrate in patients with Brugada syndrome.	BACKGROUND: Epicardial ablation is occasionally limited by coronary artery (CA) injuries or epicardial fat (EF). OBJECTIVE: The purpose of this study was to evaluate the anatomic obstacles that prevent ablation of epicardial abnormal potentials (EAPs) in patients with Brugada syndrome (BrS) and to investigate the feasibility of EAP elimination by endocardial right ventricular (RV) ablation. METHODS: This study included 16 BrS patients with previous ventricular fibrillation (VF), including 10 with an electrical storm. Data from multidetector computed tomography were assessed, and the proximity of the CA and EF was correlated with EAPs. RESULTS: EAPs were present in the epicardial RV outflow tract and RV inferior wall in all patients and 12 patients (75%), respectively. These EAPs were present within 5 mm of the main body and branches of the right CA in 14 patients (87.5%). However, only 1.4% +- 2.9% of the EAP area was covered with thick EF (>=8 mm). Partial EAP elimination by endocardial RV ablation was feasible in all 10 patients, with 53.3% successful endocardial RV radiofrequency applications for eliminating EAPs. After the procedure, VF remained inducible in 37.5% of the patients. During the 25.1 +- 29.1 months of follow-up, no patients experienced an electrical storm, and VF burden significantly decreased (median VF episodes before and after ablation: 7 and 0, respectively). CONCLUSION: EAPs are near the CA in most BrS patients, thereby requiring caution during epicardial ablation, whereas EF is less of an issue. Endocardial ablation is feasible to eliminate some EAPs and may be combined with epicardial ablation.
34152392	Epicardial origin of cardiac arrhythmias: clinical evidences and pathophysiology.	Recent developments in imaging, mapping, and ablation techniques have shown that the epicardial region of the heart is a key player in the occurrence of ventricular arrhythmic events in several cardiac diseases, such as Brugada syndrome, arrhythmogenic cardiomyopathy, or dilated cardiomyopathy. At the atrial level as well, the epicardial region has emerged as an important determinant of the substrate of atrial fibrillation, pointing to common underlying pathophysiological mechanisms. Alteration in the gradient of repolarization between myocardial layers favouring the occurrence of re-entry circuits has largely been described. The fibro-fatty infiltration of the subepicardium is another shared substrate between ventricular and atrial arrhythmias. Recent data have emphasized the role of the epicardial reactivation in the formation of this arrhythmogenic substrate. There are new evidences supporting this structural remodelling process to be regulated by the recruitment of epicardial progenitor cells that can differentiate into adipocytes or fibroblasts under various stimuli. In addition, immune-inflammatory processes can also contribute to fibrosis of the subepicardial layer. A better understanding of such 'electrical fragility' of the epicardial area will open perspectives for novel biomarkers and therapeutic strategies. In this review article, a pathophysiological scheme of epicardial-driven arrhythmias will be proposed.
36960730	Long-Term Outcomes of Brugada Substrate Ablation: A Report from BRAVO (Brugada Ablation of VF Substrate Ongoing Multicenter Registry).	BACKGROUND: Treatment options for high-risk Brugada syndrome (BrS) with recurrent ventricular fibrillation (VF) are limited. Catheter ablation is increasingly performed but a large study with long-term outcome data is lacking. We report the results of the multicenter, international BRAVO (Brugada Ablation of VF Substrate Ongoing Registry) for treatment of high-risk symptomatic BrS. METHODS: We enrolled 159 patients (median age 42 years; 156 male) with BrS and spontaneous VF in BRAVO; 43 (27%) of them had BrS and early repolarization pattern. All but 5 had an implantable cardioverter-defibrillator for cardiac arrest (n=125) or syncope (n=34). A total of 140 (88%) had experienced numerous implantable cardioverter-defibrillator shocks for spontaneous VF before ablation. All patients underwent a percutaneous epicardial substrate ablation with electroanatomical mapping except for 8 who underwent open-thoracotomy ablation. RESULTS: In all patients, VF/BrS substrates were recorded in the epicardial surface of the right ventricular outflow tract; 45 (29%) patients also had an arrhythmic substrate in the inferior right ventricular epicardium and 3 in the posterior left ventricular epicardium. After a single ablation procedure, 128 of 159 (81%) patients remained free of VF recurrence; this number increased to 153 (96%) after a repeated procedure (mean 1.2+-0.5 procedures; median=1), with a mean follow-up period of 48+-29 months from the last ablation. VF burden and frequency of shocks decreased significantly from 1.1+-2.1 per month before ablation to 0.003+-0.14 per month after the last ablation (P<0.0001). The Kaplan-Meier VF-free survival beyond 5 years after the last ablation was 95%. The only variable associated with a VF-free outcome in multivariable analysis was normalization of the type 1 Brugada ECG, both with and without sodium-channel blockade, after the ablation (hazard ratio, 0.078 [95% CI, 0.008 to 0.753]; P=0.0274). There were no arrhythmic or cardiac deaths. Complications included hemopericardium in 4 (2.5%) patients. CONCLUSIONS: Ablation treatment is safe and highly effective in preventing VF recurrence in high-risk BrS. Prospective studies are needed to determine whether it can be an alternative treatment to implantable cardioverter-defibrillator implantation for selected patients with BrS. REGISTRATION: URL: https://www. CLINICALTRIALS: gov; Unique identifier: NCT04420078.
34491774	Polymorphic Ventricular Tachycardia: Terminology, Mechanism, Diagnosis, and Emergency Therapy.	Polymorphic ventricular tachyarrhythmias are highly lethal arrhythmias. Several types of polymorphic ventricular tachycardia have similar electrocardiographic characteristics but have different modes of therapy. In fact, medications considered the treatment of choice for one form of polymorphic ventricular tachycardia, are contraindicated for the other. Yet confusion about terminology, and thus diagnosis and therapy, continues. We present an in-depth review of the different forms of polymorphic ventricular tachycardia and propose a practical step-by-step approach for distinguishing these malignant arrhythmias.
36418560	Subcutaneous versus transvenous implantable cardioverter-defibrillator among drug-induced type-1 ECG pattern Brugada syndrome: a propensity score matching analysis from IBRYD study.	No real-world data are available about the complications rate in drug-induced type 1 Brugada Syndrome (BrS) patients with an implantable cardioverter-defibrillator (ICD). Aim of our study is to compare the device-related complications, infections, and inappropriate therapies among drug-induced type 1 BrS patients with transvenous- ICD (TV-ICD) versus subcutaneous-ICD (S-ICD). Data for this study were sourced from the IBRYD (Italian BRugada sYnDrome) registry which includes 619 drug-induced type-1 BrS patients followed at 20 Italian tertiary referral hospitals. For the present analysis, we selected 258 consecutive BrS patients implanted with ICD. 198 patients (76.7%) received a TV-ICD, while 60 a S-ICD (23.4%). And were followed-up for a median time of 84.3 [46.5-147] months. ICD inappropriate therapies were experienced by 16 patients (6.2%). 14 patients (7.1%) in the TVICD group and 2 patients (3.3%) in S-ICD group (log-rank P = 0.64). ICD-related complications occurred in 31 patients (12%); 29 (14.6%) in TV-ICD group and 2 (3.3%) in S-ICD group (log-rank P = 0.41). ICD-related infections occurred in 10 patients (3.88%); 9 (4.5%) in TV-ICD group and 1 (1.8%) in S-ICD group (log-rank P = 0.80). After balancing for potential confounders using the propensity score matching technique, no differences were found in terms of clinical outcomes between the two groups. In a real-world setting of drug-induced type-1 BrS patients with ICD, no significant differences in inappropriate ICD therapies, device-related complications, and infections were shown among S-ICD vs TV-ICD. However, a reduction in lead-related complications was observed in the S-ICD group. In conclusion, our evidence suggests that S-ICD is at least non-inferior to TV-ICD in this population and may also reduce the risk of lead-related complications which can expose the patients to the necessity of lead extractions.
34387130	Comparative Effectiveness of Implantable Defibrillators for Asymptomatic Brugada Syndrome: A Decision-Analytic Model.	Background Optimal management of asymptomatic Brugada syndrome (BrS) with spontaneous type I electrocardiographic pattern is uncertain. Methods and Results We developed an individual-level simulation comprising 2 000 000 average-risk individuals with asymptomatic BrS and spontaneous type I electrocardiographic pattern. We compared (1) observation, (2) electrophysiologic study (EPS)-guided implantable cardioverter-defibrillator (ICD), and (3) upfront ICD, each using either subcutaneous or transvenous ICD, resulting in 6 strategies tested. The primary outcome was quality-adjusted life years (QALYs), with cardiac deaths (arrest or procedural-related) as a secondary outcome. We varied BrS diagnosis age and underlying arrest rate. We assessed cost-effectiveness at $100 000/QALY. Compared with observation, EPS-guided subcutaneous ICD resulted in 0.35 QALY gain/individual and 4130 cardiac deaths avoided/100 000 individuals, and EPS-guided transvenous ICD resulted in 0.26 QALY gain and 3390 cardiac deaths avoided. Compared with observation, upfront ICD reduced cardiac deaths by a greater margin (subcutaneous ICD, 8950; transvenous ICD, 6050), but only subcutaneous ICD improved QALYs (subcutaneous ICD, 0.25 QALY gain; transvenous ICD, 0.01 QALY loss), and complications were higher. ICD-based strategies were more effective at younger ages and higher arrest rates (eg, using subcutaneous devices, upfront ICD was the most effective strategy at ages 20-39.4 years and arrest rates >1.37%/year; EPS-guided ICD was the most effective strategy at ages 39.5-51.3 years and arrest rates 0.47%-1.37%/year, and observation was the most effective strategy at ages >51.3 years and arrest rates <0.47%/year). EPS-guided subcutaneous ICD was cost-effective ($80 508/QALY). Conclusions Device-based approaches (with or without EPS risk stratification) can be more effective than observation among selected patients with asymptomatic BrS. BrS management should be tailored to patient characteristics.
35764821	Gene therapy for Brugada syndrome.	
34016268	Precision Medicine Approaches to Cardiac Arrhythmias: JACC Focus Seminar 4/5.	In the initial 3 papers in this Focus Seminar series, the fundamentals and key concepts of precision medicine were reviewed, followed by a focus on precision medicine in the context of vascular disease and cardiomyopathy. For the remaining 2 papers, we focus on precision medicine in the context of arrhythmias. Specifically, in this fourth paper we focus on long QT syndrome, Brugada syndrome, and atrial fibrillation. The final (fifth) paper will deal with catecholaminergic polymorphic ventricular tachycardia. These arrhythmias represent a spectrum of disease ranging from common to relatively rare, with very different genetic and environmental causative factors, and with differing clinical manifestations that range from almost no consequences to lethality in childhood or adolescence if untreated. Accordingly, the emerging precision medicine approaches to these arrhythmias vary significantly, but several common themes include increased use of genetic testing, avoidance of triggers, and personalized risk stratification to guide the use of arrhythmia-specific therapies.
36254633	Aborted sudden cardiac death in patient with concealed Brugada syndrome early after skin tattoo.	"We report a case of 40-year-old healthy patient presented with aborted sudden cardiac death. Echocardiography and coronarography were normal. ECG showed minimal non-specific changes in right precordial leads. A concealed Brugada syndrome was considered. We performed a provocative ajmaline test with Brugada-specific lead placement in 2nd, 3rd and 4th intercostal spaces at both parasternal sides. The test has confirmed the supposed diagnose. Detailed history taking revealed that the patient underwent a calf tattoo procedure on the same day. In this case report, we describe a new mechanism in Brugada patients, possibly leading to sudden cardiac death. The skin tattoo procedure is in more than 7 % of cases accompanied with a ""tattoo flu syndrome"", manifesting with fever, headache and fatigue. The fever is well described as a provoking factor for malignant arrhythmias in Brugada patients. Thus, a simple and safe procedure like skin tattoo can potentially lead to death in concealed Brugada syndrome population (Fig. 7, Ref. 9). Keywords: adical gastrectomy, D2 lymph node dissection, neoadjuvant therapy."
37393585	Reply by Casella et al. to letter regarding article, incidence of ventricular arrhythmias related to COVID infection and vaccination in patients with Brugada syndrome: Insights from a large Italian multicenter registry based on continuous rhythm monitoring.	
34446272	Ablation in Brugada Syndrome: A Review of Two Cases.	Brugada syndrome (BrS) is characterized by ventricular arrhythmias in patients without structural cardiac alteration. Some patients present repeated episodes of ventricular tachycardia. Epicardial catheter ablation makes it possible to decrease arrhythmic recurrence in these patients.
35695789	Fever following Covid-19 vaccination in subjects with Brugada syndrome: Incidence and management.	BACKGROUND: Fever is a potential side effect of the Covid-19 vaccination. Patients with Brugada syndrome (BrS) have an increased risk of life-threatening arrhythmias when experiencing fever. Prompt treatment with antipyretic drugs is suggested in these patients. AIM OF THE STUDY: To evaluate the incidence and management of fever within 48 h from Covid-19 vaccination among BrS patients. METHODS: One hundred sixty-three consecutive patients were enrolled in a prospective registry involving five European hospitals with a dedicated inherited disease ambulatory. RESULTS: The mean age was 50 +- 14 years and 121 (75%) patients were male. Prevalence of Brugada electrocardiogram (ECG) pattern type-1, -2, and -3 was 32%, 44%, and 24%, respectively. Twenty-eight (17%) patients had an implantable cardioverter-defibrillator (ICD). Fever occurred in 32 (19%) BrS patients after 16 +- 10 h from vaccination, with a peak of body temperature of 37.9  +- 0.5 . Patients with fever were younger (39 +- 13 vs. 48 +- 13 years, p = .04). No additional differences in terms of sex and cardiovascular risk factors were found between patients with fever and not. Twenty-seven (84%) out of 32 patients experienced mild fever and five (16%) moderate fever. Pharmacological treatment with antipyretic drugs was required in 18 (56%) out of 32 patients and was associated with the resolution of symptoms. No patient required hospital admission and no arrhythmic episode was recorded in patients with ICD within 48 h after vaccination. No induced type 1 BrS ECG pattern and new ECG features were found among patients with moderate fever. CONCLUSION: Fever is a common side effect in BrS patients after the Covid-19 vaccination. Careful evaluation of body temperature and prompt treatment with antipyretic drugs may be needed.
34709237	[Brugada syndrome and early repolarization syndrome: similarities and differences. The lesson from case reports].	In subjects with cardiac arrest and aborted sudden death, the presence of an ECG pattern (spontaneous or drug-induced) suggesting a Brugada syndrome (BrS) is generally considered the proof of a BrS. We present three case reports of patients with resuscitated sudden death in whom a BrS was diagnosed, but in whom the real cause was probably an early repolarization syndrome (ERS). This distinction is not only theoretical but has also practical consequences. In fact, the arrhythmic substrate is different in the two conditions: right ventricular outflow tract in BrS, inferior ventricular wall in ERS. As a consequence, catheter ablation of the right ventricular outflow tract may be useful in BrS, whereas it is useless in ERS.
36396185	Advances in Ventricular Arrhythmia Ablation for Brugada Syndrome.	Three decades have passed since the Brugada syndrome (BrS) clinical entity was introduced in the early 1990s. During the first 2 decades, treatment of patients with BrS was challenging because there were limited treatment options, and an implantable cardioverter-defibrillator was the only choice for high-risk patients with BrS, that is, those who had aborted sudden cardiac death or had previous ventricular fibrillation episodes. In this article, the authors focus on these advances and how to treat patients with BrS with catheter ablation.
