PMID	Title	Abstract
32771206	[Effects of a standardized musical intervention on the management of pain and anxiety-state of sickle-cell adolescents].	The effect of a standardized musical intervention for adolescents with sickle cell disease was studied. Two groups were evaluated using the visual analog scale of pain and the anxiety-state inventory before and after a standardized musical intervention or breathing intervention. A significant decrease in scores was observed, most notably for the group benefiting from the standardized musical intervention. This intervention could be integrated into the overall management of adolescents with sickle cell disease.
36790450	A Qualitative Systematic Review of Pediatric Patient and Caregiver Perspectives on Pain Management for Vaso-Occlusive Episodes in the Emergency Department.	OBJECTIVES: The primary objective of this study is to describe the experiences of pediatric patients with sickle cell disease (SCD) and their caregivers who have presented to the emergency department (ED) for management of vaso-occlusive pain events. METHODS: We conducted a qualitative systematic review. The search protocol was developed to identify both published and unpublished literature that met inclusion/exclusion criteria. Included articles were primary hospital-based research with study populations that included (but were not limited to) pediatric patients aged 21 years or younger and qualitative or mixed-method analysis. RESULTS: Four themes were identified: (1) patients and caregivers perceive the ED as the last resort; (2) health care professionals in the ED lacked knowledge about SCD but rejected patients' and caregiver's attempts to share experience or advocate for their needs; (3) patients' accounts of pain are doubted because they do not always have "typical" signs of pain; and (4) caregivers identify racism as a reason for suboptimal care in the ED. CONCLUSIONS: There are multiple opportunities to improve management for vaso-occlusive pain events in the ED, including education of health care providers about SCD and complications, partnership between patients/caregivers and providers, and efforts to reduce the impact of systemic racism on health care delivery.
32897878	BCL11A enhancer-edited hematopoietic stem cells persist in rhesus monkeys without toxicity.	Gene editing of the erythroid-specific BCL11A enhancer in hematopoietic stem and progenitor cells (HSPCs) from patients with sickle cell disease (SCD) induces fetal hemoglobin (HbF) without detectable toxicity, as assessed by mouse xenotransplant. Here, we evaluated autologous engraftment and HbF induction potential of erythroid-specific BCL11A enhancer-edited HSPCs in 4 nonhuman primates. We used a single guide RNA (sgRNA) with identical human and rhesus target sequences to disrupt a GATA1 binding site at the BCL11A +58 erythroid enhancer. Cas9 protein and sgRNA ribonucleoprotein complex (RNP) was electroporated into rhesus HSPCs, followed by autologous infusion after myeloablation. We found that gene edits persisted in peripheral blood (PB) and bone marrow (BM) for up to 101 weeks similarly for BCL11A enhancer- or control locus-targeted (AAVS1-targeted) cells. Biallelic BCL11A enhancer editing resulted in robust gamma-globin induction, with the highest levels observed during stress erythropoiesis. Indels were evenly distributed across PB and BM lineages. Off-target edits were not observed. Nonhomologous end-joining repair alleles were enriched in engrafting HSCs. In summary, we found that edited HSCs can persist for at least 101 weeks after transplant and biallelic-edited HSCs provide substantial HbF levels in PB red blood cells, together supporting further clinical translation of this approach.
32725288	Key role of pediatricians and disease for influenza vaccination in children with high-risk chronic diseases.	Annual influenza vaccination is recommended for children with chronic diseases. Studies on influenza vaccines, following controversies related to the 2009 H1N1 influenza, are scarce in Europe. Our aim was to evaluate the influenza vaccination coverage in such children in a French tertiary hospital. Secondary objectives were the evaluation of the influenza vaccination coverage trend and the identification of factors influencing the vaccination status. A prospective and descriptive study by questionnaire was performed at the end of 2017 in 402 French hospital outpatients with various underlying chronic diseases eligible to the influenza vaccination. The 2016-2017 vaccination coverage was 46.5%. Figures of 75% or greater were only found in patients with cystic fibrosis and sickle cell disease. CART analysis identified vaccination in the previous year, medical recommendation for vaccination, and maternal influenza vaccination as a child's decisive factors for being vaccinated.Conclusion: Influenza vaccination coverage remains insufficient in children receiving hospital follow-up for chronic diseases. Its implementation clearly depends on pediatricians' recommendation to vaccinate and on the type of chronic disease. What is Known:   Despite health policy recommendations, the rate of annual influenza vaccination in children with chronic diseases is low What is New:   Influenza vaccination coverage depends on the type of chronic disease and on the pediatricians' counseling to vaccine.
28298423	Rounding up sickle cells with gene therapy.	A report of a patient treated with ex vivo lentiviral gene transfer to hematopoietic stem cells shows the promise of gene therapy for sickle cell anemia.
35605629	Post-discharge morbidity and mortality in children admitted with severe anaemia and other health conditions in malaria-endemic settings in Africa: a systematic review and meta-analysis.	BACKGROUND: Severe anaemia is associated with high in-hospital mortality among young children. In malaria-endemic areas, surviving children also remain at increased risk of mortality for several months after hospital discharge. We aimed to compare the risks of morbidity and mortality among children discharged from hospital after recovery from severe anaemia versus other health conditions in malaria-endemic settings in Africa. METHODS: Following PRISMA guidelines, we searched PubMed, Scopus, Web of Science, and Cochrane Central from inception to Nov 30, 2021, without language restrictions, for prospective or retrospective cohort studies and randomised controlled trials that followed up children younger than 15 years for defined periods after hospital discharge in malaria-endemic countries in Africa. We excluded the intervention groups in trials and studies or subgroups involving children with sickle cell anaemia, malignancies, or surgery or trauma, or those reporting follow-up data that were combined with the in-hospital period. Two independent reviewers extracted the data and assessed the quality and risk of bias using the Newcastle Ottawa Scale or the Cochrane Collaboration's tool. The coprimary outcomes were all-cause death and all-cause readmissions 6 months after discharge. This study is registered with PROSPERO, CRD42017079282. FINDINGS: Of 2930 articles identified in our search, 27 studies were included. For children who were recently discharged following hospital admission with severe anaemia, all-cause mortality by 6 months was higher than during the in-hospital period (n=5 studies; Mantel-Haenszel odds ratio 1 72, 95% CI 1 22-2 44; p=0 0020; I2=51 5%) and more than two times higher than children previously admitted without severe anaemia (n=4 studies; relative risk [RR] 2 69, 95% CI 1 59-4 53; p<0 0001; I2=69 2%). Readmissions within 6 months of discharge were also more common in children admitted with severe anaemia than in children admitted with other conditions (n=1 study; RR 3 05, 1 12-8 35; p<0 0001). Children admitted with severe acute malnutrition (regardless of severe anaemia) also had a higher 6-month mortality after discharge than those admitted for other reasons (n=2 studies; RR=3 12, 2 02-4 68; p<0 0001; I2=54 7%). Other predictors of mortality after discharge included discharge against medical advice, HIV, bacteraemia, and hypoxia. INTERPRETATION: In malaria-endemic settings in Africa, children admitted to hospital with severe anaemia and severe acute malnutrition are at increased risk of mortality in the first 6 months after discharge compared with children admitted with other health conditions. Improved strategies are needed for the management of these high-risk groups during the period after discharge. FUNDING: Research Council of Norway and US Centers for Disease Control and Prevention.
31030807	Sickle Cell Disease: Monitoring, Current Treatment, and Therapeutics Under Development.	Screening and early detection of organ injury, as well as expanded use of red cell transfusion and hydroxyurea in children have changed best practices for clinical care in sickle cell disease. The current standard of care for children with sickle cell disease is discussed through a review of screening recommendations, disease monitoring, and approach to treatment. Novel pharmacologic agents under investigation in clinical trials are also reviewed.
29703364	Education of parents and providers is needed to optimize life-saving immunizations for children with sickle cell disease.	
30667487	Matched Sibling Donor Hematopoietic Stem Cell Transplantation to Prevent Stroke in Children With Sickle Cell Anemia.	
33979369	Cardiovascular benefits of a home-based exercise program in patients with sickle cell disease.	BACKGROUND: Physical inactivity is an important risk factor for cardiovascular disease. The benefits of exercise in patients with chronic diseases, including cardiovascular diseases, are well established. For patients with sickle cell disease, medical recommendation was to avoid physical exercise for fear of triggering painful crises or increasing the impairment of the cardiopulmonary function. Only recently, studies have shown safety in exercise programs for this population. Despite that, there is no report that assess the effects of physical exercise on cardiac parameters in patients with sickle cell disease. OBJECTIVE: This study aimed to evaluate the impact of regular physical exercise (a home-based program) on cardiovascular function in patients with sickle cell disease. DESIGN: A quasi-randomized prospective controlled trial. SETTING: During the years 2015 and 2016, we started recruiting among adult patients treated at a Brazilian Center for Patients with Sickle Cell Disease to participate in a study involving a home exercise program. The experimental (exercise) and control groups were submitted to clinical evaluation and cardiovascular tests before and after the intervention. Analysis of variance was applied to compare groups, considering time and group factors. PARTICIPANTS: Twenty-seven adult outpatients with a sickle cell disease diagnosis. INTERVENTIONS: Exercise group (N = 14): a regular home-based aerobic exercise program, three to five times per week not exceeding give times per week, for eight weeks; no prescription for the control group (N = 13). MAIN OUTCOME MEASURES: Echocardiographic and treadmill test parameters. RESULTS: The exercise group showed significant improvement in cardiovascular tests, demonstrated by increased distance traveled on a treadmill (p<0.01), increased ejection fraction (p < 0.01) and improvement of diastolic function assessed by mitral tissue Doppler E' wave on echocardiography (p = 0.04). None of the patients presented a sickle cell crisis or worsening of symptoms during the exercise program. CONCLUSION: The selected home-based exercise program is safe, feasible, and promotes a favorable impact on functional capacity and cardiovascular function in sickle cell disease patients.
33283989	CRISPR-Cas9 Gene Editing for Sickle Cell Disease and beta-Thalassemia.	Transfusion-dependent beta-thalassemia (TDT) and sickle cell disease (SCD) are severe monogenic diseases with severe and potentially life-threatening manifestations. BCL11A is a transcription factor that represses gamma-globin expression and fetal hemoglobin in erythroid cells. We performed electroporation of CD34+ hematopoietic stem and progenitor cells obtained from healthy donors, with CRISPR-Cas9 targeting the BCL11A erythroid-specific enhancer. Approximately 80% of the alleles at this locus were modified, with no evidence of off-target editing. After undergoing myeloablation, two patients - one with TDT and the other with SCD - received autologous CD34+ cells edited with CRISPR-Cas9 targeting the same BCL11A enhancer. More than a year later, both patients had high levels of allelic editing in bone marrow and blood, increases in fetal hemoglobin that were distributed pancellularly, transfusion independence, and (in the patient with SCD) elimination of vaso-occlusive episodes. (Funded by CRISPR Therapeutics and Vertex Pharmaceuticals; ClinicalTrials.gov numbers, NCT03655678 for CLIMB THAL-111 and NCT03745287 for CLIMB SCD-121.).
36485129	Knowledge to date on secondary malignancy following hematopoietic cell transplantation for sickle cell disease.	Allogeneic hematopoietic cell transplantation, gene therapy, and gene editing offer a potential cure for sickle cell disease (SCD). Unfortunately, myelodysplastic syndrome and acute myeloid leukemia development have been higher than expected after graft rejection following nonmyeloablative conditioning and lentivirus-based gene therapy employing myeloablative busulfan for SCD. Somatic mutations discovered in 2 of 76 patients who rejected their grafts were identified at baseline at much lower levels. While a whole-genome sequencing analysis reported no difference between patients with SCD and controls, a study including whole-exome sequencing revealed a higher prevalence of clonal hematopoiesis in individuals with SCD compared with controls. Genetic risk factors for myeloid malignancy development after curative therapy for SCD are currently being explored. Once discovered, decisions could be made about whether gene therapy may be feasible vs allogeneic hematopoietic cell transplant, which results in full donor chimerism. In the meantime, care should be taken to perform a benefit/risk assessment to help patients identify the best curative approach for them. Long-term follow-up is necessary to monitor for myeloid malignancies and other adverse effects of curative therapies for SCD.
31631427	Challenges in providing compatible blood with Rh genotype-matching in Brazilian patients with sickle cell disease.	OBJECTIVES: The aim of this study was to verify the possibility of performing prophylactic Rh genotype-matching in Brazilian patients with sickle cell disease (SCD) and identify the genotypes that are lacking or insufficient in our donor cohort. BACKGROUND: Rh alloimmunisation is still a challenge in transfused patients with SCD. Rh genotype-matching may mitigate Rh alloimmunisation. METHODS/MATERIALS: We examined the transfusion requests for antigen-matched donor units in SCD patients with Rh variants and compared the Rh altered alleles in the patients to the Rh allele frequency in a selected donor population. For each patient and donor, RBC antigen genotyping was performed using HEA, RHD and RHCE BeadChip arrays. Sequencing was used to clarify inconclusive results. Twenty-one patients and 956 Brazilian blood donors were genotyped. RESULTS: According to our matching strategies, 47 6% of patients filled most of their unit requests, but 52 4% of patients had insufficient donors to fill their annual transfusion needs. We found different combinations of RHCE variant alleles in patients and donors, but the most frequent genotypes that are lacking or insufficient in our donor cohort are those associated with the lack of hrB and hrS high prevalence antigens and those co-inherited with altered RHD alleles. CONCLUSION: Our study shows that the provision of compatible blood with Rh genotype-matching in Brazilian patients with SCD can be feasible but challenging and, efficient strategies of recruitment of African-Brazilian donors must be developed.
29339270	Proceedings From the Fourth Haploidentical Stem Cell Transplantation Symposium (HAPLO2016), San Diego, California, December 1, 2016.	The resurgence of haploidentical stem cell transplantation (HaploSCT) over the last decade is one of the most important advances in the field of hematopoietic stem cell transplantation (HSCT). The modified platforms of T cell depletion either ex vivo (CD34+ cell selection, "megadoses" of purified CD34+ cells, or selective depletion of T cells) or newer platforms of in vivo depletion of T cells, with either post-transplantation high-dose cyclophosphamide or intensified immune suppression, have contributed to better outcomes, with survival similar to that in HLA-matched donor transplantation. Further efforts are underway to control viral reactivation using modified T cells, improve immunologic reconstitution, and decrease the relapse rate post-transplantation using donor-derived cellular therapy products, such as genetically modified donor lymphocytes and natural killer cells. Improvements in treatment-related mortality have allowed the extension of haploidentical donor transplants to patients with hemoglobinopathies, such as thalassemia and sickle cell disease, and the possible development of platforms for immunotherapy in solid tumors. Moreover, combining HSCT from a related donor with solid organ transplantation could allow early tapering of immunosuppression in recipients of solid organ transplants and hopefully prevent organ rejection in this setting. This symposium summarizes some of the most important recent advances in HaploSCT and provides a glimpse in the future of fast growing field.
38519242	Sickle cell disease in the kidney transplant.	
28834780	Predictors of mortality in adults with sickle cell patients admitted to intensive care unit in SMC: Methodological issues.	
33268304	Understanding the demand for phenotyped red blood cell units and requests to perform molecular red blood cell typing for Australian patients.	BACKGROUND: Australian Red Cross Lifeblood has seen a 50 % increase in demand for phenotyped red blood cell (RBC) units between 2016-2018 and a 30 % increase in demand in 2018 to perform molecular RBC typing on patient samples. Lifeblood conducted a survey to understand transfusion laboratory practices for requesting patient phenotyping and/or molecular RBC typing and for selecting phenotyped RBC units in various patient groups. STUDY DESIGN AND METHODS: An electronic Qualtrics survey form was sent to 296 transfusion laboratories with questions designed to understand the practice of selecting phenotyped RBC units and reasons for requesting extended serology or molecular RBC typing. RESULTS: 49 (16.6 %) transfusion laboratories provided data. Reasons to request extended phenotyping and/or molecular RBC typing for patients included; chronic transfusion (n = 31 laboratories), sickle cell disease (n = 25), Thalassemia (n = 23), requirement for anti-CD38 or other MAB therapy (n = 23) or Myelodysplasia (n = 22). Forty-seven transfusion laboratories provided responses with reasons for requesting molecular RBC typing which included: predicting phenotype in patients with multiple antibodies (n = 31), prior to administering anti-CD38 or other MAB therapies (n = 29), for pregnancy related transfusions (n = 28) or for confirming the phenotype of recently transfused patients (n = 18). CONCLUSION: Transfusion laboratory practices indicated that phenotyped RBC units were selected for patients requiring chronic transfusion support and/or undergoing MAB therapy. Requests for molecular RBC typing occurred for more complex patient requirements where serological investigations were not suitable or possible due to reagent restrictions.
28257476	Cardiac iron overload in chronically transfused patients with thalassemia, sickle cell anemia, or myelodysplastic syndrome.	The risk and clinical significance of cardiac iron overload due to chronic transfusion varies with the underlying disease. Cardiac iron overload shortens the life expectancy of patients with thalassemia, whereas its effect is unclear in those with myelodysplastic syndromes (MDS). In patients with sickle cell anemia (SCA), iron does not seem to deposit quickly in the heart. Our primary objective was to assess through a multicentric study the prevalence of cardiac iron overload, defined as a cardiovascular magnetic resonance T2*<20 ms, in patients with thalassemia, SCA, or MDS. Patient inclusion criteria were an accurate record of erythrocyte concentrates (ECs) received, a transfusion history >8 ECs in the past year, and age older than 6 years. We included from 9 centers 20 patients with thalassemia, 41 with SCA, and 25 with MDS in 2012-2014. Erythrocytapharesis did not consistently prevent iron overload in patients with SCA. Cardiac iron overload was found in 3 (15%) patients with thalassemia, none with SCA, and 4 (16%) with MDS. The liver iron content (LIC) ranged from 10.4 to 15.2 mg/g dry weight, with no significant differences across groups (P = 0.29). Abnormal T2* was not significantly associated with any of the measures of transfusion or chelation. Ferritin levels showed a strong association with LIC. Non-transferrin-bound iron was high in the thalassemia and MDS groups but low in the SCA group (P<0.001). Hepcidin was low in thalassemia, normal in SCA, and markedly elevated in MDS (P<0.001). Two mechanisms may explain that iron deposition largely spares the heart in SCA: the high level of erythropoiesis recycles the iron and the chronic inflammation retains iron within the macrophages. Thalassemia, in contrast, is characterized by inefficient erythropoiesis, unable to handle free iron. Iron accumulation varies widely in MDS syndromes due to the competing influences of abnormal erythropoiesis, excess iron supply, and inflammation.
31267645	Higher executive abilities following a blood transfusion in children and young adults with sickle cell disease.	Individuals with sickle cell disease (SCD) experience cognitive deficits; however, it remains unclear whether medical treatments for SCD improve cognition. Given that executive abilities are typically impaired in individuals with SCD, they were the focus of the current study. Our primary hypothesis was that executive abilities would be higher acutely soon after a blood transfusion in children and young adults with SCD. We used tests from the NIH Toolbox to assess executive abilities in 27 participants with SCD receiving chronic transfusion in comparison to 34 participants with SCD receiving hydroxyurea (HU) and 41 non-SCD demographically matched controls, all of whom were tested at two time points. Participants in the transfusion group completed cognitive testing within 3 days after a transfusion (soon after transfusion) and then within 3 days before their next transfusion (long after transfusion) over an interval of 3-7 weeks. We found that executive abilities were significantly poorer for the transfusion and HU groups than for the control group. In support of our primary hypothesis, executive abilities for the transfusion group were significantly better soon after a transfusion compared to long after a transfusion, chi2 (1) = 17.8, P < .0001. Our results demonstrate that executive abilities were higher acutely following a blood transfusion. These findings have implications for daily functioning, medical decision making, and academic achievement in children and young adults with SCD.
30661504	Advances in Understanding Ischemic Stroke Physiology and the Impact of Vasculopathy in Children With Sickle Cell Disease.	
36322937	Hydroxyurea for secondary stroke prevention in children with sickle cell anemia in Nigeria: a randomized controlled trial.	We tested the hypothesis that fixed oral moderate-dose hydroxyurea (20 mg/kg per day) for initial treatment of secondary stroke prevention results in an 80% relative risk reduction of stroke or death when compared with fixed oral low-dose hydroxyurea (10 mg/kg per day) in a phase 3 double-blind, parallel-group, randomized controlled trial in children with sickle cell anemia (SCA) living in Nigeria. A total of 101 participants were randomly allocated to low-dose (n = 49) and moderate-dose (n = 52) hydroxyurea treatment groups. The median participant follow-up was 1.6 years (interquartile range, 1.0-2.3), with a planned minimum follow-up of 3.0 years. A total of 6 recurrent strokes and 2 deaths vs 5 recurrent strokes and 3 deaths occurred in the low- and moderate-dose groups, respectively. The incidence rate ratio (IRR) of the primary outcome measure of stroke or death in the low- and moderate-dose hydroxyurea treatment groups was 0.98 (95% confidence interval [CI], 0.32-3.00; P = .97). The trial was stopped early owing to no clinical difference in the incidence rates of the primary outcome measure. The incidence rates of recurrent strokes were 7.1 and 6.0 per 100 person-years in the low- and moderate-dose groups, respectively, (IRR, 1.18; 95% CI, 0.30-4.88; P = .74). As a measure of adherence to the oral hydroxyurea therapy, the median percent of returned pills was 3.0% and 2.6% in the low- and moderate-dose groups, respectively. No participant had hydroxyurea therapy stopped for myelosuppression. For children with SCA in low-income settings without access to regular blood transfusion therapy, initial low-dose hydroxyurea is a minimum known efficacious dose for secondary stroke prevention.
