PMID	Title	Abstract
30667487	Matched Sibling Donor Hematopoietic Stem Cell Transplantation to Prevent Stroke in Children With Sickle Cell Anemia.	
33979369	Cardiovascular benefits of a home-based exercise program in patients with sickle cell disease.	BACKGROUND: Physical inactivity is an important risk factor for cardiovascular disease. The benefits of exercise in patients with chronic diseases, including cardiovascular diseases, are well established. For patients with sickle cell disease, medical recommendation was to avoid physical exercise for fear of triggering painful crises or increasing the impairment of the cardiopulmonary function. Only recently, studies have shown safety in exercise programs for this population. Despite that, there is no report that assess the effects of physical exercise on cardiac parameters in patients with sickle cell disease. OBJECTIVE: This study aimed to evaluate the impact of regular physical exercise (a home-based program) on cardiovascular function in patients with sickle cell disease. DESIGN: A quasi-randomized prospective controlled trial. SETTING: During the years 2015 and 2016, we started recruiting among adult patients treated at a Brazilian Center for Patients with Sickle Cell Disease to participate in a study involving a home exercise program. The experimental (exercise) and control groups were submitted to clinical evaluation and cardiovascular tests before and after the intervention. Analysis of variance was applied to compare groups, considering time and group factors. PARTICIPANTS: Twenty-seven adult outpatients with a sickle cell disease diagnosis. INTERVENTIONS: Exercise group (N = 14): a regular home-based aerobic exercise program, three to five times per week not exceeding give times per week, for eight weeks; no prescription for the control group (N = 13). MAIN OUTCOME MEASURES: Echocardiographic and treadmill test parameters. RESULTS: The exercise group showed significant improvement in cardiovascular tests, demonstrated by increased distance traveled on a treadmill (p<0.01), increased ejection fraction (p < 0.01) and improvement of diastolic function assessed by mitral tissue Doppler E' wave on echocardiography (p = 0.04). None of the patients presented a sickle cell crisis or worsening of symptoms during the exercise program. CONCLUSION: The selected home-based exercise program is safe, feasible, and promotes a favorable impact on functional capacity and cardiovascular function in sickle cell disease patients.
36485129	Knowledge to date on secondary malignancy following hematopoietic cell transplantation for sickle cell disease.	Allogeneic hematopoietic cell transplantation, gene therapy, and gene editing offer a potential cure for sickle cell disease (SCD). Unfortunately, myelodysplastic syndrome and acute myeloid leukemia development have been higher than expected after graft rejection following nonmyeloablative conditioning and lentivirus-based gene therapy employing myeloablative busulfan for SCD. Somatic mutations discovered in 2 of 76 patients who rejected their grafts were identified at baseline at much lower levels. While a whole-genome sequencing analysis reported no difference between patients with SCD and controls, a study including whole-exome sequencing revealed a higher prevalence of clonal hematopoiesis in individuals with SCD compared with controls. Genetic risk factors for myeloid malignancy development after curative therapy for SCD are currently being explored. Once discovered, decisions could be made about whether gene therapy may be feasible vs allogeneic hematopoietic cell transplant, which results in full donor chimerism. In the meantime, care should be taken to perform a benefit/risk assessment to help patients identify the best curative approach for them. Long-term follow-up is necessary to monitor for myeloid malignancies and other adverse effects of curative therapies for SCD.
28257476	Cardiac iron overload in chronically transfused patients with thalassemia, sickle cell anemia, or myelodysplastic syndrome.	The risk and clinical significance of cardiac iron overload due to chronic transfusion varies with the underlying disease. Cardiac iron overload shortens the life expectancy of patients with thalassemia, whereas its effect is unclear in those with myelodysplastic syndromes (MDS). In patients with sickle cell anemia (SCA), iron does not seem to deposit quickly in the heart. Our primary objective was to assess through a multicentric study the prevalence of cardiac iron overload, defined as a cardiovascular magnetic resonance T2*<20 ms, in patients with thalassemia, SCA, or MDS. Patient inclusion criteria were an accurate record of erythrocyte concentrates (ECs) received, a transfusion history >8 ECs in the past year, and age older than 6 years. We included from 9 centers 20 patients with thalassemia, 41 with SCA, and 25 with MDS in 2012-2014. Erythrocytapharesis did not consistently prevent iron overload in patients with SCA. Cardiac iron overload was found in 3 (15%) patients with thalassemia, none with SCA, and 4 (16%) with MDS. The liver iron content (LIC) ranged from 10.4 to 15.2 mg/g dry weight, with no significant differences across groups (P = 0.29). Abnormal T2* was not significantly associated with any of the measures of transfusion or chelation. Ferritin levels showed a strong association with LIC. Non-transferrin-bound iron was high in the thalassemia and MDS groups but low in the SCA group (P<0.001). Hepcidin was low in thalassemia, normal in SCA, and markedly elevated in MDS (P<0.001). Two mechanisms may explain that iron deposition largely spares the heart in SCA: the high level of erythropoiesis recycles the iron and the chronic inflammation retains iron within the macrophages. Thalassemia, in contrast, is characterized by inefficient erythropoiesis, unable to handle free iron. Iron accumulation varies widely in MDS syndromes due to the competing influences of abnormal erythropoiesis, excess iron supply, and inflammation.
30661504	Advances in Understanding Ischemic Stroke Physiology and the Impact of Vasculopathy in Children With Sickle Cell Disease.	
32266061	What are the outcomes of core decompression in patients with avascular necrosis? Protocol for a systematic review.	Background: Core decompression is a hip preserving surgical procedure that is used to treat avascular necrosis (AVN) of the femoral head. The eventual clinical and radiological outcome following this procedure is varied in literature. Also, the time to a total hip replacement (THR) from the index procedure and the percentage of patients subsequently undergoing a THR is controversial. Furthermore, there are multiple surgical methods along with multiple augmentation techniques and various classification and staging systems described. The purpose of this systematic review, therefore, is to analyse the outcomes following decompression only, excluding any augmentation techniques for non-traumatic AVN of the femoral head. Methods: This protocol is being developed in line with the PRISMA-P guidelines. The search strategy includes articles from Medline, Embase, Google Scholar, CINHAL and Cochrane library. The review and screening will be done by two independent reviewers. Review articles, editorials and correspondences will be excluded. Articles including patients with sickle cell disease and with core decompression where augmentation is used will be excluded. The risk of bias and quality of articles will be assessed using the Joanna Briggs Institute Critical Appraisal Checklist for the different study designs included. Discussion: This study will be a comprehensive review on all published articles having patients with AVN of the femoral head and undergoing core decompression surgery only. The systematic review will then define the outcomes of the core decompression surgery based on clinical and radiological outcomes. Each outcome will include the different stages within it and finally, the total mean time to THR will be calculated. This will then be followed by assessing the cumulative confidence in evidence from all the data collected using the GRADE tool.   Registration: This systematic review is registered in the International Prospective Register for Systematic Reviews and Meta-analysis (PROSPERO) under the registration number:  CRD42018100596.
32518950	Risk score to predict event-free survival after hematopoietic cell transplant for sickle cell disease.	We developed a risk score to predict event-free survival (EFS) after allogeneic hematopoietic cell transplantation for sickle cell disease. The study population (n = 1425) was randomly split into training (n = 1070) and validation (n = 355) cohorts. Risk factors were identified and validated via Cox regression models. Two risk factors of 9 evaluated were predictive for EFS: age at transplantation and donor type. On the basis of the training cohort, patients age 12 years or younger with an HLA-matched sibling donor were at the lowest risk with a 3-year EFS of 92% (score, 0). Patients age 13 years or older with an HLA-matched sibling donor or age 12 years or younger with an HLA-matched unrelated donor were at intermediate risk (3-year EFS, 87%; score, 1). All other groups, including patients of any age with a haploidentical relative or HLA-mismatched unrelated donor and patients age 13 years or older with an HLA-matched unrelated donor were high risk (3-year EFS, 57%; score, 2 or 3). These findings were confirmed in the validation cohort. This simple risk score may guide patients with sickle cell disease and hematologists who are considering allogeneic transplantation as a curative treatment relative to other available contemporary treatments.
32929175	Pre-transplant myeloid and immune suppression, upfront plerixafor mobilization and post-transplant cyclophosphamide: novel strategy for haploidentical transplant in sickle cell disease.	Allogenic hematopoietic stem cell transplant is the only curative option for symptomatic sickle cell disease (SCD). HLA haploidentical related donor transplants are associated with high graft failure rates. We conceptualized a novel protocol (APOLLO protocol) using pre-transplant immune and myelosuppression (PTIS) using fludarabine, cyclophosphamide, and dexamethasone followed by augmented John Hopkins protocol by adding thiotepa to conditioning. Twenty-five consecutive patients suffering from symptomatic SCD were enrolled into the study. We added upfront plerixafor to granulocyte colony stimulating factor (GCSF) for mobilization of healthy donors. Graft versus host disease (GvHD) prophylaxis was done using post-transplant cyclophosphamide, sirolimus, and mycophenolate mofetil. Graft failure was not seen in any of our patients. Five patients developed acute grade II/IV GvHD (4 classical acute, 1 late onset), 3 had limited chronic GvHD. Out of 25 evaluable patients, 22 are alive and disease free, making an overall survival (OS) and disease-free survival (DFS) of 88% with a median follow up of 485 days (range 198-802). T-cell-replete haploidentical transplant with PTIS, augmented John Hopkins conditioning and plerixafor based mobilization is a safe and effective way of treating patients suffering from SCD with minimal or no risk of graft failure and acceptable GvHD rates.
30577305	Pegylated Bovine Carboxyhemoglobin (SANGUINATE) in a Jehovah's Witness Undergoing Liver Transplant: A Case Report.	Liver transplantation in practicing Jehovah's Witnesses is challenging because of their religious beliefs preventing them from accepting allogenic blood products. Pegylated bovine carboxyhemoglobin (SANGUINATE) is an oxygen transfer agent, currently under investigation for the treatment of sickle cell disease, which may play a role in these patients by maximizing perioperative oxygen delivery. We report a case involving the use of SANGUINATE in a Jehovah's Witness undergoing liver transplant.
32401110	The role of pain rehabilitation in an adolescent sickle cell disease population: a case series.	
30768514	Extracorporeal Life Support for Severe Acute Chest Syndrome in Adult Sickle Cell Disease: A Preliminary Report.	OBJECTIVES: Extracorporeal life support could be helpful for severe acute chest syndrome in adults sickle cell disease, because of the frequent hemodynamic compromise in this setting, including acute pulmonary vascular dysfunction and right ventricular failure. The aim of this study was to report the extracorporeal life support experience for severe acute chest syndrome in four referral centers in France. DESIGN: The primary endpoint of this multicentric retrospective study was ICU survival of patients with severe acute chest syndrome managed with extracorporeal life support. Secondary endpoints included comparisons between survivors and nonsurvivors. SETTING: We performed this study between January 2009 and July 2017 in four referral centers in France. PATIENTS: We included adult patients (age > 18 yr) with sickle cell disease, admitted for severe acute chest syndrome and who required extracorporeal life support during the ICU stay. INTERVENTIONS: The study was observational. MEASUREMENTS AND MAIN RESULTS: Over the 8-year period, 22 patients with sickle cell disease required extracorporeal life support for severe acute chest syndrome, including 10 (45%) veno-venous and 12 (55%) veno-arterial extracorporeal life support. In-ICU mortality was high (73%). Nonsurvivors had a higher severity at extracorporeal life support implantation, as assessed by their Vasoactive-Inotrope Score and number of organ failures. CONCLUSIONS: Our study shows that outcome is impaired in sickle cell disease patients receiving extracorporeal life support while in severe multiple organ failure. Further studies are needed to evaluate selection criteria in this setting.
32693435	Chronic opioid use can be reduced or discontinued after haematopoietic stem cell transplantation for sickle cell disease.	
30329230	[Acute chest syndrome in sickle cell disease].	The acute chest syndrome is a frequent complication in patients with sickle cell disease. It results from the occlusion of pulmonary capillaries and complex pathophysiological mechanisms. The diagnosis of an acute chest syndrome includes bilateral infiltrates on x-ray, along with fever or respiratory symptoms. The appropriate medical treatment includes hydration, analgesics, oxygen, broad-spectrum antibiotics that cover atypical bacteria and transfusions or exchange transfusion.
29590553	Targeting pain at its source in sickle cell disease.	Sickle cell disease (SCD) is a genetic disorder associated with hemolytic anemia, end-organ damage, reduced survival, and pain. One of the unique features of SCD is recurrent and unpredictable episodes of acute pain due to vasoocclusive crisis requiring hospitalization. Additionally, patients with SCD often develop chronic persistent pain. Currently, sickle cell pain is treated with opioids, an approach limited by adverse effects. Because pain can start at infancy and continue throughout life, preventing the genesis of pain may be relatively better than treating the pain once it has been evoked. Therefore, we provide insights into the cellular and molecular mechanisms of sickle cell pain that contribute to the activation of the somatosensory system in the peripheral and central nervous systems. These mechanisms include mast cell activation and neurogenic inflammation, peripheral nociceptor sensitization, maladaptation of spinal signals, central sensitization, and modulation of neural circuits in the brain. In this review, we describe potential preventive/therapeutic targets and their targeting with novel pharmacologic and/or integrative approaches to ameliorate sickle cell pain.
29794277	Low dose ketamine versus morphine for acute severe vaso occlusive pain in children: a randomized controlled trial.	BACKGROUND AND AIMS: Acute pain episodes associated with sickle cell disease (SCD) are very difficult to manage effectively. Opioid tolerance and side effects have been major roadblocks in our ability to provide these patients with adequate pain relief. Ketamine is cheap, widely safe, readily available drug, with analgesic effects at sub-anesthetic doses and has been used in wide range of surgeries, pediatric burns dressing change and cancer related pain however, literature concerning its use in sickle cell crises is still limited in our setting. This study aimed to establish if 1 mg/kg of intravenous ketamine is non inferior to intravenous morphine 0.1 mg/kg in severe SCD-associated pain. METHODS: We performed an institutional review board-approved randomized, prospective, double-blinded, active-control, non-inferiority trial at the national referral sickle cell center. Children between 7 and 18 years of age with severe painful sickle cell crisis, defined by numerical rating scale score of greater or equal to 7 were enrolled. Patients were consented and randomized to receive, either IV ketamine (LDK) 1 mg/kg or IV morphine (MOR) 0.1 mg/kg as an infusion over 10 min. The primary endpoint is maximal change in Numerical Rating Scale (NRS) pain score. Secondary outcomes were, incidence of adverse effects, optimal time to and duration of action of ketamine and incidence of treatment failures by treatment group. A clinically meaningful difference in validated pain scores was defined as 1.3 units. Assuming both treatments are on average equal, a sample size of 240 patients (120 per group) provided 95% power to demonstrate that IV LDK is non-inferior to IV morphine with a 0.05 level of significance and a 10% non-inferiority margin. All analyses were based on a modified intention to treat. This trial was registered with clinicaltrials.gov NCT02434939. RESULTS: Two hundred and forty patients were enrolled (LDK120, MOR120). Demographic variables and baseline NRS scores (8.9 vs. 9.2) were similar. LDK was comparable to MOR in the maximum change in NRS scores, 66.4% vs. 61.3% (MD 5.5; 95% CI -2.2 to -13.2). Time to achieve maximum reduction in NRS pain scores was at 19.8 min for LDK and 34.1 min for MOR. The average duration of action for LDK was 60 min. MOR had more patients still at maximum effect at 120 min (45.8% vs. 37.5%; RR 1.2; 95% CI 0.9-1.7). LDK patients were 11.3 times more likely to develop side effects, though were transient, anticipated and non-life threatening (37.5% vs. 3.3%). MOR had significantly more treatment failures 40% vs. 28.3% (RR 0.7; 95% CI 0.5-1.03, p=0.07) Vital signs and sedation scores were similar in both groups. CONCLUSIONS: Intravenous LDK at 1 mg/kg provides comparable analgesic effectiveness as IV MOR in the acute treatment of severe painful sickle cell crisis in children in the day care sickle cell center. However, it is associated with a high incidence of several transient, non-life threatening mild side effects. IMPLICATIONS: Intravenous ketamine at 1 mg/kg can be a reliable alternative to morphine in the management of severe painful sickle cell crisis especially in a resource limited area where morphine is not readily available.
28026839	[Acute splenic sequestration in children with sickle cell disease--an overview].	Acute splenic sequestration in children with sickle cell disease - an overview Acute splenic sequestration (ASS) is a life-threatening complication of sickle cell disease (SCD). The condition is important to recognize due to the fact that it can occur with previously unknown disease. ASS is one of the most common causes of death in children with SCD and is the result of blood suddenly getting congested in the spleen, resulting in splenomegaly, acute anemia, and hypovolemic shock. Timely and appropriate treatment is essential in preventing death. Episodes of ASS before one year of age are associated with a higher risk of recurrence. There is no established effective treatment for recurrent ASS; however, there is evidence that all children with SCD should be treated with hydroxyurea. In Sweden, our recommendation is to evaluate the indications for splenectomy after the first episode of ASS. Allogeneic hematopoietic stem cell transplantation (HSCT) is the only curative treatment, and all children with SCD should be evaluated with regard to the potential success of HSCT. This article presents an overview of the condition with Swedish recommendations.
32462740	Vitamin D supplementation for sickle cell disease.	BACKGROUND: Sickle cell disease (SCD) is a genetic chronic haemolytic and pro-inflammatory disorder. With increased catabolism and deficits in energy and nutrient intake, individuals with SCD suffer multiple macro- and micro-nutritional deficiencies, including vitamin D deficiency. This is an update of a previous review. OBJECTIVES: To investigate the effects of vitamin D supplementation in children and adults with SCD and to compare different dose regimens. To determine the effects of vitamin D supplementation on general health (e.g. growth status and health-related quality of life), on musculoskeletal health (including bone mineral density, pain crises, bone fracture and muscle health), on respiratory health (including lung function, acute chest syndrome, acute exacerbation of asthma and respiratory infections) and the safety of vitamin D supplementation. SEARCH METHODS: We searched the Cochrane Haemoglobinopathies Trials Register, compiled from electronic database searches and handsearching of journals and conference abstract books. Date of last search: 19 March 2020. We also searched database such as PubMed, clinical trial registries and the reference lists of relevant articles and reviews. Date of last search: 14 January 2020. SELECTION CRITERIA: Randomised controlled trials (RCTs) and quasi-RCTs comparing oral administration of any form of vitamin D supplementation at any dose and for any duration to another type or dose of vitamin D or placebo or no supplementation in people with SCD, of all ages, gender, and phenotypes. DATA COLLECTION AND ANALYSIS: Two authors independently extracted the data and assessed the risk of bias of the included studies. They used the GRADE guidelines to assess the quality of the evidence. MAIN RESULTS: Vitamin D versus placebo One double-blind RCT (n = 39) compared oral vitamin D3 (cholecalciferol) supplementation (20 participants) to placebo (19 participants) for six weeks. Only 25 participants completed the full six months of follow-up. The study had a high risk of bias due to incomplete outcome data, but a low risk of bias for randomisation, allocation concealment, blinding (of participants, personnel and outcome assessors) and selective outcome reporting; and an unclear risk of other biases. Vitamin D supplementation probably led to higher serum 25(OH)D levels at eight weeks, mean difference (MD) 29.79 (95% confidence interval (CI) 26.63 to 32.95); at 16 weeks, MD 12.67 (95% CI 10.43 to 14.90); and at 24 weeks, MD 15.52 (95% CI 13.50 to 17.54) (moderate-quality evidence). There was little or no difference in adverse events (tingling of lips or hands) between the vitamin D and placebo groups, risk ratio 3.16 (95% CI 0.14 to 72.84) (low-quality evidence). Vitamin D supplementation probably caused fewer pain days compared to the placebo group at eight weeks, MD -10.00 (95% CI -16.47 to -3.53) (low-quality evidence), but probably led to a lower (worse) health-related quality of life score (change from baseline in physical functioning PedsQL scores); at both 16 weeks, MD -12.56 (95% CI -16.44 to -8.69) and 24 weeks, MD -12.59 (95% CI -17.43 to -7.76), although this may not be the case at eight weeks (low-quality evidence). Vitamin D supplementation regimens compared Two double-blind RCTs (83 participants) compared different regimens of vitamin D. One RCT (n = 62) compared oral vitamin D3 7000 IU/day to 4000 IU/day for 12 weeks, while the second RCT (n = 21) compared oral vitamin D3 100,000 IU/month to 12,000 IU/month for 24 months. Both RCTs had low risk of bias for blinding (of participants, personnel and outcome assessors) and incomplete outcome data, but the risk of selective outcome reporting bias was high. The bias from randomisation and allocation concealment was low in one study but not in the second. There was an unclear risk of other biases. When comparing oral vitamin D 100,000 IU/month to 12,000 IU/month, the higher dose may have resulted in higher serum 25(OH)D levels at one year, MD 16.40 (95% CI 12.59 to 20.21) and at two years, MD 18.96 (95% CI 15.20 to 22.72) (low-quality evidence). There was little or no difference in adverse events between doses (low-quality evidence). There were more episodes of acute chest syndrome in the high-dose group, at one year, MD 0.27 (95% CI 0.02 to 0.52) but there was little or no difference at two years, MD 0.09 (95% CI -0.04 to 0.22) (moderate-quality evidence). At one year and two years there was also little or no difference between the doses in the presence of pain (moderate-quality evidence) or forced expiratory volume in one second % predicted. However, the high-dose group had lower values for % predicted forced vital capacity at both one and two years, MD -7.20% predicted (95% CI -14.15 to -0.25) and MD -7.10% predicted (95% CI -14.03 to -0.17), respectively. There were little or no differences between dose regimens in the muscle health of either hand or the dominant hand. The study comparing oral vitamin D3 7000 IU/day to 4000 IU/day (21 participants) did not provide data for analysis, but median serum 25(OH)D levels were reported to be lower in the low-dose group at both six and 12 weeks. At 12 weeks the median serum parathyroid hormone level was lower in the high-dose group. AUTHORS' CONCLUSIONS: We included three RCTs of varying quality. We consider that the current evidence presented in this review is not of sufficient quality to guide clinical practice. Until further evidence becomes available, clinicians should consider the relevant existing guidelines for vitamin D supplementation and dietary reference intakes for calcium and vitamin D. Well-designed RCTs of parallel design, are required to determine the effects and the safety of vitamin D supplementation as well as to assess the relative benefits of different doses in children and adults with SCD.
36400545	Allogeneic Transplant and Gene Therapy: Evolving Toward a Cure.	Curative therapies for sickle cell disease (SCD) include allogeneic human leukocyte antigen (HLA)- matched sibling and haploidentical hematopoietic cell transplant (HCT), gene therapy, and gene editing. However, comparative trial data that might facilitate selecting one curative therapy over another are unavailable. New strategies to decrease graft rejection and graft-versus-host disease (GVHD) risks are needed to expand haploidentical HCT. Myeloablative gene therapy and gene editing also has limitations. Herein, we review recent studies on curative therapies for SCD in the past 5 years.
