Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
37939876			magnetic resonance imaging/angiography	[('MAXO:0001259', 'angiography')]	prevents			silent cerebral infarcts	[('HP:0025722', 'Cerebral infarct')]	mondo:0011382	sickle cell disease		[]				1
37939876			neurocognitive test	[]	prevents			neurocognitive disorders	[]	mondo:0011382	sickle cell disease		[]				1
37939876			chronic transfusion regimen	[('MAXO:0000756', 'transfusion')]	prevents			overt stroke	[('HP:0001297', 'Stroke'), ('HP:0001297', 'Stroke')]	mondo:0011382	sickle cell disease		[]				1
37939876			chronic transfusion regimen	[('MAXO:0000756', 'transfusion')]	prevents			silent cerebral infarcts	[('HP:0025722', 'Cerebral infarct')]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		chronic transfusion regimen		1
37939876			hematopoietic stem cell transplantation	[('MAXO:0000068', 'hematopoietic stem cell transplantation'), ('MAXO:0000747', 'transplantation')]	prevents			overt stroke	[('HP:0001297', 'Stroke'), ('HP:0001297', 'Stroke')]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]				1
37939876			neurocognitive rehabilitation	[]	treats			neurocognitive disorders	[]	mondo:0011382	sickle cell disease		[]				1
37939876			neurocognitive rehabilitation	[]	treats			cognitive dysfunction	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		neurocognitive rehabilitation	cognitive dysfunction	1
38331925	maxo:0001298	therapy		[]	treats			transcranial doppler velocity	[]	mondo:0011382	sickle cell disease		[]		chebi:44423		1
38331925	maxo:0001298	therapy		[]	treats			tricuspid regurgitant velocity	[]	mondo:0011382	sickle cell disease		[]		chebi:44423		1
38331925			hydroxyurea therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0012592	albuminuria		[]	mondo:0011382	sickle cell disease		[]	with hydroxyurea	chebi:44423		1
38331925	maxo:0001298	therapy		[]	treats			splenic abnormality	[]	mondo:0011382	sickle cell disease		[]		chebi:44423		1
37939877			close monitoring by a multidisciplinary team	[]	prevents			vaso-occlusive crises (voc)	[]	mondo:0007374	sickle cell disease (scd)		[]				1
37939877			prescribing haemoglobin electrophoresis	[]	prevents			in utero foetal death	[('HP:0003826', 'Foetal death')]	mondo:0007374	sickle cell disease (scd)		[]		haemoglobin electrophoresis		1
37939877			stopping hydroxyurea	[]	prevents	hp:0001622	preterm delivery		[]	mondo:0011382	sickle cell disease		[]		chebi:44423		1
37939877			preventive blood transfusion	[('MAXO:0000756', 'blood transfusion'), ('MAXO:0000756', 'transfusion')]	prevents			vaso-occlusive crises (voc)	[]	mondo:0007374	sickle cell disease (scd)		[]				1
37939877			avoiding systematic administration of corticosteroids	[]	prevents			maternal vaso-occlusive event	[]	mondo:0007374	sickle cell disease (scd)		[]		chebi:50858		1
37939877			caesarean section	[]	treats			preeclampsia	[('HP:0100602', 'Preeclampsia')]	mondo:0007374	sickle cell disease (scd)		[]				1
37939877			post-partum follow-up	[]	prevents			venous thromboembolic events	[('HP:0001907', 'Thromboembolic events')]	mondo:0007374	sickle cell disease (scd)		[]				1
37651253			extensive workup	[]	treats	hp:0033399	persistent fever		[]	mondo:0005683	brucellosis		[]				1
37651253			extensive workup	[]	treats			atrophic spleen	[]	mondo:0005683	brucellosis		[]				1
37651253			extensive workup	[]	treats			involvement of respiratory system	[]	mondo:0005683	brucellosis		[]				1
37651253			extensive workup	[]	treats			involvement of osteoarticular system	[]	mondo:0005683	brucellosis		[]				1
37581299			using plasma samples for testing	[]	prevents			cerebrovascular injury	[]			cerebrovascular disease in children with sickle cell anaemia	[('MONDO:0002280', 'cerebrovascular disease'), ('MONDO:0017014', 'anaemia')]				1
37581299			testing with a 4-plex panel of brain injury biomarkers	[]	treats			mri-detected cerebral infarcts	[('HP:0025722', 'Cerebral infarct')]			cerebrovascular disease in children with sickle cell anaemia	[('MONDO:0002280', 'cerebrovascular disease'), ('MONDO:0017014', 'anaemia')]		neurofilament light chain (nfl)		1
37581299			adjusting for sex and age in analysis	[]	treats	hp:0001139	elevated transcranial doppler (tcd) arterial velocity		[]			cerebrovascular disease in children with sickle cell anaemia	[('MONDO:0002280', 'cerebrovascular disease'), ('MONDO:0017014', 'anaemia')]				1
37956414			rt-dpcr assay	[('MAXO:0000014', 'RT')]	treats			symptomatic and respiratory diseases	[]	mondo:0100096	sars-cov-2		[]				1
37956414			sequencing	[]	treats			symptomatic and respiratory diseases	[]	mondo:0100096	sars-cov-2		[]				1
37948742			ophthalmological examination	[]	treats			temporal area maculopathy	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography	[]	treats			temporal area maculopathy	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography angiography	[('MAXO:0001259', 'angiography')]	treats			temporal area maculopathy	[]	mondo:0011382	sickle cell disease		[]				1
37948742			ophthalmological examination	[]	treats			enlargement of the foveal avascular zone	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography	[]	treats			enlargement of the foveal avascular zone	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		optical coherent tomography	enlargement of the foveal avascular zone	1
37948742			optical coherent tomography angiography	[('MAXO:0001259', 'angiography')]	treats			enlargement of the foveal avascular zone	[]	mondo:0011382	sickle cell disease		[]				1
37948742			ophthalmological examination	[]	treats			macular thinning with normal vascularization	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography	[]	treats			macular thinning	[]	mondo:0011382	sickle cell disease		[]		optical coherent tomography		1
37948742			optical coherent tomography angiography	[('MAXO:0001259', 'angiography')]	treats			macular thinning with normal vascularization	[]	mondo:0011382	sickle cell disease		[]				1
37948742			ophthalmological examination	[]	treats			large areas of loss of vascularization without retina thinning	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography	[]	treats			large areas of loss of vascularization without retina thinning	[]	mondo:0011382	sickle cell disease		[]				1
37948742			optical coherent tomography angiography	[('MAXO:0001259', 'angiography')]	treats			large areas of loss of vascularization without retina thinning	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		optical coherent tomography angiography		1
38302120			newborn screening	[]	prevents			health care barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38302120			key immunizations	[('MAXO:0000118', 'immunization')]	prevents			health care barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38302120			penicillin prophylaxis	[]	prevents			health care barriers	[]	mondo:0007374	sickle cell disease (scd)		[]	with penicillin	chebi:17334		1
38302120			consistent health screening	[]	prevents			health care barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38302120			treatment options for scd	[]	treats			greater degrees of mortality	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38302120			treatment options	[]	treats			disability	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38302120			informed education	[]	treats			health care barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38224366			dual-energy ct (dect) iodine perfusion map reconstructions	[('MAXO:0000571', 'CT')]	detects			occlusion of the pulmonary vasculature	[]	mondo:0006079	acute chest syndrome (acs)		[]	with iodine	chebi:24859		1
38224366			dual-energy ct iodine perfusion map reconstructions	[('MAXO:0000571', 'CT')]	detects			airspace opacities	[]	mondo:0005632	acute chest syndrome		[]		chebi:24859		1
38224366			dual-energy ct (dect) iodine perfusion map reconstructions	[('MAXO:0000571', 'CT')]	detects			segmental perfusion defects	[]	mondo:0006079	acute chest syndrome (acs)		[]	with iodine	chebi:24859		1
38224366			dual-energy ct (dect) iodine perfusion map reconstructions	[('MAXO:0000571', 'CT')]	detects			acute or chronic pulmonary emboli	[('HP:0011009', 'Acute'), ('HP:0011010', 'Chronic')]	mondo:0006079	acute chest syndrome (acs)		[]		chebi:24859		1
38224366			dual-energy ct (dect) iodine perfusion map reconstructions	[('MAXO:0000571', 'CT')]	detects			microthrombi as perfusion defects	[('HP:0001658', 'MI')]	mondo:0006079	acute chest syndrome (acs)		[]	with iodine	chebi:24859		1
38037041			improve opioid prescribing	[]	prevents			opioid overuse	[]			opioid use	[]	null	opioid	overuse	1
38037041			expand access to non-opioid pain management	[('MAXO:0000457', 'pain management')]	prevents			opioid overuse	[]			opioid use	[]		non-opioid pain management		1
38037041			administrative and claims data analysis	[]	treats			lack of data	[]			opioid use	[]			opioid	1
38037041			ongoing surveillance	[]	treats			opioid use	[]				[]				1
38037041			opioids (with benzodiazepines)	[]	treats			cancer-related pain	[('HP:0002664', 'Cancer'), ('HP:0012531', 'Pain')]			opioid use	[]		opioids		1
38037041			opioids	[]	treats			acute/chronic pain	[('HP:0011009', 'Acute'), ('HP:0011010', 'Chronic')]			opioid use	[]		opioids		1
37595686	maxo:0000750	conditioning regimen		[]	treats			acute toxicity	[('HP:0011009', 'Acute')]			non-malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	treosulfan-based	chebi:82557		1
37595686	maxo:0000750	conditioning regimen		[]	treats			acute toxicity	[('HP:0011009', 'Acute')]			malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	treosulfan-based	chebi:82557		1
37595686			treosulfan	[]	treats	hp:0025322	vod		[]			non-malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with treosulfan	chebi:82557		1
37595686			treosulfan	[]	treats	hp:0025322	vod		[]			malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with treosulfan	chebi:82557		1
37595686			treosulfan	[]	treats			grade iii-iv agvhd	[]			malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with treosulfan	chebi:82557		1
37595686			treosulfan	[]	treats			cgvhd	[]			malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with treosulfan	chebi:82557		1
37595686			treosulfan	[]	prevents			relapse	[]			malignant diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with treosulfan	chebi:82557		1
37858508			disease-modifying therapies	[]	treats			sickle cell disease	[]				[]				1
37858508			hydroxyurea (with hydrocarbamide)	[]	treats			sickle cell disease	[]				[]	with hydrocarbamide	chebi:44423		1
37858508			haematopoietic stem-cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			sickle cell disease	[]				[]				1
37858508			preventive care	[]	prevents			morbidity	[]	mondo:0011382	sickle cell disease		[]				1
37858508			treatments	[]	treats			morbidity	[]	mondo:0011382	sickle cell disease		[]				1
38036693	maxo:0009047	total hip replacement (thr)		[]	treats			progressive hip pain	[('HP:0003676', 'Progressive'), ('HP:0012531', 'Pain')]	mondo:0011382	sickle cell disease		[]				1
38036693	maxo:0009047	total hip replacement (thr)		[]	treats			limitation of daily activities	[]	mondo:0011382	sickle cell disease		[]				1
38036693	maxo:0009047	total hip replacement (thr)		[]	treats			femoral head avascular necrosis (avn)	[('HP:0010885', 'Avascular necrosis')]	mondo:0011382	sickle cell disease		[]				1
38036693			conservative therapy	[('MAXO:0001298', 'therapy')]	prevents			progressive hip pain	[('HP:0003676', 'Progressive'), ('HP:0012531', 'Pain')]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		conservative therapy		1
38190311			validation	[]	treats			barriers	[]	mondo:0007374	sickle cell disease (scd)		[]		social-ecological model of adolescent and young adult readiness for transition (smart-e)		1
38190311			content validation	[]	treats			barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38190311			qualitative content analysis	[]	treats			barriers	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38066873	maxo:0000756	transfusion		[]	prevents			alloimmunization	[('HP:0000001', 'All')]	mondo:0007374	sickle cell disease (scd)		[]				1
38066873	maxo:0000756	transfusion		[]	prevents			delayed hemolytic transfusion reaction (dhtr)	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38066873			immunouppressive treatments	[]	prevents			alloimmunization	[('HP:0000001', 'All')]	mondo:0007374	sickle cell disease (scd)		[]				1
38066873			close monitoring	[]	treats			hyperhemolysis	[]	mondo:0007374	sickle cell disease (scd)		[]				1
38066873	maxo:0001298	therapy		[]	treats			delayed hemolytic transfusion reaction (dhtr)	[]	mondo:0007374	sickle cell disease (scd)		[]		anticomplement		1
38066873	maxo:0000747	hematopoietic stem cell transplantation		[]	treats			alloimmunization	[('HP:0000001', 'All')]	mondo:0007374	sickle cell disease (scd)		[]				1
37967611			screening symptomatic patients	[]	treats			obstructive remodeling of the pulmonary vascular bed	[]			pulmonary hypertension in sickle cell disease	[('MONDO:0005044', 'hypertension'), ('MONDO:0000001', 'disease')]		echocardiographic signs		1
37967611			right heart catheterization	[]	treats	hp:0032654	endothelial dysfunction		[]			pulmonary hypertension in sickle cell disease	[('MONDO:0005044', 'hypertension'), ('MONDO:0000001', 'disease')]				1
37967611			treating the underlying disease	[]	treats			thrombosis	[]			pulmonary hypertension in sickle cell disease	[('MONDO:0005044', 'hypertension'), ('MONDO:0000001', 'disease')]		chebi:44423		1
37967611			chronic blood exchange transfusion	[('MAXO:0000756', 'transfusion')]	treats	hp:0012418	hypoxia		[]			pulmonary hypertension in sickle cell disease	[('MONDO:0005044', 'hypertension'), ('MONDO:0000001', 'disease')]				1
37967611			multidisciplinary approach	[]	prevents	hp:0001409	portal hypertension		[]			pulmonary hypertension in sickle cell disease	[('MONDO:0005044', 'hypertension'), ('MONDO:0000001', 'disease')]				1
38459677	maxo:0001001	gene therapies		[]	treats			sickle cell disease	[]				[]	approved			1
38485402			transitioning to adult care	[]	prevents			repercussions of the disease	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]				1
38485402			transfusion exchange program	[('MAXO:0000756', 'transfusion')]	treats			repercussions of the disease	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]				1
37694765	maxo:0000149	hematopoietic cell transplant (hct)		[]	treats			high morbidity and mortality	[]	mondo:0011382	sickle cell disease		[]		hematopoietic stem cell transplantation		1
37694765			hematopoietic stem cell transplantation	[('MAXO:0000068', 'hematopoietic stem cell transplantation'), ('MAXO:0000747', 'transplantation')]	prevents			disease control long-term	[]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]	n/a	hematopoietic stem cell transplantation	n/a	1
37694765			serial chimerism analysis	[]	treats			disease control	[]	mondo:0011382	sickle cell disease		[]				1
37694765			curative interventions	[]	treats			scd manifestations	[]	mondo:0011382	sickle cell disease		[]				1
37929626			intravenous administration	[]	treats			pain-related adverse events	[('HP:0012531', 'Pain'), ('HP:0012531', 'Pain')]	mondo:0011382	sickle cell disease		[]		uca definity		1
37929626			contrast-enhanced ultrasound exams	[]	prevents			pain-related adverse events	[('HP:0012531', 'Pain'), ('HP:0012531', 'Pain')]			sickle cell disease	[('MONDO:0000001', 'sickle cell disease'), ('MONDO:0000001', 'disease')]		contrast-enhanced ultrasound exams		1
38386815			cell-based gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			sickle cell disease	[]				[]				1
37952647	maxo:0000149	hematopoietic cell transplant (hct)		[]	treats			cardiopulmonary complications	[]	mondo:0007374	sickle cell disease (scd)		[]				1
37952647	maxo:0000149	hematopoietic cell transplant (hct)		[]	treats			diffuse myocardial fibrosis	[('HP:0001685', 'Myocardial fibrosis'), ('HP:0020034', 'Diffuse')]	mondo:0007374	sickle cell disease (scd)		[]		hematopoietic cell transplant		1
37952647	maxo:0000149	hematopoietic cell transplant (hct)		[]	treats			elevated tricuspid regurgitant jet velocity (trv)	[]	mondo:0007374	sickle cell disease (scd)		[]				1
