Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
26067812			use of chelating agents	[]	prevents			immune-mediated diseases	[]	mondo:0010200	wilson disease		[]		chebi:38161		2
24118554			liver transplantation	[('MAXO:0000068', 'liver transplantation'), ('MAXO:0001175', 'transplantation')]	treats			acute liver failure	[('HP:0001399', 'Acute liver failure'), ('HP:0006554', 'Liver failure')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]				2
29449431			liver transplantation	[('MAXO:0000068', 'liver transplantation'), ('MAXO:0001175', 'transplantation')]	treats			acute liver failure	[('HP:0001399', 'Acute liver failure'), ('HP:0006554', 'Liver failure')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]				2
31421978	maxo:0000376	liver biopsy		[]	treats	hp:0001394	cirrhosis		[]	mondo:0010200	wilson's disease		[]				2
28433112	maxo:0000376	liver biopsy		[]	treats	hp:0001394	cirrhosis		[]	mondo:0010200	wilson's disease		[]				2
31421978	maxo:0000376	liver biopsy		[]	treats	hp:0006554	acute liver failure		[]	mondo:0010200	wilson's disease		[]				2
28433112	maxo:0000376	liver biopsy		[]	treats	hp:0006554	acute liver failure		[]	mondo:0010200	wilson's disease		[]				2
28987261	maxo:0000376	liver biopsy		[]	treats			wilson disease	[]				[]				1
28987261	maxo:0000533	molecular genetic testing		[]	treats			wilson disease	[]				[]				1
28987261			medical therapy	[('MAXO:0001298', 'therapy')]	treats			wilson disease	[]				[]				1
28987261			liver transplant	[]	treats			acute liver failure	[('HP:0001399', 'Acute liver failure'), ('HP:0006554', 'Liver failure')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]				1
28987261			liver transplant	[]	treats			advanced liver disease	[('HP:0001392', 'Liver disease')]	mondo:0010200	wilson's disease		[]				1
28987261			treatment monitoring	[]	treats			wilson disease	[]				[]				1
28987261			clinical evaluation	[]	treats			wilson disease	[]				[]				1
28987261			liver tests	[]	treats			wilson disease	[]				[]				1
28987261			blood counts	[]	treats			wilson disease	[]				[]				1
29759592			cdg screening	[]	treats			early and severe liver fibrosis	[('HP:0001395', 'Liver fibrosis'), ('HP:0012828', 'Severe')]	mondo:0014789	ccdc115-cdg		[]		cdg screening		1
29759592			cdg screening	[]	treats	hp:0001394	cirrhosis		[]	mondo:0014789	ccdc115-cdg		[]				1
29759592			cdg screening	[]	treats			neurological symptoms	[]	mondo:0014789	ccdc115-cdg		[]				1
29759592			cdg screening	[]	treats			isolated and late severe liver involvement	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]			ccdc115-cdg	[('MONDO:0007294', 'CCDC115-CDG'), ('MONDO:0007340', 'CCD')]		cdg screening		1
29759592			cdg screening	[]	treats	hp:0003124	hypercholesterolemia		[]	mondo:0014789	ccdc115-cdg		[]				1
29759592			cdg screening	[]	treats			elevated alkaline phosphatases	[('HP:0003155', 'Elevated alkaline phosphatase')]			ccdc115-cdg	[('MONDO:0007294', 'CCDC115-CDG'), ('MONDO:0007340', 'CCD')]		cdg screening	elevated alkaline phosphatases	1
29759592			cdg screening	[]	treats			defects in copper metabolism	[]			ccdc115-cdg	[('MONDO:0007294', 'CCDC115-CDG'), ('MONDO:0007340', 'CCD')]		cdg screening		1
29759592			glycosylation study	[]	treats			liver fibrosis	[('HP:0001395', 'Liver fibrosis')]			ccdc115-cdg	[('MONDO:0007294', 'CCDC115-CDG'), ('MONDO:0007340', 'CCD')]		glycosylation study	early and severe	1
29759592			glycosylation study	[]	treats	hp:0001394	cirrhosis		[]	mondo:0014789	ccdc115-cdg		[]				1
29759592			glycosylation study	[]	treats			neurological symptoms	[]	mondo:0014789	ccdc115-cdg		[]		glycosylation study		1
29759592			glycosylation study	[]	treats			isolated and late severe liver involvement	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]	mondo:0014789	ccdc115-cdg		[]		glycosylation study		1
29759592			glycosylation study	[]	treats	hp:0003124	hypercholesterolemia		[]	mondo:0014789	ccdc115-cdg		[]		glycosylation study		1
29759592			glycosylation study	[]	treats	hp:0003155	elevated alkaline phosphatases		[]	mondo:0014789	ccdc115-cdg		[]		glycosylation study		1
29759592			glycosylation study	[]	treats			defects in copper metabolism	[]	mondo:0014789	ccdc115-cdg		[]		glycosylation study		1
31611120			splenectomy with distal pancreatectomy	[('MAXO:0001070', 'pancreatectomy'), ('MAXO:0001077', 'splenectomy')]	treats			giant splenic artery aneurysms	[('HP:0002617', 'Aneurysm'), ('HP:0002617', 'Aneurysms')]	mondo:0010200	wilson disease		[]				1
31611120			living donor liver transplantation	[('MAXO:0000068', 'transplantation'), ('MAXO:0001175', 'liver transplantation')]	treats			decompensated liver cirrhosis	[('HP:0001394', 'Cirrhosis'), ('HP:0001394', 'Liver cirrhosis')]	mondo:0010200	wilson disease		[]				1
31611120			emergency interventional radiology	[]	treats			postoperative rupture of the aneurysm in the left renal artery	[('HP:0002617', 'Aneurysm'), ('HP:0012835', 'Left')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]				1
24119323			monotherapy	[]	treats			na	[]	mondo:0010200	wilson disease		[]		chebi:27363		1
24119323			low-copper diet	[('MAXO:0000088', 'diet')]	prevents			na	[]	mondo:0010200	wilson disease		[]	na	chebi:26708	na	1
28836933			decompressive craniotomy	[('MAXO:0000948', 'craniotomy')]	treats	hp:0001342	intracerebral hemorrhage		[]	mondo:0013792	intracerebral hemorrhage		[]				1
28836933			hematoma drainage	[]	treats	hp:0001342	intracerebral hemorrhage		[]	mondo:0013792	intracerebral hemorrhage		[]				1
28836933			catheter placement	[]	treats	hp:0001342	intracerebral hemorrhage		[]	mondo:0013792	intracerebral hemorrhage		[]				1
28836933			cranial magnetic resonance imaging	[]	identifies			lesions consistent with embolic infarction	[]	mondo:0013792	intracerebral hemorrhage		[]				1
28836933			computerized tomography examinations	[]	identifies			intracerebral hemorrhage	[('HP:0001342', 'Intracerebral hemorrhage')]			intracerebral hemorrhage	[('MONDO:0017319', 'intracerebral hemorrhage'), ('MONDO:0008974', 'hem')]		computerized tomography examinations		1
33547549			diagnosis	[]	treats			copper accumulation in the brain and liver	[]	mondo:0010200	wilson disease		[]		artificial intelligence		1
33547549			diagnosis	[]	treats	hp:0030890	white matter hyperintensity		[]	mondo:0010200	wilson disease		[]		artificial intelligence		1
31113589			treatment	[]	treats			hyperacute liver failure	[('HP:0001399', 'Liver failure')]	mondo:0010200	wilson's disease		[]	none	chebi:7959	none	1
31113589			treatment	[]	treats	hp:0006554	acute liver failure		[]	mondo:0010200	wilson's disease		[]		chebi:7959		1
31113589	maxo:0001175	liver transplantation		[]	treats			hyperacute liver failure	[('HP:0001399', 'Liver failure')]	mondo:0010200	wilson's disease		[]				1
31113589			prometheus therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0006554	acute liver failure		[]	mondo:0010200	wilson's disease		[]		prometheus therapy		1
30452922			activation of autophagy	[]	treats			apoptosis	[]	mondo:0010200	wilson's disease		[]		spautin-1	copper-induced	1
30452922			pharmacologic inhibitors	[]	prevents			autophagy activation	[]	mondo:0010200	wilson's disease		[]		pharmacologic inhibitors of autophagy	autophagy activation	1
30452922			knockdown	[]	prevents			autophagy activation	[]	mondo:0010200	wilson's disease		[]	autophagy proteins	atg7 and atg13	autophagy activation	1
30452922			rna-seq	[]	detects			gene expression changes	[]	mondo:0010200	wilson's disease		[]				1
30452922			spectroscopy	[('MAXO:0009070', 'SPECT')]	detects			copper accumulation	[]	mondo:0010200	wilson's disease		[]				1
28162166			diffusion tensor imaging (dti)	[]	prevents			damage to structure and functional activity in brains	[]	mondo:0010200	wilson disease		[]				1
28162166			resting state functional mri	[('MAXO:0001000', 'Functional MRI')]	prevents			damage to structure and functional activity in brains	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		rs-fmri		1
28162166			susceptibility weighted imaging (swi)	[]	prevents			damage to structure and functional activity in brains	[]	mondo:0010200	wilson disease		[]				1
28162166			measurement of copper and iron content	[]	prevents			metal deposition	[]	mondo:0010200	wilson disease		[]				1
35443488	maxo:0000376	liver biopsy		[]	treats	hp:0001395	liver fibrosis		[]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]				1
35443488			ultrasound abdomen	[]	treats	hp:0001395	liver fibrosis		[]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]				1
35443488			novel fibrosis index (nfi) calculation	[]	treats			liver fibrosis	[('HP:0001395', 'Liver fibrosis')]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]		novel fibrosis index calculation		1
35443488			fibroscan	[]	treats			liver fibrosis	[('HP:0001395', 'Liver fibrosis')]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]		402 fibrosis stage assessment		1
35443488			transient elastography	[]	treats	hp:0001395	liver fibrosis		[]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]				1
35443488			use of roc curves	[]	treats	hp:0001395	liver fibrosis		[]	mondo:0013209	non alcoholic fatty liver disease (nafld)		[]		roc curves		1
31167735	maxo:0000376	liver biopsy		[]	treats			metastatic cholangiocarcinoma	[('HP:0030153', 'Cholangiocarcinoma')]			patient	[]				1
28578978			treatment with d-penicillamine	[]	treats			wilson disease	[]				[]				1
28578978			treatment	[]	treats			wilson disease	[]				[]	with	chebi:39501		1
28578978	maxo:0001175	liver transplantation		[]	treats	hp:0001399	liver failure		[]	mondo:0010200	wilson's disease		[]				1
27915967			liver transplant	[]	treats			neuropsychiatric manifestations	[]	mondo:0010200	wilson disease		[]				1
27915967			withdrawal of calcineurin inhibitors	[]	treats			protracted mutism	[('HP:0002300', 'Mutism')]				[]	with	chebi:37153		1
27915967			pramipexole treatment	[]	treats			fluctuating akinesia	[('HP:0002304', 'Akinesia'), ('HP:0031914', 'Fluctuating')]	mondo:0010200	wilson disease		[]	with pramipexole	chebi:8356		1
27915967			amantadine treatment	[]	treats			protracted mutism	[('HP:0002300', 'Mutism')]				[]	with amantadine	chebi:2618		1
30691663			brain magnetic resonance spectroscopy	[('MAXO:0009070', 'SPECT')]	detects			increased signal intensity in the basal ganglia	[('HP:0012824', 'Intensity')]	mondo:0010200	wilson's disease		[]				1
30691663			examination	[]	detects			early neurological changes	[]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		1.5 t mri scanner		1
30691663			measurement of n-acetyl aspartate, choline, and creatine spectra	[('MAXO:0009070', 'SPECT')]	detects			significant decrease in naa, cho, cr	[]	mondo:0010200	wilson's disease		[]		n-acetyl aspartate, choline, creatine	significant decrease in naa, cho, cr	1
30691663			comparison of metabolite ratios	[]	detects			significant decrease in metabolite ratios	[('HP:0001370', 'RA')]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		metabolite ratios (naa/cho, naa/cr, cho/cr)		1
31077787			use for lens densitometry	[]	treats			increased lens densitometry values	[]	mondo:0010200	wilson's disease		[]		pentacam hr imaging system		1
31077787			use for corneal densitometry	[]	treats			increased corneal densitometry values	[]	mondo:0010200	wilson's disease		[]		pentacam hr imaging system		1
31077787			copper accumulation	[]	prevents			decreased corneal and lens clarity	[]	mondo:0010200	wilson's disease		[]				1
31582009			initial lab testing	[('MAXO:0000006', 'lab testing')]	treats	hp:0008282	indirect hyperbilirubinemia		[]	mondo:0005154	liver disease		[]				1
31582009			initial lab testing	[('MAXO:0000006', 'lab testing')]	treats	hp:0002088	lung disease		[]	mondo:0005154	liver disease		[]				1
31582009			initial lab testing	[('MAXO:0000006', 'lab testing')]	treats			neurologic disease	[]	mondo:0005154	liver disease		[]				1
31582009			initial lab testing	[('MAXO:0000006', 'lab testing')]	treats	hp:0001396	cholestasis		[]	mondo:0005154	liver disease		[]				1
31582009			management	[]	treats	hp:0008282	indirect hyperbilirubinemia		[]	mondo:0005154	liver disease		[]				1
31582009			management	[]	treats	hp:0002088	lung disease		[]	mondo:0005154	liver disease		[]				1
31582009			management	[]	treats			neurologic disease	[]	mondo:0005154	liver disease		[]				1
31582009			management	[]	treats	hp:0001396	cholestasis		[]	mondo:0005154	liver disease		[]				1
34934154			metallothionein immunohistochemistry	[]	treats			protean clinical presentations	[]	mondo:0010200	wilson disease		[]				1
34934154			copper staining	[]	treats			protean clinical presentations	[]	mondo:0010200	wilson disease		[]		copper staining		1
34934154			quantitative copper assays	[]	treats			protean clinical presentations	[]	mondo:0010200	wilson disease		[]	quantitative	copper assays		1
30028785			diagnosis of alf-cld	[]	treats			raised transaminases	[('HP:0001370', 'RA')]			chronic liver disease presenting as acute liver failure in childhood	[('MONDO:0005154', 'liver disease'), ('MONDO:0017014', 'acute liver failure')]				1
30028785			diagnosis of alf-cld	[]	treats			international normal ratio >=2.0	[('HP:0001370', 'RA')]			chronic liver disease presenting as acute liver failure in childhood	[('MONDO:0005154', 'liver disease'), ('MONDO:0017014', 'acute liver failure')]				1
30028785			diagnosis of alf-cld	[]	treats	hp:0001744	splenomegaly		[]			chronic liver disease presenting as acute liver failure in childhood	[('MONDO:0005154', 'liver disease'), ('MONDO:0017014', 'acute liver failure')]				1
30028785			diagnosis of alf-cld	[]	treats	hp:0001541	ascites		[]			chronic liver disease presenting as acute liver failure in childhood	[('MONDO:0005154', 'liver disease'), ('MONDO:0017014', 'acute liver failure')]				1
30028785			diagnosis of alf-cld	[]	treats			cirrhosis	[('HP:0001394', 'Cirrhosis')]			chronic liver disease	[('MONDO:0005154', 'liver disease'), ('MONDO:0000001', 'disease')]				1
30028785			overdose	[]	treats	hp:0006554	acute liver failure		[]			chronic liver disease	[('MONDO:0005154', 'liver disease'), ('MONDO:0000001', 'disease')]		chebi:46195		1
36872503			transcranial magnetic stimulation	[]	treats	hp:0012896	abnormal motor evoked potentials (meps)		[]	mondo:0010200	wilson disease		[]				1
36872503			treatment introduction	[]	treats	hp:0012896	abnormal motor evoked potentials (meps)		[]	mondo:0010200	wilson disease		[]		chebi:35176		1
37121747			family screening tests	[]	prevents			persistent liver dysfunction	[('HP:0001410', 'Liver dysfunction')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]				1
37121747			annual medical checkup	[]	prevents	hp:0001410	liver dysfunction		[]	mondo:0010200	wilson disease		[]				1
37121747	maxo:0000376	liver biopsy		[]	treats	hp:0001410	liver dysfunction		[]	mondo:0010200	wilson disease		[]				1
37121747	maxo:0000127	genetic testing		[]	treats	hp:0001410	liver dysfunction		[]	mondo:0010200	wilson disease		[]				1
37121747			chelation therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0001397	liver steatosis		[]	mondo:0010200	wilson disease		[]				1
34666712			treatment	[]	treats			abnormal copper metabolism	[]	mondo:0010200	wilson disease		[]	oral	chebi:50868		1
34666712	maxo:0001298	therapy		[]	treats			abnormal copper metabolism	[]	mondo:0010200	wilson disease		[]		chebi:35176		1
34666712	maxo:0001298	therapy		[]	treats			nephritis-range proteinuria	[('HP:0000093', 'Proteinuria'), ('HP:0000123', 'Nephritis')]	mondo:0010200	wilson disease		[]		chebi:6541		1
34666712			treatment	[]	treats	hp:0001394	cirrhosis		[]	mondo:0010200	wilson disease		[]	oral	chebi:50868		1
25087157			diagnosis	[]	treats			neurological syndrome	[]	mondo:0010200	wilson disease		[]				1
25087157			clinical and biochemical tests	[]	treats			clinical liver disease	[('HP:0001392', 'Liver disease')]	mondo:0010200	wilson disease		[]				1
25087157			molecular genetic analysis	[('MAXO:0000127', 'genetic analysis')]	treats			neuropsychiatric disease	[]	mondo:0010200	wilson disease		[]		molecular genetic analysis		1
25599783			measuring copper content in liver tissue	[]	differentiates			other chronic liver diseases	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]	mondo:0010200	wilson disease		[]	with copper	chebi:28694		1
25599783			measuring copper levels in urine	[]	differentiates			wilson disease	[]	mondo:0017014	children		[]	with copper	chebi:28694	chronic liver diseases	1
24470583			targeted metabolic testing	[]	prevents			bilateral hypertrophic olivary nucleus degeneration	[('HP:0012832', 'Bilateral')]			leigh and leigh-like syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0011727', 'AN')]	targeted	metabolic testing		1
24470583			mri sequences analysis	[]	treats			bilateral hypertrophic olivary nucleus degeneration	[('HP:0012832', 'Bilateral')]			leigh and leigh-like syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0011727', 'AN')]				1
23953876			screening	[]	prevents			liver enzyme elevations	[]	mondo:0010200	wilson disease		[]	between the ages of 3 and 55 years			1
23953876			measuring ceruloplasmin levels	[]	treats			liver enzyme elevations	[]	mondo:0010200	wilson disease		[]	with ceruloplasmin	ceruloplasmin		1
23953876			testing for hepatitis b	[]	prevents			chronic liver disease	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]	mondo:0010200	wilson disease		[]				1
23953876			testing for hepatitis c	[]	prevents			chronic liver disease	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]	mondo:0010200	wilson disease		[]				1
23953876			testing for autoimmune hepatitis	[]	prevents			chronic liver disease	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]	mondo:0010200	wilson disease		[]				1
23953876			testing for hemochromatosis	[]	prevents			chronic liver disease	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]	n/a	n/a	n/a	1
32539308			multigene panel testing	[]	prevents			late diagnosis	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		multigene panel testing		1
24810691			liver histology	[]	treats			progressive liver damage to cirrhosis	[('HP:0001394', 'Cirrhosis'), ('HP:0003676', 'Progressive')]	mondo:0010200	wilson disease		[]				1
24810691			biochemical analyses	[]	treats			hepatic copper accumulation	[]	mondo:0010200	wilson disease		[]				1
24810691			hepatic copper quantification	[]	treats			hepatic copper accumulation	[]	mondo:0010200	wilson disease		[]		copper quantification		1
24810691			quantification of s-adenosylmethionine (sam) and s-adenosylhomocysteine (sah) liver levels	[]	treats			persistently different methionine metabolism	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		chebi:15414		1
24810691			quantitative pcr (qpcr) for transcript levels of genes	[]	treats			changes in gene expression related to liver damage	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		quantitative pcr (qpcr)	transcript levels of genes	1
24810691			dna dot blot	[]	treats			abnormal global dna methylation	[]	mondo:0010200	wilson disease		[]		global dna methylation		1
37226184			diagnosis	[]	treats			symptoms and manifestations	[]	mondo:0010200	wilson disease		[]		leipzig score algorithm	variable	1
37226184			routine monitoring biannually	[]	prevents			worsening of variable symptoms and manifestations	[]	mondo:0010200	wilson disease		[]				1
37226184	maxo:0001175	liver transplantation		[]	treats			severe cases	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]	mondo:0010200	wilson disease		[]				1
29325287			diagnostic scoring system	[]	assesses			wilson's disease	[]				[]				1
29325287			liver function tests	[]	detect			chronic liver disease signs	[('HP:0001392', 'Liver disease'), ('HP:0011010', 'Chronic')]	mondo:0010200	wilson's disease		[]				1
29325287			coombs-negative hemolytic anemia diagnosis	[]	detects	hp:0001878	hemolytic anemia		[]	mondo:0010200	wilson's disease		[]				1
29325287	maxo:0001181	serum alkaline phosphatase measurement		[]	detects			subnormal serum alkaline phosphatase	[]	mondo:0010200	wilson's disease		[]				1
29325287			kayser-fleischer rings observation	[]	identifies	hp:0200032	kayser-fleischer rings		[]	mondo:0010200	wilson's disease		[]				1
29325287			serum ceruloplasmin level measurement	[]	detects			low serum ceruloplasmin level	[]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		ceruloplasmin	ceruloplasmin	1
29325287			24-hour urinary copper excretion test	[]	detects			high 24-hour urinary copper excretion	[]	mondo:0010200	wilson's disease		[]				1
29325287			penicillamine challenge test	[]	detects			urinary copper excretion	[]	mondo:0010200	wilson's disease		[]	with penicillamine	chebi:50868	high	1
29325287			hepatic copper determination	[]	detects			wilson's disease	[]				[]				1
29325287			direct complete dna sequencing	[]	identifies			mutations	[]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		dna sequencing	mutations	1
34857647			chelation	[]	treats			copper toxicity	[]	mondo:0010200	wilson disease		[]				1
34857647			copper affinity	[]	prevents			blood-brain barrier damage	[]	mondo:0010200	wilson disease		[]	with alxn1840	alxn1840		1
34857647			protein embedding	[]	prevents			blood-brain barrier damage	[]	mondo:0010200	wilson disease		[]	with alxn1840	alxn1840		1
34857647			mitochondrial protection	[]	prevents			blood-brain barrier damage	[]	mondo:0010200	wilson disease		[]		mitochondrial protection		1
34857647			chelation	[]	treats			copper toxicity	[]	mondo:0010200	wilson disease		[]	with dpa	chebi:34936		1
34857647			chelation	[]	prevents			neurological deterioration	[]	mondo:0010200	wilson disease		[]	with alxn1840	alxn1840		1
37491953			withdrawal of metal chelating agent therapy	[('MAXO:0001298', 'therapy')]	treats			aggravation of clinical symptoms	[]	mondo:0010200	wilson disease		[]		metal chelating agent		1
37491953			treatment	[]	treats			neurological symptoms aggravation	[]	mondo:0010200	wilson disease		[]		metal chelating agent		1
37491953			treatment	[]	treats			increased liver injury	[]	mondo:0010200	wilson disease		[]		metal chelating agent		1
37491953			treatment	[]	treats			increased metal deposition	[]	mondo:0010200	wilson disease		[]	with metal chelating agent	metal chelating agent		1
37491953			treatment with metal chelating agent	[]	treats			new nerve injury	[]	mondo:0010200	wilson disease		[]		metal chelating agent		1
32485301			biochemical assays	[]	treats			hepatic features	[]	mondo:0010200	wilson disease		[]	with ceruloplasmin	ceruloplasmin		1
32485301			biochemical assays	[]	treats			neurologic features	[]	mondo:0010200	wilson disease		[]	with copper	chebi:28694		1
32485301			diagnosis	[]	treats			neurologic features	[]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		kayser-fleischer rings		1
32485301	maxo:0000127	genetic testing		[]	treats			hepatic features	[]	mondo:0010200	wilson disease		[]				1
32485301	maxo:0000127	genetic testing		[]	treats			neurologic features	[]	mondo:0010200	wilson disease		[]				1
32485301	maxo:0000127	genetic testing		[]	treats			osteomuscular features	[]	mondo:0010200	wilson disease		[]				1
32485301	maxo:0000127	genetic testing		[]	treats			psychiatric symptoms	[]	mondo:0010200	wilson disease		[]				1
32485301			serum level of ceruloplasmin measurement	[]	treats			hepatic features	[]	mondo:0010200	wilson disease		[]				1
32485301			serum level of ceruloplasmin measurement	[]	treats			neurologic features	[]	mondo:0010200	wilson disease		[]		ceruloplasmin		1
32485301			24-hour urinary copper excretion measurement	[]	treats			hepatic features	[]	mondo:0010200	wilson disease		[]				1
32485301			24-hour urinary copper excretion measurement	[]	treats			neurologic features	[]			wilson's disease	"[('MONDO:0000001', ""Wilson's disease""), ('MONDO:0000001', 'disease')]"		24-hour urinary copper excretion measurement		1
32485301			mri	[]	treats			neurologic features	[]	mondo:0010200	wilson disease		[]				1
26944166			diffusion tensor imaging (dti)	[]	assesses			damage	[]	mondo:0010200	wilson disease		[]				1
26944166			diffusion tensor imaging (dti)	[]	correlates with			neurological symptoms	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]	 provided	 provided	 provided	1
24475083			zinc mono-therapy	[('MAXO:0001298', 'therapy')]	treats			abnormal alt	[]	mondo:0010200	wilson disease		[]		chebi:29708		1
24475083			zinc mono-therapy	[('MAXO:0001298', 'therapy')]	treats			high ast	[]	mondo:0010200	wilson disease		[]	with zinc gluconate	chebi:29708		1
24475083			zinc mono-therapy	[('MAXO:0001298', 'therapy')]	treats			high ggt	[]	mondo:0010200	wilson disease		[]		chebi:29708		1
24475083			zinc mono-therapy	[('MAXO:0001298', 'therapy')]	treats			increased urinary copper excretion	[]	mondo:0010200	wilson disease		[]	with zinc gluconate	chebi:29708		1
24475083			zinc mono-therapy	[('MAXO:0001298', 'therapy')]	treats			high direct bilirubin levels	[]	mondo:0010200	wilson disease		[]	with zinc gluconate	chebi:29708		1
33275389			diagnostic workup	[]	treats	hp:0100754	mania		[]	mondo:0010200	wilson disease		[]				1
33275389			diagnostic workup	[]	prevents			misdiagnosis	[('HP:0001658', 'MI')]	mondo:0010200	wilson disease		[]				1
33275389			management of wilson disease	[]	treats			hepatic abnormalities	[]	mondo:0010200	wilson disease		[]	with ceruloplasmin	ceruloplasmin		1
33275389			management of wilson disease	[]	treats			neurological symptoms	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		wilson disease		1
33275389			management of wilson disease	[]	treats			psychiatric symptoms	[]	mondo:0010200	wilson disease		[]				1
23567103			screening for wilson disease	[]	prevents	hp:0001392	liver disease		[]	mondo:0010200	wilson disease		[]				1
23567103			screening for wilson disease	[]	prevents			neurological symptoms	[]	mondo:0010200	wilson disease		[]				1
23567103			genetic counselling	[]	prevents	hp:0001392	liver disease		[]	mondo:0010200	wilson disease		[]				1
23567103			genetic counselling	[]	prevents			neurological symptoms	[]	mondo:0010200	wilson disease		[]				1
23567103			direct sequencing of the atp7b gene	[]	treats	hp:0001392	liver disease		[]	mondo:0010200	wilson disease		[]				1
23567103			direct sequencing	[]	treats			neurological symptoms	[]			wilson disease	[('MONDO:0000001', 'Wilson disease'), ('MONDO:0000001', 'Wilson disease')]		atp7b gene		1
