PMID	Title	Abstract
26639392	"Gene therapy of Wilson disease: A ""golden"" opportunity using rAAV on the 50th anniversary of the discovery of the virus."	
19166126	Haemolytic anaemia and acute liver failure--the initial manifestations of Wilson's disease.	We describe a case of a 16-year-old girl with Wilson disease, which was initially presented as Coombs-negative haemolytic anaemia and acute liver failure. The diagnosis was based on the findings of low ceruloplasmin serum level and high copper levels both in serum and 24-hour urinary excretion. The patient underwent orthotopic liver transplantation. A DNA-based diagnostic tool confirmed Wilson's disease: the patient was p.H1069Q homozygote. Based on further molecular-genetic examinations in the family, Wilson disease was diagnosed seven days later in one of the patient's asymptomatic brothers. The proband's cousin was confirmed as a carrier of the p.H1069Q mutation (Fig. 1, Ref. 24).
37028691	Vascular Changes in Macula, Optic Disc, and Choroid in Wilson's Disease: A Cross-sectional Optical Coherence Tomography Angiography Study.	
21593651	Is plasma exchange effective in prevention of hepatic transplantation in fulminant Wilson disease with hepatic failure?	
15660875	Hemolytic crisis with fulminant hepatic failure in Wilson disease without consanguinity.	
32520831	Pediatric Wilson Disease Presenting as Acute Liver Failure: An Individual Patient Data Meta-analysis.	OBJECTIVES: Wilson disease (WD) presenting as acute liver failure (ALF) is rare and typically fatal without liver transplantation (LT). Its rarity has hindered comprehensive studies. We undertook an individual patient data meta-analysis to characterize a cohort of pediatric patients presenting with ALF whose final diagnosis was WD to examine outcomes and identify predictors of poor outcomes. METHODS: Database searches were conducted in PubMed, ScienceDirect, and Google Scholar, restricted to English-language articles published between January 1984 and May 2018. Articles were excluded if pediatric (<18 years old) data were not extractable or if LT was not readily available at reporting institutions. Extracted data included clinical and biochemical characteristics, genotype, treatment, and outcome. RESULTS: Data were available on 249 subjects from 52 articles, plus 7 additional subjects identified from our institution's WD database (N = 256). Females represented 69% (n = 170/245). Median age at presentation was 13.4 years (n = 204, range 4.0-17.9). Of the total 256 subjects, 87% underwent LT, 11% achieved spontaneous recovery and 2% died before LT. International normalized ratio >2.0 at presentation was a predictor of LT/death (odds ratio 7.6, 95% confidence interval 1.5-28), with a trend observed for hepatic encephalopathy (HE) (odds ratio 4.18, 95% confidence interval 0.99-18). Arithmetic diagnostic scores proved inferior in the pediatric age-bracket compared to adults. CONCLUSIONS: This large international pediatric cohort has permitted an individual patient data analysis of WD presenting as ALF. Notably, 11% of subjects achieved spontaneous survival; the rest required LT. Coagulopathy (international normalized ratio >2:0) and HE at presentation heralded poor outcomes. Further prospective studies may identify additional early predictors of outcomes.
8014805	Infectious complications in living related liver transplantation.	During the last 31 months, 50 children between 3 months and 15 years of age have undergone living related liver transplantation (LRLT) for end-stage liver diseases (39 biliary atresia, 2 Budd-Chiari syndrome, 2 progressive intrahepatic cholestasis, 3 liver cirrhosis, 1 Wilson disease, 1 protoporphyria, 1 tyrosinemia, and 1 fulminant hepatitis). Combined FK-506 and low-dose steroids were routinely used for immunosuppression. There were seven deaths, two of which were related to infection (Candida pneumonia and Epstein-Barr virus [EBV]-associated lymphoproliferative syndrome [LPS]). Five patients had a bacterial infection, all of which were associated with surgical complications. Three patients had Candida infection, all of which were malnourished, had biliary atresia, and had been managed with prolonged antibiotics against obstinate ascending cholangitis. There were 14 symptomatic viral infections (1 herpes simplex virus, 1 herpes zoster virus, 5 cytomegalovirus [CMV], 6 EBV, and 1 EBV-associated LPS). Three of the five CMV infections appeared in patients whose graft was ABO-incompatible, who were managed with prophylactic OKT-3. Most of the viral infections (except 1 EBV-associated LPS) were minor and were treated successfully. The low incidence and successful treatment of CMV infection are related to the high compatibility and low incidence of allograft rejection in LRLT. Bacterial and fungal infections can be decreased by greater refinement of surgical technique and more aggressive preoperative management. Treatment of EBV infection is still an unsolved problem.
17430479	Pediatric liver transplantation in Iran: evaluation of the first 50 cases.	LT is nowadays accepted as the definitive therapy for end-stage liver disease. We report our experiences with pediatric LT using grafts from living related and DD. From April 1999 to March 2006, 50 infants and children who underwent LT were studied for pretransplantation status, medical and surgical complications and survival rate. There were 33 (66%) boys and 17 (34%) girls. The mean age of patients was 9.9 +/- 4.8 yr (range: 0.9-17.7) with a mean weight of 33.4 +/- 18.4 kg (range: 7.5-80). The main indications were cryptogenic cirrhosis (30%), autoimmune cirrhosis (24%), followed by biliary atresia (22%), Wilson disease (14%), progressive familial intrahepatic cholestasis (4%), fulminant hepatitis (4%) and tyrosinemia (2%). We used living-related donor in 14 (28%) and split liver in 5 (10%) cases and other patients received whole liver from DD. The mean follow-up of patients was 24.7 +/- 22.6 months (range: 1-72). The main postoperative complications were acute cellular rejection (44%) and infections (30%), whereas chronic rejection was seen in 26% of cases. The mortality rate was 24%. Overall mean survival (76% alive) was 63.5 +/- 5.7, 95% CI: 52.3-74.6. Our results demonstrate that pediatric LT is a feasible undertaking in Iran. Organ shortage in our area led to liberal use of living related and split liver techniques. The overall results of the pediatric LT in Iran are encouraging.
14642110	[Living donor liver transplantation treatment of Wilson's disease complicated with neuropathy].	OBJECTIVE: To investigate living donor liver transplantation for Wilson disease with neurologic features. METHODS: From Jan 2001 to Mar 2003, fifteen cases of living donor liver transplantation were performed for Wilson Disease (WD), five of those were complicated with neurologic features. A retrospective analysis was given for cooper metabolism and neurologic features. RESULTS: All operation were living related liver transplantation and donors were mothers. Four left lobes with hepatic middle vein and one right lobe without hepatic middle vein were harvested from donors, and graft volume to recipient body weight ratio was 0.79 approximately 1.08. One patient occurred hepatic artery thrombosis and performed retransplantation later, the other recipients recovered satisfactorily. All patients showed Extrapyramidal sign and three patients companying with language handicap and dyskinesia alleviated postoperation follow-up between 2 and 16 months. All recipients are alive and remain well, and none have developed signs of recurrent WD. CONCLUSION: Living donor liver transplantation is effective treatment for WD complicated with nervous system symptom, ceruloplasmin is normal and Kayser-Fleischer ring and nervous system symptom are to various extents.
3900322	Orthotopic liver transplantation for acute fulminant Wilson disease.	
32008504	Effect of Liver Transplant on Neurologic Manifestations and Brain Magnetic Resonance Imaging Findings in Wilson Disease.	OBJECTIVES: Wilson disease is an autosomal recessive disorder of copper metabolism. It leads to copper accumulation in various organs (liver, eye, brain) and deteriorates their functions. Symptoms usually appear in the second and third decades of life. Neurologic symptoms and manifestations may appear 2 to 5 years after liver involvement, and neurologic symptoms are usually movement disorders. The main treatment objective is to decrease accumulation of copper by increasing urinary copper excretion. With early diagnosis and treatment, the quality of life of patients with Wilson disease evolves. In this study, we aimed to evaluate the effects of liver transplant on neurologic manifestations and radiologic findings in patients with Wilson disease. MATERIALS AND METHODS: Since 1988, our center has performed 642 liver transplant procedures. Fifty-three patients with Wilson disease received a liver transplant during this period, with 15 adults patients included in our study. All study patients were evaluated by the same neurologist and radiologist. Tremor was scored by the glass scale test. Radiologic evaluations were made by cranial magnetic resonance imaging. RESULTS: Before liver transplant, 4/15 study patients had tremor. In 1 patient, tremor was accompanied by dystonia; the patient's imaging findings and neurologic manifestations had regressed posttransplant. In the other 3 study patients with tremor, tremor decreased without any change in imaging findings. New-onset tremor was seen in 1 patient after liver transplant, but this patient had no observed imaging changes. This situation was correlated with immunosuppressive therapy. CONCLUSIONS: Neurologic recovery can be achieved in patients with Wilson disease with early diagnosis and treatment. Radiologic findings can be improved after therapy.
23494839	Plasma exchange for hemolytic crisis and acute liver failure in Wilson disease.	Wilson disease (WD) is a rare autosomal recessive disorder of copper metabolism which primarily involves the liver and the central nervous system. Rarely, WD can present as acute liver failure (ALF) and this disease is universally fatal in the absence of liver transplantation. The authors report a young girl with WD ALF, who showed signs of recovery after prompt initiation of plasma exchange (PE) and chelation therapy. Though liver transplantation could not be done in this child and the child died 8 d after stopping PE, this case highlights that PE can be a successful medical treatment in WD ALF and should be considered as a therapeutic measure to stabilize a patient by decreasing serum copper, reducing hemolysis, and helping to prevent renal tubular injury from copper and copper complexes until liver transplantation is possible. 
25605552	Prospective pilot study of a single daily dosage of trientine for the treatment of Wilson disease.	BACKGROUND: Wilson disease requires lifelong therapy, currently given daily in multiple divided dosages. AIM: To prospectively evaluate once-daily trientine as therapy for Wilson disease. METHODS:  STUDY GROUP: eight patients (seven males) aged 22-71 years with stable Wilson disease treated from 4 to 50 years. Patients were monitored for 3 months then for 12 months on a single daily dose of trientine (15 mg/kg). RESULTS: All patients remained clinically well. ALT and AST fluctuated in some, but none required treatment stoppages or side effects. Liver synthetic function was unchanged. Mean 24-h urine copper and zinc excretions at end of treatment were 313.4 +- 191.7 and 2,214 +- 1,346 mug, respectively. CONCLUSIONS: Once-daily trientine should be explored further for possible maintenance therapy for WD. Single daily dose may improve adherence to therapy. Larger trials and longer-term follow-up will establish the safety and treatment efficacy of this once-daily treatment regimen for WD (registration: NCT01472874).
16705248	Treatment of toxic liver damage by antihepatocytotoxic serum.	Acute liver failure (ALF) is a broad term that refers to both fulminant hepatic failure (FHF) and subfulminant hepatic failure (or late-onset hepatic failure). The latter term is reserved for patients with liver disease for up to 26 weeks prior to the development of hepatic encephalopathy. Some patients with previously unrecognized chronic liver disease decompensate and present with liver failure; although this technically is not FHF, discerning this at the time of presentation may not be possible (eg, Wilson disease). The objective of present research was to define suitable method for the treatment of toxic damage of the liver. We consider that liver changes occurred in the case of toxic damage can be reversed by administration of antihepatocytotoxic serum which has been developed by us. For this purpose we are going to induce liver toxic damage in the Wister line and investigate the liver regeneration cellular mechanisms after administration of antihepatocytotoxic serum. Experimental investigations were performed on Wister line male rats, animals were divided into four equal groups. In I and II groups we were modelling acute liver failure by injections of hepatotoxic agent CCL4 (I) and performing 70% hepatectomy (II), III group was served as control group, and IV group served as donors for HPCs. The main aspect of our study was to stimulate liver reparative regeneration and by this help to organ function restoration. Performed studies have shown hypertrophy and moderate hyperplasia of hepatocyte organelles. Oval shaped HPCs were also observed, Performed investigations had shown effectiveness of our ALF treatment method in terms of damaged liver function restoration, normalization of morphological picture and biochemical measurements and we hope that administration of antihepatocytotoxic serum developed by us can give a chance to patients with acute liver failure.
26720766	Controversies and Variation in Diagnosing and Treating Children With Wilson Disease: Results of an International Survey.	OBJECTIVES: Variation in care is more common in settings in which evidence-based approaches are limited. The aims of the present study were to describe consensus and variability in approaches taken by pediatric hepatologists in the management of Wilson disease (WD) in children. METHOD: International case-centered, Internet-based survey of pediatric hepatologists. Survey cases were developed by consensus of the authors and were intended to identify variation in the care of children with WD. RESULTS: One hundred eleven of 253 clinicians responded (44%). Of these, 84% of North American and 41% of European participants used guidelines published in their respective region. Although consensus existed on the first-line diagnostic tools (serum ceruloplasmin and baseline 24-hour urinary copper excretion), survey participants did not agree on how much liver copper content was required for diagnosis: 57% considered >250 mug/g dry weight to be consistent with WD, whereas 25% considered >50 mug/g to be diagnostic. Overall, 50% of practitioners perform genetic testing in all suspected cases, and 81% perform genetic testing once they know the genotype of an index patient. For initial treatment of fulminant WD, 51% of participants chose chelation and 15% chose immediate transplantation; 47% chose listing for transplantation followed by monitoring using a disease-severity score, and then carrying out transplantation only when the score reached a critical cut-off. To treat mildly affected siblings of index patients, 43% of practitioners chose zinc. Most reported that they use chelation to treat patients with hepatic dysfunction; however, 29% of North American participants chose not to use D-penicillamine as primary therapy. CONCLUSIONS: From an international perspective, pediatric hepatologists vary in the approaches they use in the care for children with WD. Regional preferences and accessibility to treatments may generate variation. Unwarranted variation, however, may also contribute to differences in outcome and should be targeted to improve quality of care.
10632312	Hepatic decompensation in patients with cirrhosis during infection with influenza A.	BACKGROUND: Patients with chronic liver disease can develop hepatic decompensation during systemic infections. Although gram-negative and gram-positive bacteria are well recognized as causes of decompensation, the effect of influenza virus infection on patients with chronic liver disease is poorly documented. METHODS: Retrospective analysis of patients with positive viral cultures who were seen at a liver transplantation clinic in a tertiary care referral center during the 1997-1998 influenza A (H3N2) epidemic in San Diego, Calif. RESULTS: Three patients with end-stage liver disease (1 with Wilson disease and 2 with alcoholic liver disease) developed hepatic decompensation and required hospitalization during infection with influenza A. Two patients had biochemical and clinical evidence of hepatic decompensation, including ascites, hepatic encephalopathy, and peripheral edema, and the third had acute hepatocellular damage, with elevated levels of aminotransferases. Viral hepatitis serologic test results, acetaminophen levels, drug and alcohol screening findings, and bacterial and fungal cultures were negative in all 3 patients. Hepatic decompensation resolved without the need for transplantation in the 2 patients with liver failure, and all patients recovered to their baseline liver function levels within 1 month of onset of acute illness. CONCLUSIONS: Influenza A infection can cause hepatic decompensation and hospitalization in patients having cirrhosis or who are awaiting liver transplantation. Effective prevention with vaccination and early recognition and treatment of influenza are strongly recommended in these individuals.
15915361	[Wilson disease].	Wilson disease is an autosomal recessive inherited disorder of human copper metabolism that leads to neurological symptoms and hepatic damage of variable degree. The affected gene ATP7B encodes a hepatic copper transport protein, which plays a key role in human copper metabolism. Clinical symptoms are complex with neurologic symptoms such as tremor, dysarthria, psychiatric disorders etc., predominant hepatic disease or mixed forms. Copper deposition in the liver results in acute liver failure, chronic hepatitis or liver cirrhosis. Early recognition by means of clinical, biochemical or genetic examination and early initiation of therapy with chelators or zinc-salts are essential for outcome and prognosis. Liver transplantation is an alternative in cases with acute and chronic liver failure and cures the hepatic disease. Frequent monitoring of drug therapy, adverse effects, and compliance is critical for the prognosis of the disease.
38385422	Management of Tacrolimus-Induced Toxicity With Normal Serum Levels After Liver Transplant.	Drug-induced liver injury after liver transplant occurs in 1.7% of patients. Tacrolimus is an effective immunosuppressant that is used to treat acute rejection. Although rare, it can cause toxicity, which is demonstrated by cholestatic liver injury. Here, we present a case of a young male patient who was diagnosed with Wilson disease, had penicillaminechelating therapy, and underwent living related liver transplant. Within 1 month posttransplant, he developed deranged, predominantly cholestatic pattern liver function tests. Laboratory parameters showed total bilirubin of 1.12 mg/ dL, alanine aminotransferase of 553 IU/L, gammaglutamyltransferase of 624 IU/L, and tacrolimus level of 10.2 ng/mL. After thorough evaluation, a liver biopsy was performed. Liver biopsy showed hepatocellular necrosis with centrilobular cholestasis without any evidence of graft rejection. However, with normal level of tacrolimus, the biopsy was suggestive of drug-induced liver injury. Thus, tacrolimus dose was reduced, resulting in improved liver function tests and patient discharge from the hospital. Tacrolimus is an effective immunosuppressant after liver transplant and has the ability to treat early acute rejection. The patient's liver biopsy showed hepatocellular necrosis with centrilobular cholestasis without any evidence of graft rejection. Cholestatic liver injury after tacrolimus usually resolves after dose reduction or by switching to another agent. With demonstrated tacrolimus-induced toxicity in liver transplant recipients, despite normal serum levels, transplant physicians should keep high index of suspicion regarding toxicity in the posttransplant setting.
30028785	Transplant-free Survival in Chronic Liver Disease Presenting as Acute Liver Failure in Childhood.	BACKGROUND: In adults, the absence of a preexisting chronic liver disease (CLD) is required to diagnose acute liver failure (ALF). The pediatric classification does not consider this aspect, thus previous studies pooled together children with ALF and children with unknown CLD presenting with acute hepatic decompensation (ALF-CLD). We aimed to compare prevalence, features, and outcome of children with ALF-CLD to those with a proper ALF. METHODS: Patients admitted between 1996 and 2017 because of ALF defined by Pediatric Acute Liver Failure criteria (raised transaminases, International Normal Ratio >=2.0, no history of liver disease) were classified as ALF-CLD if diagnosed with autoimmune hepatitis, Wilson disease, Budd-Chiari syndrome, hepatitis B virus reactivation, inborn errors of metabolism. The others were classified as ALF. RESULTS: Seventy-four children (median age, 4 years; 1.0-8.8; male/female, 36/38] with ALF were found; 18 of <1 year of age were excluded. Fifty-six (median age, 6.6 years; 2.7-11.7; male/female, 23/33], 22 with ALF-CLD (autoimmune hepatitis, n = 14; Wilson disease, n = 6; inborn errors of metabolism, n = 2) and 34 with ALF (paracetamol overdose, n = 6; viral infections, n = 3; mushroom poisoning, n = 5; indeterminate, n = 20) were compared. In ALF-CLD, the median age at onset was higher, alanine aminotransferase, albumin, and International Normal Ratio levels were lower, splenomegaly, ascites, and cirrhosis were more common (all P < 0.01). On multivariate analysis, the diagnosis of ALF-CLD was an independent predictor of transplant-free survival (P = 0.006). CONCLUSIONS: In children, ALF-CLD is common, has peculiar features, and is associated with a favorable outcome. This study suggests the need to distinguish this entity from other forms of ALF in children.
9583209	Severely decompensated abdominal Wilson disease treated with peritoneal dialysis: a case report.	A 12-year-old girl with severely decompensated abdominal Wilson disease was treated with abdominal dialysis in order to accelerate the excretion of chelated copper. Dialysate without human serum albumin or D-penicillamine was used and was able to accelerate the excretion of chelated copper, with an increment of 5.5-19.7% compared with urinary excretion only.
12036681	Kayser-Fleischer ring as the presenting sign of Wilson disease.	PURPOSE: To describe a case in which the recognition by the ophthalmologist of Kayser-Fleischer rings played a crucial role in the diagnosis of Wilson disease (hepatolenticular degeneration). DESIGN: Interventional case report. METHODS: An 18-year-old woman was found to have bilateral peripheral golden brown pigment deposits at the level of the Descemet membrane consistent with Kayser-Fleischer rings. She initially denied systemic symptoms. RESULTS: The serum cerumoplasmin level of the patient was normal. Liver function tests were also normal. Further evaluations with 24-hour urine copper assay and liver biopsy were positive for Wilson disease. She underwent anticopper therapy and, 6 months later, reported improved concentration and balance. No appreciable change occurred in the Kayser-Fleischer rings. CONCLUSION: Wilson disease occurs when a defective copper-transporting enzyme in the liver results in toxic copper accumulation in multiple organs. Because of the insidious nature of the disease, patients may not seek medical attention until severe irreversible damage has occurred. By diagnosis of Kayser-Fleischer rings, ophthalmologists may play a critical role in the early recognition and proper evaluation of such patients.
17880018	Plasmapheresis for hemolytic crisis and impending acute liver failure in Wilson disease.	Wilsonian crisis is fatal unless copper removal is initiated early and liver transplantation is performed for patients that fulfill criteria for a poor outcome. We report a patient presenting with severe hemolysis and impending acute liver failure that made a rapid recovery with prompt initiation of plasmapheresis and chelation therapy. Rapid copper removal by plasmapheresis alleviated hemolysis and liver injury. A review of the literature was performed examining the use of plasmapheresis and albumin dialysis with continuous veno-venous hemodialysis or molecular adsorbents and recirculating system.
27915967	Liver Transplant Can Resolve Severe Neuropsychiatric Manifestations of Wilson Disease: A Case Report.	Although liver transplant for decompensated cirrhosis secondary to Wilson disease is well accepted, the use of transplant for patients with severe neurologic manifestations of this condition remains controversial, and these can be perceived as a contraindication. Here, we describe a 45-year-old woman who presented with an incidental hepatocellular carcinoma at the time of transplant. The patient had severe neurologic manifestations of Wilson disease pretransplant, including dysarthria, hyperreflexia, asymmetrical ataxia, tremor, bradyphrenia, and shuffling gait. She underwent successful transplant from a hepatic and surgical standpoint, but her postoperative course was marked by protracted mutism, hypophonia, and fluctuating akinesia and immobility that did not respond promptly to withdrawal of calcineurin inhibitors or pramipexole but did respond robustly to amantadine. At 9 months posttransplant, there was marked neurologic improvement, and, at 18 months, she exhibited subtle memory and organizational difficulties but was fully ambulatory and otherwise completely functional. Our experience suggests that even patients with severe neurologic Wilson disease may recover after transplant, albeit slowly, demonstrating the need for a multidisciplinary approach, including pre- and posttransplant neurologic and neuropsychiatric consultations.
4060799	[Oral zinc in Wilson disease--an alternative to D-penicillamine].	Recently Brewer et al. reported the possibility of an oral zinc therapy in Wilson's Disease. We treated a 19 years old patient with decompensated liver cirrhosis due to Wilson's disease with zinc-sulphate. D-Penicillamine had to be withdrawn since proteinuria occurred under treatment. After the discontinuation of D-Penicillamine an increase of serum copper almost up to normal range was observed; concomitantly urinary copper elimination decreased. Under oral zinc sulphate therapy (145 mg/day) a drop of serum copper level was achieved and liver function improved: serum albumin, gamma globulins and prothrombin time reached normal values. The patient did not complain any side effects during oral zinc sulphate therapy. Oral zinc therapy in Wilson's Disease may be regarded as an alternative to D-Penicillamine treatment when this drug has to be discontinued because of side effects.
28578978	Modality of treatment and potential outcome of Wilson disease in Taiwan: A population-based longitudinal study.	BACKGROUND/PURPOSE: This study aimed to investigate the epidemiology, the preference of medication, and the potential outcome of Wilson disease in Taiwan. We aimed to provide better therapeutic options for patients with Wilson disease based on the data generated from this study. METHODS: We utilized the National Health Insurance Research Database (NHIRD), which stores clinical records of nearly 99% of Taiwan's residents. The database used is a random sample of two-million out of 23-million beneficiaries in Taiwan's NHIRD in 2005. The integrated medical records of these two-million cases were collected from 2000 to 2011. Subjects of Wilson disease were identified as those with International Classification of Diseases, Ninth Revision (ICD-9) code 275.1 and the specific prescription drugs (including d-penicillamine, zinc, and trientine) in either outpatient clinic or inpatient records. RESULTS: During the study period, 66 cases of Wilson disease were identified. The male to female ratio was 1.75. The average prevalence rate was 1.81 per 100,000 and the average annual diagnosis rate was 0.22 per 100,000. The diagnosis was mostly established at 20-24 and 10-14 years of age, followed by 25-29 years. Fifty four of all subjects (81.8%) started the treatment with d-penicillamine, compared with zinc (12.1%) and trientine (6.1%). Among these 66 cases, 27 (40.9%) had liver cirrhosis and three (4.5%) underwent liver transplantation due to liver failure. CONCLUSION: d-penicillamine is still the most popular prescription of Wilson disease, followed by zinc monotherapy. Although chronic liver injury cannot be avoided, a favorable potential outcome is well demonstrated in this population-based study.
