PMID	Title	Abstract
24852733	Histopathological findings in the oral mucosa of celiac patients.	BACKGROUND: Celiac disease (CD) is an immune-mediated enteropathy triggered by the ingestion of gluten in genetically susceptible subjects. Although the small intestinal mucosa is the main site of the gut's involvement in CD, other mucosal surfaces belonging to the gastrointestinal tract and the gut-associated lymphoid tissue are known to be affected. AIM: Assuming that the oral mucosa could reflect the histopathological inflammatory alterations of the intestine in CD patients, this study wishes to assess the pattern of T-cell subsets in the oral mucosa of young adults with CD. METHODS: A group of 37 patients (age range 20-38 years; female: male ratio 28:9) with CD were enrolled. Out of 37 patients, 19 patients (group A) followed a gluten free diet (GFD) -2 patients from less than one year; 6 patients between 1 and 5 years; 11 patients more than 5 years- while 18 patients (group B) were still untreated. Fifteen healthy volunteers (age range 18-35 years, female: Male ratio 11:4) served as controls for the CD patients. Ethical approval for the research was granted by the Ethics Committee. Biopsy specimens were taken from normal looking oral mucosa. The immunohistochemical investigation was performed with monoclonal antibodies to CD3, CD4, CD8, and gamma/delta-chains T cell receptor (TCR). RESULTS: The T-lymphocytic inflammatory infiltrate was significantly (p < 0.0001) increased in group B (both compared with group A and with the control group). CONCLUSION: This study confirms the oral cavity to be a site of involvement of CD and its possible diagnostic potentiality in this disease.
38769762	Outcome in pediatric celiac disease is independent of the diagnostic approach in patients with high antibody levels.	OBJECTIVES: European Society for Paediatric Gastroenterology, Hepatology and Nutrition guidelines enable the diagnosis of celiac disease (CD) without biopsies in patients with immunoglobulin A (IgA)-antibodies against tissue transglutaminase (TGA-IgA) >= 10x the upper limit of normal (ULN) and positivity of endomysial antibodies in a second blood sample. Limited data exist comparing the biopsy versus the nonbiopsy diagnostic approach regarding long-term outcomes in CD patients. Our study aimed to investigate the influence of the diagnostic approach on adherence to gluten-free diet (GFD), serological remission (defined as normalization of TGA-IgA during follow-up (FU)) and clinical remission in CD patients with TGA-IgA >= 10x ULN. METHODS: Retrospective multicenter study. Patients with CD and TGA-IgA >= 10x ULN at diagnosis were included in the study. Patients with confirmed diagnosis by biopsy were compared to patients diagnosed by nonbiopsy approach using univariate analysis, Kaplan-Meier survival curve, and logistic regression models. RESULTS: A total of 282 CD patients (192 [68.1%] in the biopsy group; 90 [31.9%] in the nonbiopsy group) were analyzed. The median time to normalization of TGA-IgA was 16.5 months [interquartile range, IQR: 13, 28] in the biopsy and 15 months [IQR: 12, 26] in the nonbiopsy group; p = 0.14). Rates of normalized TGA-IgA at first to third-year FU were comparable between both groups. Adherence to GFD did not seem to be influenced by the diagnostic approach. CONCLUSIONS: The nonbiopsy approach is not inferior to the biopsy approach in terms of adherence to GFD and serological remission in patients with CD.
22877432	Unrecognized and unappreciated secondary causes of osteoporosis.	There are a substantial number of secondary causes of osteoporosis that can be identified through appropriate evaluation. Unrecognized celiac disease, Monoclonal gamopathy of undetermined significance (MGUS), impaired renal function, diabetes mellitus, and renal tubular acidosis are just a few of the more common secondary causes of osteoporosis. Through targeted laboratory tests, many secondary causes of osteoporosis can be identified.
30346951	Pancreatic autoimmunity: An unknown etiology on patients with assisted reproductive techniques (ART)-recurrent reproductive failure.	Pancreatic Autoimmunity is defined as the presence of autoantibodies and more frequent need for insulin treatment. Affected women presenting recurrent implantation failure (RIF) or recurrent miscarriage (RM) are often misdiagnosed. The objective of thestudy was to describe clinical and metabolic profiles suggestive of Pancreatic Autoimmunity and therapeutic strategy in patients with RIF/RM. We analyzed retrospectively 735 patients, and have identified a subset (N = 20) with similar metabolic characteristics. At the same time, we included a control group (n = 39), with similar demographic characteristics and negative for pancreatic, thyroid or celiac disease autoimmunity. The patients identified with autoimmune metabolic problem (N = 20) had relatives with diabetes mellitus. At 120 minutes after Oral Glucose Tolerance Test (OGTT) low level of insulin secretion (<2 IU/ml) was found in 70% of patients. Glutamic acid decarboxylase 65 (GAD 65) antibodies, with or without other autoantibodies, were positive in80% of patients and anti-IA2 alone were positive I the rest. Since pregestational period, insulin administration was recommended for 10 patients, metformin for 4 patients and exclusively diet control in 5 of them. Significantly increased live bith rates (LBR) per cycle were observed after metabolic control (52%) compared with live birth rate (LBR) after cycles without control (7.5%) (p<0.0001). We noticed 2 cases of pre-eclampsia and 6 low-birth weights. Insulin administration was needed during the pregnancy in 68% of patients and after childbirth in 31.57% of them. In our control group, all of patients (n = 39) underwent ART (53.8% SET and 46.1% DET) with a 50% (SET) and 61.9% (DET) live birth rate (LBR) per cycle. Patients with RIF/RM, normal BMI, low insulin levels after OGTT could benefit from additional metabolic immune testing. A correct diagnosis and treatment could have a positive impact on their reproductive results and live birth rate.
27759725	Caring for hospitalized patients with celiac disease.	
37299417	Determinants of Adherence to a Gluten-Free Diet in Children with Celiac Disease and the Influence of the Methods Used to Assess It.	Lifelong adherence to a gluten-free diet (GFD) is the cornerstone of management of celiac disease (CD), but adhering to a GFD can be hard. Although several factors are positively associated with adherence of pediatric CD patients to a GFD, it is unknown whether these are influenced by variability caused by the specific tool used to assess adherence to a GFD. Here, we aimed to evaluate how individual patient characteristics and dietary counselling by a trained dietitian influence adherence to a GFD in children with CD, as assessed by two validated questionnaires: the Biagi questionnaire and the Leffler short questionnaire adapted for pediatric patients. Some 139 children and adolescents were recruited in a cross-sectional, multicenter study. Concordance between the two questionnaires in defining adherence was fair (weighted Cohen's kappa coefficient 0.39, 95%CI 0.19-0.60). Upon regression analysis, having a cohabiting family member with CD, being of Italian origin, and receiving specialized dietary counselling during follow-up were found to positively influence stricter adherence to a GFD for children with CD. Neither questionnaire detected a significant relationship between adherence to a GFD and the presence of symptoms after gluten ingestion. This study provides important new data on the factors influencing GFD adherence in the pediatric population, and highlights the importance of dietician input and overcoming language and cultural barriers when educating patients.
25701700	Small Amounts of Gluten in Subjects With Suspected Nonceliac Gluten Sensitivity: A Randomized, Double-Blind, Placebo-Controlled, Cross-Over Trial.	BACKGROUND & AIMS: There is debate over the existence of nonceliac gluten sensitivity (NCGS) intestinal and extraintestinal symptoms in response to ingestion of gluten-containing foods by people without celiac disease or wheat allergy. We performed a randomized, double-blind, placebo-controlled, cross-over trial to determine the effects of administration of low doses of gluten to subjects with suspected NCGS. METHODS: We enrolled 61 adults without celiac disease or a wheat allergy who believed ingestion of gluten-containing food to be the cause of their intestinal and extraintestinal symptoms. Participants were assigned randomly to groups given either 4.375 g/day gluten or rice starch (placebo) for 1 week, each via gastrosoluble capsules. After a 1-week gluten-free diet, participants crossed over to the other group. The primary outcome was the change in overall (intestinal and extraintestinal) symptoms, determined by established scoring systems, between gluten and placebo intake. A secondary outcome was the change in individual symptom scores between gluten vs placebo. RESULTS: According to the per-protocol analysis of data from the 59 patients who completed the trial, intake of gluten significantly increased overall symptoms compared with placebo (P = .034). Abdominal bloating (P = .040) and pain (P = .047), among the intestinal symptoms, and foggy mind (P = .019), depression (P = .020), and aphthous stomatitis (P = .025), among the extraintestinal symptoms, were significantly more severe when subjects received gluten than placebo. CONCLUSIONS: In a cross-over trial of subjects with suspected NCGS, the severity of overall symptoms increased significantly during 1 week of intake of small amounts of gluten, compared with placebo. Clinical trial no: ISRCTN72857280.
23489102	Benefit of gluten-free diet in acrodermatitis continua of Hallopeau associated with celiac disease: a case report.	
29351811	Rate and determinants of non-adherence to a gluten-free diet and nutritional status assessment in children and adolescents with celiac disease in a tertiary Brazilian referral center: a cross-sectional and retrospective study.	BACKGROUND: Compliance with a gluten-free diet (GFD) is difficult at all ages but particularly for teenagers due to social, cultural, economic, and practical pressures. The multidisciplinary team responsible for the treatment of patients with celiac disease and give support to their parents plays a special role on strengthening GFD and assessing the nutritional and physical health. METHODS: A cross-sectional and retrospective study including patients under 20 years of age, with biopsy-confirmed CD, followed regularly at the Department of Pediatrics, Division of Gastroenterology, Hospital das Clinicas, University of Sao Paulo, School of Medicine, Sao Paulo, Brazil, were surveyed using a questionnaire and serologic test applied between November 2011 and February 2012. A retrospective chart review of these patients was performed to collect the anthropometric data along with the results of the serologic test performed at the time of diagnosis and after at least 1 year of treatment with a GFD. RESULTS: We evaluated 35 patients aged between 2.4 and 19.9 years. Of these 68.6% were female, 88.6% had the typical form of the disease and 51.4% had other comorbidities. The mean age at diagnosis was 5.4 years. Despite dietary guidance, 20% reported non-adherence to the diet. Most children recovered the weight and height deficit after 5 years of treatment, and in some children, excessive weight gain became a concern. CONCLUSION: The majority of transgressions occurred intentionally at home or at parties. There was a risk of excessive weight gain, especially in the first two years of treatment. More alternatives and easier access to low cost gluten-free foods, increasing the discussion about the benefits of adhering to a GFD among patients, families, and the general population, besides the acquisition of self-management skills, are crucial to fostering independent children and adolescents who have the knowledge and tools to manage life with CD.
32459902	[Gluten-free diet in the treatment of extra-intestinal forms of gluten intolerance].	Following a gluten-free diet is recommended by clinical guidelines in the presence of gluten intolerance. However, due to the variety of clinical picture of various forms of intolerance, the elimination of gluten occurs not always timely. There are also diseases that classic treatment regimen does not include diet therapy, however, studies have confirmed the effectiveness of its use. The aim of the research - to study current data on the effectiveness of a gluten-free diet for extra-intestinal manifestations of gluten intolerance. Material and methods. Literature data concerning the effectiveness of including a gluten-free diet in the treatment of various diseases according to the PubMed and eLIBRARY portal were studied. Results. Modern data on the forms of gluten intolerance and their clinical manifestations are presented. The results of both randomized studies and individual clinical cases of gluten intolerance that occurred under the guise of other diseases are presented. A clinical case of an acute onset of the disease - celiac crisis, accompanied by acute diarrheal syndrome with subsequent malabsorption and progressive loss of body weight, anasarca and electrolyte disorders is considered. Neurological and psycho-neurological manifestations of celiac disease are described, including current data on the results of including a glutenfree diet in the treatment of autism spectrum disorders. The question of using dietary therapy for autism remains controversial to nowadays. The article outlines the arguments of supporters and opponents of excluding gluten in this pathology. Particular attention is paid to the diagnosis of gluten intolerance in patients with hematological disorders. The significance of a complete survey to identify celiac disease and timely diet therapy of the disease under stunted growth in children, after excluding other causes of malabsorption and even in the presence of negative serological markers of celiac disease is shown. The article also contains information on the pathology of kidneys and reproductive system, which were leveled only after the exclusion of gluten from the diet. Conclusion. The presented cases demonstrate a wide variety of clinical forms of gluten intolerance, examples of diagnostic search and dynamics of the clinical picture with the timely appointment of a gluten-free diet are given.
22037405	[Treatment perspectives].	Celiac disease (CD) is a chronic inflammatory enteropathy caused by the ingestion of gluten. A safe and efficient but unpleasant treatment exists for CD in form of a strict gluten-free diet. Thus, there is a need for new treatment strategies, which are based on the improved and advanced understanding of the pathophysiology of CD. The first strategy consists in reducing or even eliminating major antigenic motifs in gluten, responsible for the inflammatory reaction. The use of less immunogenic wheat was suggested but this seems rather difficult to realize. However, a complete digestion of the immunogenic parts of gluten looks very promising. This can be obtained by the use of polymers, capable to sequester gluten proteins or even better via the exogenous administration of propyl-endopeptidases, with two different enzymes under development. Another approach could be the use of inhibitors of tissue transglutaminase, a strategy which is under clinical investigation. Alternatively, inhibition of the site of liaison of immunostimulatory peptides with HLA molecules was suggested and is also under investigation in vivo. For patients suffering from refractory sprue, the inhibition of IL15 might be of therapeutic interest with the hope to improve the fatal outcome of many of these patients. However, the ultimate treatment approach is in form of prevention and the role of infectious agents, such as Rotavirus, in disease onset has to be considered.
33317091	Influence of HLA-DQ2.5 Dose on Clinical Picture of Unrelated Celiac Disease Patients.	The clinical phenotype of celiac disease varies considerably among patients and the dosage of HLA-DQ2.5 alleles has been suggested to be a contributing factor. We investigated whether HLA-DQ2.5 allele dosage is associated with distinct clinical parameters at the time of diagnosis and with patients' response to a gluten-free diet. The final cohort included 605 carefully phenotyped non-related Finnish celiac disease patients grouped as having 0, 1 or 2 copies of HLA-DQ2.5. Clinical data at the time of diagnosis and during gluten-free diet were collected systematically from medical records and supplementary interviews. An increasing HLA-DQ2.5 dose effect was detected for celiac disease antibody positivity at diagnosis (p = 0.021) and for the presence of any first-degree relatives with celiac disease (p = 0.011 and p = 0.031, respectively). Instead, DQ2.5-negative patients were suffering most often from classical symptoms at diagnosis (p = 0.007 between HLA groups). In addition, during follow-up they were most often symptomatic despite a gluten-free diet (p = 0.002 between groups). Our results thus suggest that increasing HLA-DQ2.5 dose only has a minor effect on the clinical picture of celiac disease. However, HLA-DQ2.5-negative patients should not be overlooked in clinical practice and particular attention should be paid to this patient group during gluten-free diet.
27363236	Contemporary Dietary Practices: FODMAPs and Beyond.	There is no diet that is recommended for all individuals. Some special diets (eg, gluten-free for celiac disease) are necessary for health and quality of life. Other diets may be recommended for a short period of time to aid in symptom relief but may not be recommended for the long- term (eg, LFD). Popular diets continue to come and go with varying levels of success. When considering adolescents, continued growth and development are most important, and restrictive diets can lead to nutrient inadequacies and poor growth. Before making any recommendation, it is important to consider the goal of the diet and the cost versus benefits associated with following the diet. Adherence is always a challenge, regardless of the type of diet implemented. If a special diet is not warranted for the health, safety, and desired quality of life of the individual, it should not be implemented.
25961322	Bones of contention: bone mineral density recovery in celiac disease--a systematic review.	Metabolic bone disease is a frequent co-morbidity in newly diagnosed adults with celiac disease (CD), an autoimmune disorder triggered by the ingestion of dietary gluten. This systematic review of studies looked at the efficacy of the gluten-free diet, physical activity, nutrient supplementation, and bisphosphonates for low bone density treatment. Case control and cohort designs were identified from PubMed and other academic databases (from 1996 to 2015) that observed newly diagnosed adults with CD for at least one year after diet treatment using the dual-energy x-ray absorptiometry (DXA) scan. Only 20 out of 207 studies met the inclusion criteria. Methodological quality was assessed using the Strengthening of the Reporting of Observational Studies in Epidemiology (STROBE) statement checklist. Gluten-free diet adherence resulted in partial recovery of bone density by one year in all studies, and full recovery by the fifth year. No treatment differences were observed between the gluten-free diet alone and diet plus bisphosphonates in one study. For malnourished patients, supplementation with vitamin D and calcium resulted in significant improvement. Evidence for the impact of physical activity on bone density was limited. Therapeutic strategies aimed at modifying lifestyle factors throughout the lifespan should be studied. 
31393225	Insights in the Evaluation of Gluten Dietary Avoidance in Healthy Subjects.	Background: The amount of healthy subjects adopting a gluten-free diet (GFD) for nonmedical reasons actually surpasses the numbers of those who are dealing with a permanent gluten-related disorder.Objective: The study aimed to better clarify the interactions between a GFD and physical and psychological well-being.Methods: Sixty healthy subjects with normal weight were enrolled. Thirty subjects (15 female) were submitted to a normocaloric GFD and considered as the experimental group (EG), and 30 subjects (15 female) were submitted to a normocaloric diet (CG) for 6 months. The hematochemical and psychological parameters before and after the diet were recorded.Results: Significant improvement was demonstrated in red blood count, hemoglobin, total cholesterol, and high-density lipoprotein parameters in the EG after the gluten-free diet. However, a significant increase of alpha-amylase pancreatic activity and reduction of vitamin B12 and magnesium levels in the EG were observed. Regarding the psychological parameters, the GFD significantly improved scores assessing body satisfaction, but increased social insecurity.Conclusions: The study is the first to consider significant modulation in hematochemical parameters as well as psychological ones by gluten avoidance in healthy individuals. Although these subjects were not characterized by intestinal mucosa damage, some of the effects were similar to those observed in celiac disease patients who began to adhere to a GFD.
22388615	A child with atypical celiac disease and recurrent urolithiasis.	A young boy with prior constipation developed recurrent severe calcium phosphate kidney calculi, sometimes sufficient to cause acute kidney failure and hydronephrosis. After several major surgeries, food allergies were determined by serum immunoglobulin E testing, and when he finally went on a gluten-free diet, he stopped forming calculi and has had no surgeries related to kidney calculi since. Hyperoxaluria was not identified in this child by 24-hour urine analysis, unlike most other reports of kidney calculus formation in individuals with gluten intolerance.
22899947	Reintroduction of gluten following flour transamidation in adult celiac patients: a randomized, controlled clinical study.	A lifelong gluten-free diet (GFD) is mandatory for celiac disease (CD) but has poor compliance, justifying novel strategies. We found that wheat flour transamidation inhibited IFN-gamma secretion by intestinal T cells from CD patients. Herein, the primary endpoint was to evaluate the ability of transamidated gluten to maintain GFD CD patients in clinical remission. Secondary endpoints were efficacy in prevention of the inflammatory response and safety at the kidney level, where reaction products are metabolized. In a randomized single blinded, controlled 90-day trial, 47 GFD CD patients received 3.7 g/day of gluten from nontransamidated (12) or transamidated (35) flour. On day 15, 75% and 37% of patients in the control and experimental groups, respectively, showed clinical relapse (P = 0.04) whereas intestinal permeability was mainly altered in the control group (50% versus 20%, P = 0.06). On day 90, 0 controls and 14 patients in the experimental group completed the challenge with no variation of antitransglutaminase IgA (P = 0.63), Marsh-Oberhuber grading (P = 0.08), or intestinal IFN-gamma mRNA (P > 0.05). Creatinine clearance did not vary after 90 days of treatment (P = 0.46). In conclusion, transamidated gluten reduced the number of clinical relapses in challenged patients with no changes of baseline values for serological/mucosal CD markers and an unaltered kidney function.
