PMID	Title	Abstract
30375139	The Role of Liver Transplantation in Propionic Acidemia.	
25683683	Early and late complications after liver transplantation for propionic acidemia in children: a two centers study.	Propionic acidemia (PA) is a severe metabolic disorder with cardiac and neurologic complications and a poor quality of life. Liver transplantation (LT) was thus proposed in PA to increase enzyme activity. We studied retrospectively LT in PA in two European centers. Twelve patients underwent 17 LTs between 1991 and 2013. They developed severe, unusual and unexpected complications, with high mortality (58%). When present, the cardiomyopathy resolved and no acute metabolic decompensation occurred allowing dietary relaxation. Renal failure was present in half of the patients before LT and worsened in all of them. We suggest that cardiac and renal functions should be assessed before LT and monitored closely afterward. A renal sparing immunosuppression should be used. We speculate that some complications may be related to accumulated toxicity of the disease and that earlier LT could prevent some of these consequences. As kidney transplantation has been performed successfully in methylmalonic acidemia, a metabolic disease in the same biochemical pathway, the choice of the organ to transplant could be further discussed.
31476111	Rhabdomyolysis in organic acidemia patients manifesting with metabolic decompensation.	Several metabolic disorders are related to rhabdomyolysis, but their association with methylmalonic acidemia (MMA) and propionic acidemia (PA) is unclear. Eleven patients with MMA and four patients with PA were treated and/or followed up in Kumamoto University Hospital between January 2009 and December 2018. Three patients with MMA and one patient with PA developed rhabdomyolysis at 1-2 weeks after onset of metabolic crisis. Cases 1 and 4 initially developed rhabdomyolysis after withdrawal from continuous hemodiafiltration (CHDF), and cases 2 and 3 developed rhabdomyolysis at the time of onset and had recurrent rhabdomyolysis during the recovery phase after withdrawal from CHDF. Mitochondrial dysfunction is associated with rhabdomyolysis. The rhabdomyolysis in patients with MMA and PA may have been attributed to a defect in energy production because of a secondary mitochondrial disorder. Therefore, physicians should closely follow patients with MMA and PA, especially after withdrawal of hemodialysis therapy, and provide supportive care for their mitochondrial function.
30940196	Methylmalonic acidemia/propionic acidemia - the biochemical presentation and comparing the outcome between liver transplantation versus non-liver transplantation groups.	BACKGROUND: Most patients with isolated methylmalonic acidemia (MMA) /propionic acidemia (PA) presenting during the neonatal period with acute metabolic distress are at risk for death and significant neurodevelopmental disability. The nationwide newborn screening for MMA/PA has been in place in Taiwan from January, 2000 and data was collected until December, 2016. RESULTS: During the study period, 3,155,263 newborns were screened. The overall incidence of MMA mutase type cases was 1/121,356 (n = 26), 1 cobalamin B was detected and that for PA cases (n = 4) was 1/788,816. The time of referral is 8.8 days for MMA patients, and 7.5 days for PA patients. The MMA mutase type patients have higher AST, ALT, and NH3 values as well as a lower pH value (p < 0.05). The mean age for liver transplantation (LT) is 402 days (range from 0.6-6.7 yr) with 16 out of 20 cases (80.0%) using living donors. The mean admission length shortened from 90.6 days/year (pre-LT) to 5.3 days/year (at 3rd year post-LT) (p < 0.0005). Similarly, the tube feeding ratio decreased from 67.8 to 0.50% (p < 0.00005). The anxiety level of the caregiver was reduced from 33.4 to 27.2 after LT (p = 0.001) and the DQ/IQ performance of the patients was improved after LT from 50 to 60.1 (p = 0.07). CONCLUSION: MMA/PA patients with LT do survive and have reduced admission time, reduced tube feeding and the caregiver is less anxious.
28774709	Treatment with antioxidants ameliorates oxidative damage in a mouse model of propionic acidemia.	Oxidative stress contributes to the pathogenesis of propionic acidemia (PA), a life threatening disease caused by the deficiency of propionyl CoA-carboxylase, in the catabolic pathway of branched-chain amino acids, odd-number chain fatty acids and cholesterol. Patients develop multisystemic complications including seizures, extrapyramidal symptoms, basal ganglia deterioration, pancreatitis and cardiomyopathy. The accumulation of toxic metabolites results in mitochondrial dysfunction, increased reactive oxygen species and oxidative damage, all of which have been documented in patients' samples and in a hypomorphic mouse model. Here we set out to investigate whether treatment with a mitochondria-targeted antioxidant, MitoQ, or with the natural polyphenol resveratrol, which is reported to have antioxidant and mitochondrial activation properties, could ameliorate the altered redox status and its functional consequences in the PA mouse model. The results show that oral treatment with MitoQ or resveratrol decreases lipid peroxidation and the expression levels of DNA repair enzyme OGG1 in PA mouse liver, as well as inducing tissue-specific changes in the expression of antioxidant enzymes. Notably, treatment decreased the cardiac hypertrophy marker BNP that is found upregulated in the PA mouse heart. Overall, the results provide in vivo evidence to justify more in depth investigations of antioxidants as adjuvant therapy in PA.
37658594	Domino liver transplantation for maple syrup urine disease in children: A single-center case series.	BACKGROUND: Domino liver transplant (DLT) represents another type of liver donor to expand the donor pool. Recent reports of successful DLT in children with maple syrup urine disease (MSUD) show promising long-term outcomes. METHODS: It was a retrospective study. All children with MSUD were paired with either recipients with end-stage liver disease (ESLD) or non-MSUD metabolic disease. Each pair underwent simultaneous liver transplant (LT), where the MSUD recipient received the graft from a living-related donor and the liver explanted from the MSUD donor was transplanted to the respective paired domino recipient. We report our experience regarding the techniques and outcomes of DLT at our center. RESULTS: Eleven children with MSUD and 12 respective DLT recipients were enrolled, one of which was domino split-liver transplantation. DLT recipients included seven ESLD, two propionic acidemia (PA), one glycogen storage disease(GSD) type-1, one GSD type-3, and one Citrullinemia. Post-LT ICU and hospital stays were comparable (p > .05). Patient and graft survival was 100% and 66.6% in the MSUD group and DLT recipients at a mean follow-up of 13.5 and 15 months. There was no death in the MSUD group as compared to four in the DLT group. The amino acid levels rapidly normalized after the LT in the children with MSUD and they tolerated the normal unrestricted diet. No vascular, biliary, or graft-related complications were seen in the post-transplant period. No occurrence of MSUD was noted in DLT recipients. CONCLUSION: DLTs have excellent post-surgical outcomes. DLT should be strongly considered and adopted by transplant programs worldwide to circumvent organ shortage.
25654275	Long-term sex-biased correction of circulating propionic acidemia disease markers by adeno-associated virus vectors.	Propionic academia (PA) occurs because of mutations in the PCCA or PCCB genes encoding the two subunits of propionyl-CoA carboxylase, a pivotal enzyme in the breakdown of certain amino acids and odd-chain fatty acids. There is no cure for PA, but dietary protein restriction and liver transplantation can attenuate its symptoms. We show here that a single intravenous injection of adeno-associated virus 2/8 (AAV8) or AAVrh10 expressing PCCA into PA hypomorphic mice decreased systemic propionylcarnitine and methyl citrate for up to 1.5 years. However, long-term phenotypic correction was always better in male mice. AAV-mediated PCCA expression was similar in most tissues in males and females at early time points and differed only in the liver. Over 1.5 years, luciferase and PCCA expression remained elevated in cardiac tissue for both sexes. In contrast, transgene expression in the liver and skeletal muscles of female, but not male, mice waned:suggesting that these tissues were major sinks for systemic phenotypic correction. These data indicate that single systemic intravenous therapy by AAV vectors can mediate long-term phenotype correction for PA. However, tissue-specific loss of expression in females reduces efficacy when compared with males. Whether similar sex-biased AAV effects occur in human gene therapy remains to be determined.
28298669	Veno-Venous Extracorporeal Membrane Oxygenation for Continuous Renal Replacement in a Neonate with Propionic Acidemia.	The usual indications for extra corporeal membrane oxygenation (ECMO) are for respiratory or cardiac failure. Although continuous renal replacement therapy (CRRT) is frequently used when patients are on ECMO, the need for CRRT as the primary indication for ECMO is rare. A case of a neonate placed onto veno-venous ECMO for the use of CRRT to treat hyperammonemia from propionic acidemia is presented.
25046265	Effects of adeno-associated virus serotype and tissue-specific expression on circulating biomarkers of propionic acidemia.	Propionic acidemia (PA) is an autosomal recessive inborn error of metabolism caused by deficiency of propionyl-CoA carboxylase (PCC). This enzyme is composed of six PCCA and six PCCB subunits and mediates a critical step in catabolism of odd chain fatty acids and certain amino acids. Current treatment options for PA are limited to stringent dietary restriction of protein consumption and some patients undergo elective liver transplantation. We previously generated a hypomorphic model of PA, designated Pcca(-/-)(A138T), with 2% of wild-type enzyme activity that mimics many aspects of the human disease. In this study, we used the differing tissue tropisms of adeno-associated virus (AAV) to probe the ability of liver or muscle-directed gene therapy to treat systemic aspects of this disease that affects many cell types. Systemic therapy with muscle-biased AAV1, liver-biased AAV8, and broadly tropic AAVrh10 mediated significant biochemical corrections in circulating propionylcarnitine (C3) and methyl citrate by all vectors. The innate tissue bias of AAV1 and AAV8 gene expression was made more specific by the use of muscle-specific muscle creatine kinase (specifically MCK6) and hepatocyte-specific transthyretin (TTR) promoters, respectively. Under these targeted conditions, both vectors mediated significant long-term correction of circulating metabolites, demonstrating that correction of muscle and likely other tissue types in addition to liver is necessary to fully correct pathology caused by PA. Liver-specific AAV8-TTR-PCCA mediated better correction than AAV1-MCK-PCCA. These data suggest that targeted gene therapy may be a viable alternative to liver transplantation for PA. They also demonstrate the effects of tissue-specific and broad gene therapy on a cell autonomous systemic genetic disease.
33686767	Management of COVID-19 infection in organic acidemias.	The COVID-19 pandemic has affected the health and healthcare of individuals of all ages worldwide. There have been multiple reports and reviews documenting a milder effect and decreased morbidity and mortality in the pediatric population, but there have only been a small number of reports discussing the SARS-CoV-2 infection in the setting of an inborn error of metabolism (IEM). Here, we report two patients with underlying metabolic disorders, propionic acidemia and glutaric aciduria type 1, and discuss their clinical presentation, as well as their infectious and metabolic management. Our report demonstrates that individuals with an underlying IEM are at risk of metabolic decompensation in the setting of a COVID-19 infection. The SARS-CoV-2 virus does not appear to cause a more severe metabolic deterioration than is typical.
31915802	Peripheral venous route for administration of ammonul infusion for treatment of acute hyperammonemia. An experience from a tertiary center in Saudi Arabia.	OBJECTIVES: To determine the local effects of peripheral Ammonul infusion on the skin and the subcutaneous tissues.  Methods: This retrospective study was conducted at Prince Sultan Military Medical City, Riyadh, Saudi Arabia. All children less than 16 years of age admitted between December 2015 and October 2018 with hyperammonemia and received Ammonul infusion for treatment were recruited. Results: Twenty-one patients received the Ammonul infusion. They were admitted 58 times with acute hyperammonemia during the study period, with an average of 2.8 admissions per patient. The mean age of the included patients was 49.5 months. The most frequent underlying diagnoses were propionic acidemia (n=9), urea cycle disorders (n=5), and intrinsic liver disease (n=3). All participants received Ammonul through peripheral lines except 3 who received it through central lines. No extravasation, burns, or other local side effects were observed in this cohort. CONCLUSION: This data indicate that the use of Ammonul through a peripheral venous route appears to be safe and not associated with infusion-related local adverse effects.
37530705	Gene Therapy for Organic Acidemias: Lessons Learned from Methylmalonic and Propionic Acidemia.	Organic acidemias (OA) are a group of rare autosomal recessive disorders of intermediary metabolism that result in a systemic elevation of organic acid. Despite optimal dietary and cofactor therapy, OA patients still suffer from potentially lethal metabolic instability and experience long-term multisystemic complications. Severely affected patients can benefit from elective liver transplantation, which restores hepatic enzymatic activity, improves metabolic stability, and provides the theoretical basis for the pursuit of gene therapy as a new treatment for patients. Because of the poor outcomes reported in those with OA, especially methylmalonic and propionic acidemia, multiple gene therapy approaches have been explored in relevant animal models. Here we review the results of gene therapy experiments performed using MMA and PA mouse models to illustrate experimental paradigms that could be applicable for all forms of OA. This article is protected by copyright. All rights reserved.
29378828	Import of TAT-Conjugated Propionyl Coenzyme A Carboxylase Using Models of Propionic Acidemia.	Propionic acidemia is caused by a deficiency of the enzyme propionyl coenzyme A carboxylase (PCC) located in the mitochondrial matrix. Cell-penetrating peptides, including transactivator of transcription (TAT), offer a potential to deliver a cargo into the mitochondrion. Here, we investigated the delivery of an alpha6beta6 PCC enzyme into mitochondria using the HIV TAT peptide at several levels: into isolated mitochondria, in patient fibroblast cells, and in a mouse model. Results from Western blots and enzyme activity assays confirmed the import of TAT-PCC into mitochondria, as well as into patient fibroblasts, where the colocalization of imported TAT-PCC and mitochondria was also confirmed by confocal fluorescence microscopy. Furthermore, a single-dose intraperitoneal injection into PCC-deficient mice decreased the propionylcarnitine/acetylcarnitine (C3/C2) ratio toward the normal level. These results show that a cell-penetrating peptide can deliver active multimeric enzyme into mitochondria in vitro, in situ, and in vivo and push the size limit of intracellular delivery achieved so far. Our results are promising for other mitochondrion-specific deficiencies.
27089410	Propionic acidemia: a Turkish case report of a successful pregnancy, labor and lactation.	Although propionic acidemia (PA) is a devastating inherited metabolic disease, with early diagnosis and advanced treatment strategies prognosis gets better and girls can survive to child-bearing ages. We share the detailed follow-up data of the pregnancy, successful labor with cesarean section and a healthy baby of a Turkish patient with PA. 
30879957	Nutrition management guideline for propionic acidemia: An evidence- and consensus-based approach.	
27436684	Antibody-mediated rejection after ABO-incompatible pediatric living donor liver transplantation for propionic acidemia: A case report.	We herein present the case of a four-yr-old boy with PA who developed AMR after ABO-incompatible LDLT despite undergoing B cell desensitization using rituximab. Although the CD19+ lymphocyte count decreased to 0.1% nine days after the administration of rituximab, he developed a high fever which was accompanied by arthralgia due to a streptococcal infection 13 days after rituximab prophylaxis. After the clearance of the infection, he underwent ABO-incompatible LDLT 36 days after the administration of rituximab. The CD19+ lymphocyte count just prior to LDLT was 1.2%. He developed AMR five days after LDLT, and the antidonor-type IgM and IgG antibody titers increased to 1:1024 and 1:1024, respectively. He was treated by plasma exchange, IVIG, steroid pulse therapy, and rituximab re-administration; however, his liver dysfunction continued. Despite intensive treatment, he died due to complicated abdominal hernia, acute renal failure, and ARDS. This case suggests that a streptococcal infection may induce the activation of innate immune responses; thus, additional desensitization therapy should be considered prior to ABO-incompatible LDLT if B cell reactivation is suspected. 
36710110	Combined heart and liver transplantation in a patient supported by left ventricular assist device (LVAD) with propionic acidemia.	Propionic acidemia (PA) is a rare inherited metabolic disease due to inborn errors of metabolism. PA results in the accumulation of abnormal organic acid metabolites in multiple systems, mainly the central nervous system and the heart. Cardiac complications include dilated cardiomyopathy (DCM) and carry a 40-50% increased mortality risk. Liver transplantation (LT) is required in PA patients when medical treatment fails and may prevent or slow down the cardiomyopathy progression. However, severe heart disease may be a serious contraindication to LT. We present a complicated case of a PA patient, supported with a Left Ventricular Assist Device, who underwent a heart and Liver transplant. PA patients are at increased risk for metabolic acidosis during surgery, with increased anion gap and hyperammonemia. A strict multi-disciplinary approach is needed to prevent and treat metabolic decompensation. The patient had a successful heart and liver transplant after a strict treatment protocol in the pre, intra, and post-operative periods. His case highlights the complexity of PA patients and the increased risk for metabolic decompensation during surgery and provides an insight into how to manage such complicated patients.
30080956	Liver Transplantation for Propionic Acidemia and Methylmalonic Acidemia: Perioperative Management and Clinical Outcomes.	Propionic acidemia (PA) and methylmalonic acidemia (MMA) comprise the most common organic acidemias and account for profound morbidity in affected individuals. Although liver transplantation (LT) has emerged as a bulk enzyme-replacement strategy to stabilize metabolically fragile patients, it is not a metabolic cure because patients remain at risk for disease-related complications. We retrospectively studied LT and/or liver-kidney transplant in 9 patients with PA or MMA with additional focus on the optimization of metabolic control and management in the perioperative period. Metabolic crises were common before transplant. By implementing a strategy of carbohydrate minimization with gradual but early lipid and protein introduction, lactate levels significantly improved over the perioperative period (P < 0.001). Posttransplant metabolic improvement is demonstrated by improvements in serum glycine levels (for PA; P < 0.001 x 10-14 ), methylmalonic acid levels (for MMA; P < 0.001), and ammonia levels (for PA and MMA; P < 0.001). Dietary restriction remained after transplant. However, no further metabolic crises have occurred. Other disease-specific comorbidities such as renal dysfunction and cardiomyopathy stabilized and improved. In conclusion, transplant can provide a strategy for altering the natural history of PA and MMA providing stability to a rare but metabolically brittle population. Nutritional management is critical to optimize patient outcomes.
26881497	Liver Transplantation for Propionic Acidemia.	
35189944	Therapeutic potential of living donor liver transplantation from heterozygous carrier donors in children with propionic acidemia.	BACKGROUND: Current world experience regarding living donor liver transplantation (LDLT) in the treatment of propionic acidemia (PA) is limited, especially in terms of using obligate heterozygous carriers as donors. This study aimed to evaluate the clinical outcomes of LDLT in children with PA. METHODS: From November 2017 to January 2020, 7 of the 192 children who underwent LDLT at our institution had been diagnosed with PA (median age, 2.1 years; range, 1.1-5.8 years). The primary indication for transplantation was frequent metabolic decompensations in 6 patients and preventative treatment in 1 patient. Of the seven parental living donors, six were genetically proven obligate heterozygous carriers. RESULTS: During a median follow-up of 23.9 months (range, 13.9-40.2 months), all patients were alive with 100% allograft survival, and no severe transplant-related complications occurred. In the case of liberalized protein intake, they did not suffer metabolic decompensation or disease-related complications and made progress in neurodevelopmental delay and body growth, as well as blood and urinary metabolite levels. In one patient with pre-existing mild dilated cardiomyopathy, her echocardiogram results completely normalized 13.8 months post-transplant. All living donors recovered well after surgery, with no metabolic decompensations or procedure-related complications. Western blotting revealed that the hepatic expressions of PCCA and PCCB in one of the heterozygous donors were comparable to those of the normal healthy control at the protein level. CONCLUSIONS: LDLT using partial liver grafts from asymptomatic obligate heterozygous carrier donors is a viable therapeutic option for selected PA patients, with no negative impact on donors' and recipients' clinical courses.
