Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
33892849			intrathecal enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			metachromatic leukodystrophy	[('HP:0002415', 'Leukodystrophy')]	mondo:0019046	leukodystrophies		[]		enzyme replacement therapy		1
19294497			intracerebroventricular administration	[]	impairs			antioxidant defenses	[]	mondo:0010079	canavan disease		[]		chebi:21547		1
19294497			intracerebroventricular administration	[]	promotes			protein oxidation	[]	mondo:0010079	canavan disease		[]		chebi:21547		1
19294497			intracerebroventricular administration	[]	does not affect			oxidative stress parameters	[('HP:0025464', 'Oxidative stress')]	mondo:0010079	canavan disease		[]	with naag	chebi:73688		1
12718900			intracerebral injection	[]	treats			elevation of n-acetyl-l-aspartic acid	[]	mondo:0010079	canavan disease		[]		raav-haspa-gfp		1
12718900			gene transfer	[]	treats			spongiform degeneration	[]	mondo:0010079	canavan disease		[]	with raav-haspa-gfp	raav-haspa-gfp		1
12718900			magnetic resonance spectroscopy	[('MAXO:0009070', 'SPECT')]	prevents			increase of n-acetyl-l-aspartic acid	[]	mondo:0010079	canavan disease		[]		magnetic resonance spectroscopy	n-acetyl-l-aspartic acid	1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents	hp:0003819	death in childhood		[]	mondo:0010100	tay-sachs disease		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents	hp:0003819	death in childhood		[]			niemann-pick type a	[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]	mondo:0008876	bloom syndrome		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]	mondo:0010079	canavan disease		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]	mondo:0009061	cystic fibrosis		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]	mondo:0009131	familial dysautonomia		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]			fanconi anemia	[('MONDO:0002280', 'Fanconi Anemia'), ('MONDO:0002280', 'Fanconi anemia')]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents			moderate disability	[('HP:0012826', 'Moderate')]	mondo:0009653	mucolipidosis type iv		[]				1
15775754			carrier screening panels	[('MAXO:0000530', 'carrier screening')]	prevents	hp:0000407	sensorineural hearing loss		[]			dfnb1 sensorineural hearing loss	[('MONDO:0017319', 'sensorineural hearing loss'), ('MONDO:0005365', 'sensorineural hearing loss')]				1
23622383			mri scan for diagnosis	[]	treats			neurological degradation	[]			leukodystrophies with astrocytic dysfunction	[('MONDO:0007113', 'AS'), ('MONDO:0042981', 'AS')]		mri scan		1
23622383	maxo:0000127	genetic testing		[]	treats	hp:0001355	megalencephaly		[]	mondo:0008752	alexander disease		[]		gfap mutations		1
23622383	maxo:0000127	genetic testing		[]	treats			white matter cystic breakdown	[]	mondo:0011380	cach/vwm		[]		eif2b mutations		1
23622383			genetic testing	[('MAXO:0000127', 'genetic testing')]	treats			spongiform cns degeneration	[('HP:0007009', 'CNS degeneration')]			leukodystrophies	[]		mlc1 mutations	astrocytic dysfunction	1
23622383			measurement of naa concentration in urine	[]	treats			neurological degradation	[]	mondo:0010079	canavan disease		[]	with naa	chebi:21547		1
24892353			monitoring of reproducibility	[]	prevents			misinterpretation	[('HP:0001658', 'MI')]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		mr spectroscopy system		1
24892353			change-point analysis	[]	prevents			misinterpretation	[('HP:0001658', 'MI')]	mondo:0010079	canavan disease		[]	in vitro	n-acetylaspartate levels		1
24892353			computation of ft factor	[]	treats			errors in interpretation	[]	mondo:0010079	canavan disease		[]	with n-acetylaspartate	n-acetylaspartate		1
24892353			application of ft coefficient to interpretation of in vivo spectra	[('MAXO:0009070', 'SPECT')]	treats			errors in interpretation	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		ft coefficient		1
10645473			creation of an animal model	[]	prevents			inability to hydrolyze naa	[]	mondo:0010079	canavan disease		[]				1
10645473			formulation of gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents			spongy degeneration	[]	mondo:0010079	canavan disease		[]		gene therapy		1
16113575	maxo:0009003	preimplantation genetic diagnosis (pgd)		[]	prevents	hp:0001263	developmental delay		[]	mondo:0010079	canavan disease		[]				1
16113575	maxo:0009003	preimplantation genetic diagnosis (pgd)		[]	prevents			severe hypotonia	[('HP:0001252', 'Hypotonia'), ('HP:0012828', 'Severe')]	mondo:0010079	canavan disease		[]				1
16113575			preimplantation genetic diagnosis	[]	prevents			early death	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]	na	na	na	1
28194442			gene replacement therapy	[('MAXO:0001298', 'therapy')]	treats			mutations in the aspartoacylase (aspa) gene	[]	mondo:0010079	canavan disease		[]		gene replacement therapy		1
28194442			gene replacement therapy	[('MAXO:0001298', 'therapy')]	treats			defect in n-acetylaspartate (naa) metabolism	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		gene replacement therapy		1
28194442			use of clinically translatable high-field imaging tools	[]	enables			noninvasive monitoring	[]	mondo:0010079	canavan disease		[]				1
21474353			safety trial of high dose glyceryl triacetate	[]	treats			excess accumulation of naa in the brain	[]	mondo:0010079	canavan disease		[]	high dose	chebi:9661		1
21474353			safety trial	[]	treats			deficiency of acetate necessary for myelin lipid synthesis	[]	mondo:0010079	canavan disease		[]	high dose	chebi:9661		1
21474353			intragastric administration of glyceryl triacetate	[]	treats			excess accumulation of naa in the brain	[]	mondo:0010079	canavan disease		[]	with glyceryl triacetate	chebi:9661		1
21474353			long-term efficacy study	[('MAXO:0000775', 'EFF')]	prevents			neurodegenerative disorder	[]	mondo:0010079	canavan disease		[]				1
19815695	maxo:0000530	genetic carrier screening		[]	prevents			misdiagnosis	[('HP:0001658', 'MI')]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]				1
19815695			development of genomic dna reference materials	[]	supports			accurate testing	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]		genomic dna reference materials		1
19815695			testing	[]	supports			accurate diagnosis	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]	use of	dna from cell lines		1
19815695			testing in clinical laboratories	[]	supports			accurate diagnosis	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]				1
19815695			genetic testing	[('MAXO:0000127', 'genetic testing')]	support			accurate detection	[]			disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]		pcr-based assay platforms		1
19815695			quality control	[]	ensures			test reliability	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]				1
19815695			proficiency testing	[]	ensures			tester competence	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]				1
19815695			test development	[]	improves			diagnostic methods	[]			genetic testing of disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorders'), ('MONDO:0000001', 'disorder')]				1
19815695			research	[]	expands understanding in			genetic testing	[]			disorders in people of ashkenazi jewish descent	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]				1
11916483			gene delivery to the brain	[]	treats			metabolic deficiency	[]	mondo:0005071	neurologic disease		[]				1
11916483			gene delivery to the brain	[]	treats			degenerative conditions	[]	mondo:0005071	neurologic disease		[]				1
11916483			use of migratory cells	[]	treats			neurologic disease	[]				[]				1
11916483			facilitation of vascular delivery across the blood-brain barrier	[]	treats			neurologic disease	[]				[]				1
11916483			cerebrospinal fluid delivery	[]	treats			neurologic disease	[]				[]				1
11916483			convection injection	[]	treats			neurologic disease	[]				[]				1
11916483			gene delivery to the brain	[]	treats			neurologic disease	[]				[]	with adeno-associated virus	adeno-associated virus		1
11916483			gene delivery to the brain	[]	treats			neurologic disease	[]				[]	with lentivirus	lentivirus		1
11916483			gene delivery to the brain	[]	treats			neurologic disease	[]				[]	with gutless adenovirus	gutless adenovirus		1
11916483			gene delivery to the brain	[]	treats			neurologic disease	[]				[]	with herpes simplex virus hybrid amplicons	herpes simplex virus hybrid amplicons		1
27638987			pre-conception education and counselling	[]	prevents			transmission of ar conditions	[]			at-risk populations	[('MONDO:0008840', 'AT')]				1
27638987			pre-conception education and counselling	[]	prevents			transmission of ad conditions	[]			at-risk populations	[('MONDO:0008840', 'AT')]				1
27638987			pre-conception education and counselling	[]	prevents			transmission of xl conditions	[]			at-risk populations	[('MONDO:0008840', 'AT')]				1
27638987	maxo:0000530	genetic carrier screening		[]	prevents			transmission of disease	[]			cystic fibrosis, thalassemia, hemoglobinopathy, hemophilia, fragile x syndrome, spinal muscular atrophy	[('MONDO:0017319', 'muscular atrophy'), ('MONDO:0008974', 'spinal muscular atrophy')]	for conditions like			1
27638987			prenatal diagnosis	[]	treats			uncertainty	[]			autosomal recessive conditions	[('MONDO:0000001', 'condition'), ('MONDO:0008757', 'cond')]				1
27638987			preimplantation genetic diagnosis	[]	prevents			transmission of autosomal recessive conditions	[('HP:0000007', 'Autosomal recessive')]			at-risk populations	[('MONDO:0008840', 'AT')]				1
27638987			discussion about reproductive options including egg or sperm donation and adoption	[]	prevents			transmission of autosomal recessive conditions	[('HP:0000007', 'Autosomal recessive')]			at-risk populations	[('MONDO:0008840', 'AT')]				1
27638987			informing reproductive decisions	[]	prevents			transmission of autosomal recessive conditions	[('HP:0000007', 'Autosomal recessive')]			at-risk populations	[('MONDO:0008840', 'AT')]	based on	genetic carrier screening		1
11713764			gene transfer	[]	treats			spongiform degeneration of the brain	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		gene transfer		1
11713764			gene therapy strategy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			spongiform degeneration of the brain	[]	mondo:0010079	canavan disease		[]				1
11713764			gene delivery systems	[]	treats			spongiform degeneration of the brain	[]	mondo:0010079	canavan disease		[]	with dcchol/dope-protamine	dcchol/dope-protamine		1
25066302			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			fatal neurological disorder	[]	mondo:0010079	canavan disease		[]				1
25066302			producing a pegylated form of aspartoacylase	[]	treats			fatal neurological disorder	[]	mondo:0010079	canavan disease		[]	pegylated	aspartoacylase		1
25066302			achieving proper cellular targeting	[]	treats			fatal neurological disorder	[]	mondo:0010079	canavan disease		[]				1
25668701			promoting cd carrier screening	[('MAXO:0000530', 'carrier screening')]	prevents			canavan disease	[]			populations with high consanguineous marriages	[('MONDO:0007925', 'MAR'), ('MONDO:0009443', 'hi')]		cd carrier screening		1
25668701			developing customized molecular diagnostic approaches	[]	treats			canavan disease	[]			arab world	[]				1
30446350			rsv treatment	[]	treats			mutations in aspa gene	[]	mondo:0010079	canavan disease		[]				1
30446350			rsv treatment	[]	treats			deficiency in mitochondrial beta-oxidation	[('HP:0001427', 'Mitochondrial'), ('HP:0001427', 'mitochondrial')]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		rsv treatment		1
30446350			rsv treatment	[]	treats			deficiency in fatty acid beta-oxidation	[]	mondo:0010079	canavan disease		[]	with resveratrol	chebi:27881		1
16802706			gene transfer	[]	treats			spongy degeneration of the brain	[]	mondo:0010079	canavan disease		[]		adenoassociated virus mediated gene transfer		1
16802706			stem cell therapy	[('MAXO:0000016', 'cell therapy'), ('MAXO:0001298', 'therapy')]	treats			spongy degeneration of the brain	[]	mondo:0010079	canavan disease		[]				1
20034825			lithium administration	[]	treats			excessive intra-cerebral n-acetyl aspartate	[]	mondo:0010079	canavan disease		[]		chebi:30145		1
20034825			lithium administration	[]	improves			alertness	[]	mondo:0010079	canavan disease		[]	with lithium	chebi:30145		1
20034825			lithium administration	[]	improves			social interactions	[]	mondo:0010079	canavan disease		[]	with lithium	chebi:30145		1
20034825			lithium administration	[]	results in			mild improvement in myelination in the frontal white matter	[('HP:0001658', 'MI'), ('HP:0012825', 'Mild')]	mondo:0010079	canavan disease		[]	with lithium	chebi:30145		1
20034825			lithium administration	[]	suggests			micro-structural improvement in the corpus callosum	[('HP:0001658', 'MI')]	mondo:0010079	canavan disease		[]	with lithium	chebi:30145		1
33547378			genetic testing	[('MAXO:0000127', 'genetic testing')]	treats			clinical and neuroradiological findings suggestive of leukodystrophies	[]			leukodystrophies	[]				1
33547378			mutation testing in single genes	[]	treats			clinical and neuroradiological findings suggestive of leukodystrophies	[]	mondo:0019046	leukodystrophies		[]				1
33547378	maxo:0009004	whole exome sequencing (wes)		[]	treats			clinical and neuroradiological findings suggestive of leukodystrophies	[]	mondo:0019046	leukodystrophies		[]				1
33547378	maxo:0000127	genetic testing		[]	treats			clinical and neuroradiological findings suggestive of leukodystrophies	[]	mondo:0019046	leukodystrophies		[]				1
10820213			direct injection	[]	treats			absence-like seizure	[('HP:0001250', 'Seizure')]	mondo:0010079	canavan disease		[]		chebi:21547		1
10820213			direct injection	[]	treats			spongiform degeneration	[]	mondo:0010079	canavan disease		[]	with n-acetyl-l-aspartate	chebi:16953		1
31925837			intracisternal administration	[]	treats	hp:0001251	ataxia		[]	mondo:0010079	canavan disease		[]		locked nucleic acid antisense oligonucleotide		1
31925837			intracisternal administration	[]	treats			cerebellar and thalamic vacuolation	[]	mondo:0010079	canavan disease		[]		locked nucleic acid antisense oligonucleotide		1
31925837			intracisternal administration	[]	treats			purkinje cell dendritic atrophy	[]	mondo:0010079	canavan disease		[]		locked nucleic acid antisense oligonucleotide		1
16139832			ion-pairing hplc separation	[]	treats			low plasma levels of n-acetylaspartate	[]			inborn errors of metabolism (iem)	[('MONDO:0019052', 'inborn errors of metabolism'), ('MONDO:0019052', 'inborn errors of metabolism')]		ion-pairing hplc separation	n-acetylaspartate	1
16139832			ion-pairing hplc separation	[]	treats			dramatically high urinary n-acetylaspartate concentrations	[]			inborn errors of metabolism	[('MONDO:0019052', 'inborn errors of metabolism'), ('MONDO:0019052', 'inborn errors of metabolism')]		ion-pairing hplc separation		1
16139832			chemical diagnosis	[]	prevents			low plasma levels of n-acetylaspartate	[]	mondo:0019052	inborn errors of metabolism (iem)		[]		chemical diagnosis		1
16139832			chemical diagnosis	[]	prevents			dramatically high urinary n-acetylaspartate concentrations	[]	mondo:0019052	inborn errors of metabolism (iem)		[]		chemical diagnosis		1
16139832			screening	[]	prevents			low plasma levels	[]			inborn errors of metabolism (iem)	[('MONDO:0019052', 'inborn errors of metabolism'), ('MONDO:0019052', 'inborn errors of metabolism')]		iem screening	n-acetylaspartate	1
16139832			screening of iem	[]	prevents			dramatically high urinary n-acetylaspartate concentrations	[]	mondo:0019052	inborn errors of metabolism (iem)		[]				1
33138774			pre-test counselling	[]	prevents			misinterpretation of test results	[('HP:0001658', 'MI')]	mondo:0003847	genetic disorders		[]				1
33138774			ngs-based screening	[]	detects			congenital deafness	[('HP:0000365', 'Deafness')]	mondo:0003847	genetic disorders		[]				1
33138774			ngs-based screening	[]	detects			cystic fibrosis	[]			genetic disorders	[('MONDO:0000001', 'genetic disorder'), ('MONDO:0000001', 'disorder')]		ngs-based screening		1
33138774			ngs-based screening	[]	detects			pompe disease	[]	mondo:0003847	genetic disorders		[]				1
33138774			literature-based curation	[]	treats			misinformation	[('HP:0001658', 'MI')]	mondo:0003847	genetic disorders		[]				1
33138774			post-test counselling	[]	treats	hp:0000739	anxiety		[]	mondo:0003847	genetic disorders		[]				1
33138774			cascade screening	[]	prevents			further transmission	[]			genetic disorders	[('MONDO:0000001', 'genetic disorder'), ('MONDO:0000001', 'disorder')]	null	null	null	1
11783404			mri	[]	treats			diagnosis	[]			congenital white matter diseases and other neurodegenerative diseases	[('MONDO:0000001', 'neurodegenerative disease'), ('MONDO:0000001', 'neurodegenerative disease')]				1
25497124			biochemical and radiologic evaluation	[]	prevents			misdiagnosis	[('HP:0001658', 'MI')]	mondo:0010079	canavan disease		[]				1
25497124			dna sequencing	[]	treats			uncertainty of diagnosis	[]	mondo:0010079	canavan disease		[]				1
25497124			magnetic resonance imaging	[]	treats			misdiagnosis	[('HP:0001658', 'MI')]	mondo:0010079	canavan disease		[]				1
25497124			magnetic resonance spectroscopy	[('MAXO:0009070', 'SPECT')]	treats			diagnostic clarity	[]	mondo:0010079	canavan disease		[]	with n-acetyl aspartate, creatinine, choline	n-acetyl aspartate, creatinine, choline		1
23449113			vector-mediated gene transfer	[]	treats			canavan disease	[]	mondo:0010079	canavan disease		[]				1
23449113			vector-mediated gene transfer	[]	treats			batten disease	[]	mondo:0019262	batten disease		[]				1
23449113			vector-mediated gene transfer	[]	treats			adrenoleukodystrophy	[]			adrenoleukodystrophy	[('MONDO:0004975', 'adrenoleukodystrophy'), ('MONDO:0007088', 'adrenoleukodystrophy')]		vector-mediated gene transfer		1
23449113			vector-mediated gene transfer	[]	treats			parkinson's disease	[]	mondo:0005180	parkinson's disease		[]				1
14699612			development of a novel molecular diagnostic assay	[]	treats			canavan disease	[]				[]				1
14699612			low-cost, high-throughput population testing	[]	treats			canavan disease	[]				[]				1
14699612			multiplex fluorescent allele specific polymerase chain reaction (pcr)	[]	treats			canavan disease	[]				[]				1
17991069			mri scan	[]	treats			differential diagnosis	[]	mondo:0011925	merosin-negative congenital muscular dystrophy		[]				1
17991069	maxo:0000387	muscle biopsy		[]	treats			diagnosis confirmation	[]	mondo:0011925	merosin-negative congenital muscular dystrophy		[]	with immunohistochemical staining	immunohistochemical staining		1
17991069			mri scan	[]	treats			imaging differential diagnosis	[]			white matter diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]	with gadolinium	chebi:33375		1
15464214			transplantation of neural progenitor cells	[('MAXO:0000068', 'transplantation')]	treats			spongy degeneration in the white matter	[]	mondo:0010079	canavan disease		[]		neural progenitor cells		1
15464214	maxo:0000068	transplantation		[]	treats			loss	[]	mondo:0010079	canavan disease		[]		neural progenitor cells	aspartoacylase synthesizing cells, oligodendrocytes	1
15515520			echo-planar diffusion mri examinations	[]	prevents			restricted diffusion pattern	[]			metabolic and toxic brain disorders	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]				1
15515520			echo-planar diffusion mri examinations	[]	prevents			elevated diffusion pattern	[]			metabolic and toxic brain disorders	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]		echo-planar diffusion mri examinations		1
15515520			echo-planar diffusion mri examinations	[]	prevents			mixed diffusion pattern	[('HP:0001658', 'MI')]			metabolic and toxic brain disorders	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]		echo-planar diffusion mri examinations		1
23727372			magnetic resonance imaging of the brain with spectroscopy	[('MAXO:0009070', 'SPECT')]	prevents			misdiagnosis	[('HP:0001658', 'MI')]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]				1
23727372			chromatography of urinary organic acids	[]	treats			diagnostic uncertainty	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		chromatography		1
23727372			accumulation	[]	treats			none	[]	mondo:0010079	canavan disease		[]		n-acetyl aspartic acid	none	1
12524181			supplementation	[]	treats			acetate deficiency	[]	mondo:0010079	canavan disease		[]		chebi:30089		1
12524181			mutations in aspartoacylase	[]	causes			canavan disease	[]				[]				1
16138249			diagnosis	[]	treats	hp:0001252	hypotonia		[]	mondo:0010079	canavan disease		[]	based on elevated n-acetylaspartate in urine, reduced aspartoacylase activity in fibroblasts, and marked white matter changes on cerebral imaging			1
16138249			diagnosis	[]	treats	hp:0000256	macrocephaly		[]	mondo:0010079	canavan disease		[]	based on	n-acetylaspartate, aspartoacylase activity, white matter changes	elevated, reduced, marked	1
16138249	maxo:0000127	genetic testing		[]	treats			continuous psychomotor development without any regression	[]	mondo:0010079	canavan disease		[]		genetic analyses		1
16138249	maxo:0000127	genetic testing		[]	treats			mild developmental delay	[('HP:0001263', 'Developmental delay'), ('HP:0001658', 'Mild')]	mondo:0010079	canavan disease		[]				1
16138249	maxo:0000127	genetic testing		[]	treats			increased signal intensity in the basal ganglia	[('HP:0012824', 'Intensity')]	mondo:0010079	canavan disease		[]		genetic analyses		1
16138249	maxo:0000127	genetic testing		[]	treats			partial cortical blindness	[('HP:0000618', 'Cortical blindness'), ('HP:0000618', 'Blindness')]	mondo:0010079	canavan disease		[]				1
16138249	maxo:0000127	genetic testing		[]	treats	hp:0000510	retinitis pigmentosa		[]	mondo:0010079	canavan disease		[]				1
16138249			genetic analyses	[]	treats			slightly elevated n-acetylaspartate in the urine	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		genetic analyses		1
11589315			prenatal diagnosis	[]	prevents			clinical deterioration	[]	mondo:0010079	canavan disease		[]	with n-acetylaspartate	n-acetylaspartate		1
11589315			dna analysis	[]	prevents			clinical deterioration	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		dna analysis		1
11589315			control of seizures	[]	treats	hp:0001355	megalencephaly		[]	mondo:0010079	canavan disease		[]				1
11589315			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			white matter degeneration	[]			canavan disease	[('MONDO:0000001', 'Canavan disease'), ('MONDO:0000001', 'Canavan disease')]		gene therapy	white matter degeneration	1
19685155			tested tolerability	[]	treats			decreased brain acetate levels	[]	mondo:0010079	canavan disease		[]		chebi:9661		1
19685155			tested tolerability	[]	treats			reduced myelin lipid synthesis	[]	mondo:0010079	canavan disease		[]		chebi:9661		1
19685155			given orally	[]	treats			canavan disease	[]				[]	with glyceryl triacetate	chebi:9661		1
19685155			evaluation for toxicity	[]	prevents			potential adverse effects	[]	mondo:0010079	canavan disease		[]				1
14567959			screening	[]	prevents			progressive severe mental retardation	[('HP:0001249', 'Severe mental retardation'), ('HP:0003676', 'Mental retardation')]	mondo:0010079	canavan disease		[]		mutations		1
14567959			carrier testing	[]	prevents			progressive severe mental retardation	[('HP:0001249', 'Severe mental retardation'), ('HP:0003676', 'Mental retardation')]	mondo:0010079	canavan disease		[]				1
14567959			gene transfer trial	[]	treats			spongy degeneration of the brain	[]	mondo:0010079	canavan disease		[]	using adenoassociated virus (aav) as a vector	aspartoacylase gene transfer		1
18264947			carrier testing	[]	treats			n/a	[]			autosomal-recessive disorders	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]				1
18264947			genotyping assays	[]	prevents			n/a	[]			autosomal-recessive disorders	[('MONDO:0000001', 'disorder'), ('MONDO:0000001', 'disorders')]	n/a	n/a	n/a	1
19540689			proton mr spectroscopy	[('MAXO:0009070', 'SPECT')]	treats			elevated naa/cr ratio	[('HP:0001370', 'RA')]			inherited neurometabolic brain diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]				1
19540689			proton mr spectroscopy	[('MAXO:0009070', 'SPECT')]	treats			galactitol peak at 3.7 ppm	[]			inherited neurometabolic brain diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]		proton mr spectroscopy	galactitol peak at 3.7 ppm	1
19540689			proton mr spectroscopy	[('MAXO:0009070', 'SPECT')]	treats			branched chain amino acids at 0.9 ppm	[]			inherited neurometabolic brain diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]				1
19540689			diffusion-weighted mr imaging	[]	treats			restricted diffusion	[]			inherited neurometabolic brain diseases	[('MONDO:0000001', 'disease'), ('MONDO:0000001', 'disease')]		mr imaging		1
23253610	maxo:0001001	gene therapy		[]	treats			accumulation in the brain	[]	mondo:0010079	canavan disease		[]		adeno-associated viral vector carrying the aspa gene (aav2-aspa)	n-acetyl-aspartate (naa)	1
23253610	maxo:0001001	gene therapy		[]	prevents			progression of brain atrophy	[('HP:0012444', 'Brain atrophy')]	mondo:0010079	canavan disease		[]		adeno-associated viral vector carrying the aspa gene (aav2-aspa)		1
23253610	maxo:0001001	gene therapy		[]	treats			seizure frequency	[('HP:0001250', 'Seizure'), ('HP:0040279', 'Frequency')]	mondo:0010079	canavan disease		[]		adeno-associated viral vector carrying the aspa gene (aav2-aspa)		1
32039588			kinetic modeling of the bold signal	[]	prevents			increased oxygen concentrations	[]			schizophrenia	[('MONDO:0005090', 'schizophrenia'), ('MONDO:0005090', 'schizophrenia')]		bold signal		1
32039588			analysis of biochemical data	[]	prevents			changes in the concentration of n-acetylaspartate	[]	mondo:0010079	canavan disease		[]				1
32039588			prediction of metabolite behavior	[]	prevents			superexcitation of the neural network	[]				[]	with n-acetylaspartate	n-acetylaspartate		1
32975148			case report	[]	prevents/treats	hp:0000256	macrocephaly		[]	mondo:0010079	canavan disease		[]				1
