PMID	Title	Abstract
32684374	Viral-Mediated Gene Replacement Therapy in the Developing Central Nervous System: Current Status and Future Directions.	The past few years have witnessed rapid developments in viral-mediated gene replacement therapy for pediatric central nervous system neurogenetic disorders. Here, we provide pediatric neurologists with an up-to-date, comprehensive overview of these developments and note emerging trends for future research. This review presents the different types of viral vectors used in viral-mediated gene replacement therapy; the fundamental properties of viral-mediated gene replacement therapy; the challenges associated with the use of this therapy in the central nervous system; the pathway for therapy development, from translational basic science studies to clinical trials; and an overview of the therapies that have reached clinical trials in patients. Current viral platforms under investigation include adenovirus vectors, adeno-associated viral vectors, lentiviral/retroviral vectors, and herpes simplex virus type 1 vectors. This review also presents an in-depth analysis of numerous studies that investigated these viral platforms in cultured cells and in transgenic animal models for pediatric neurogenetic disorders. Viral vectors have been applied to clinical trials for many different pediatric neurogenetic disorders, including Canavan disease, metachromatic leukodystrophy, neuronal ceroid lipofuscinosis, mucopolysaccharidosis III, spinal muscular atrophy, and aromatic l-amino acid decarboxylase deficiency. Of these diseases, only spinal muscular atrophy has a viral-mediated gene replacement therapy approved for marketing. Despite significant progress in therapy development, many challenges remain. Surmounting these challenges is critical to advancing the current status of viral-mediated gene replacement therapy for pediatric central nervous system neurogenetic disorders.
11589315	Canavan disease: a review of recent developments.	The clinical features, causes and potential treatment of Canavan disease are reviewed. The course of the illness can show considerable variation, and can sometimes be protracted. It has an autosomal recessive mode of inheritance, and is caused by mutations in the gene for aspartoacetylase, localized to the short arm of chromosome 17. The changes in the central nervous system are related to the deficiency of aspartoacyclase which leads to an excess of N-acetylaspartate. Prenatal diagnosis of Canavan disease is possible by the measurement of N-acetylaspartate in the amniotic fluid, but the method of choice is by DNA analysis. If an infant is suspected of having the disease, due to megalencephaly and clinical deterioration, the diagnosis can be confirmed by elevated N-acetylaspartate levels in the urine, blood, and spinal fluid--and in the brain using proton magnetic resonance spectroscopy. Neuroradiological investigations confirm the white matter degeneration. Reports of children with megalencephaly, and similar clinical findings, but with normal metabolic tests, are also considered. Until recently treatment was symptomatic, such as the control of seizures, but now there is a possibility though not yet proven, of using gene therapy with modification of the phenotype of brain cells while bypassing the blood-brain barrier and the ependyma. This seems to be well tolerated, and was associated with biochemical, radiological, and clinical changes. The development of knockout mice for Canavan disease should help in the development of gene transfer vectors to treat Canavan disease and for understanding the pathophysiology.
23006656	Advances and pitfalls of cell therapy in metabolic leukodystrophies.	Leukodystrophies are a group of disorders characterized by myelin dysfunction, either at the level of myelin formation or maintenance, that affect the central nervous system (CNS) and also in some cases, to a lesser extent, the peripheral nervous system (PNS). Although these genetic-based  disorders are generally rare, all together they have a significant impact in the society, with an estimated overall incidence of 1 in 7,663 live births. Currently, there is no cure for leukodystrophies, and the development of effective treatments remains challenging. Not only leukodystrophies  generally progress very fast, but also most are multifocal needing the simultaneous targeting at multiple sites. Moreover, as the CNS is affected, the blood-brain barrier (BBB) limits the efficacy of treatment. Recently, interest on cell therapy has increased, and the leukodystrophies  for which metabolic correction is needed have become first-choice candidates for cell-based clinical trials. In this review, we present and discuss the available cell transplantation therapies in metabolic leukodystrophies including fucosidosis, X-linked adrenoleukodystrophy, metachromatic  leukodystrophy, Canavan disease, and Krabbe's disease. We will discuss the latest advances of cell therapy and its pitfalls in this group of disorders, taking into account, among others, the limitations imposed by reduced cell migration in multifocal conditions, the need to achieve corrective  enzyme threshold levels, and the growing awareness that not only myelin but also the associated axonopathy needs to be targeted in some leukodystrophies.
12162821	Clinical protocol. Gene therapy of Canavan disease: AAV-2 vector for neurosurgical delivery of aspartoacylase gene (ASPA) to the human brain.	This clinical protocol describes virus-based gene transfer for Canavan disease, a childhood leukodystrophy. Canavan disease, also known as Van Bogaert-Bertrand disease, is a monogeneic, autosomal recessive disease in which the gene coding for the enzyme aspartoacylase (ASPA) is defective. The lack of functional enzyme leads to an increase in the central nervous system of the substrate molecule, N-acetyl-aspartate (NAA), which impairs normal myelination and results in spongiform degeneration of the brain. No effective treatment currently exists; however, virus-based gene transfer has the potential to arrest or reverse the course of this otherwise fatal condition. This procedure involves neurosurgical administration of approximately 900 billion genomic particles (approximately 10 billion infectious particles) of recombinant adeno-associated virus (AAV) containing the aspartoacylase gene (ASPA) directly to affected regions of the brain in each of 21 patients with Canavan disease. Pre- and post-delivery assessments include a battery of noninvasive biochemical, radiological, and neurological tests. This gene transfer study represents the first clinical use of AAV in the human brain and the first instance of viral gene transfer for a neurodegenerative disease.
16532510	Immune responses to AAV in a phase I study for Canavan disease.	BACKGROUND: Canavan disease is a rare leukodystrophy with no current treatment. rAAV-ASPA has been developed for gene delivery to the central nervous system (CNS) for Canavan disease. This study represents the first use of a viral vector in an attempt to ameliorate a neurodegenerative disorder. METHODS: Subjects received intracranial infusions via six cranial burr holes. Adeno-associated virus, serotype 2 (AAV2), mediated intraparenchymal delivery of the human aspartoacylase cDNA at a maximum dose of 1 x 10(12) vector genomes per subject. The immune response and safety profiles were monitored in the follow-up of ten subjects. RESULTS: Following rAAV2 administration, we found no evidence of AAV2 neutralizing antibody titers in serum for the majority of subjects tested (7/10). In a subset (3/10) of subjects, low to moderately high levels of AAV2 neutralizing antibody with respect to baseline were detected. In all subjects, there were minimal systemic signs of inflammation or immune stimulation. In subjects with catheter access to the brain lateral ventricle, cerebrospinal fluid was examined and there was a complete absence of neutralizing antibody titers with no overt signs of brain inflammation. CONCLUSIONS: rAAV2 vector administration to the human CNS appears well tolerated. The low levels of immune response to AAV2 detected in 3/10 subjects in this study suggest at this dose and with intraparenchymal administration this approach is relatively safe. Long-term monitoring of subjects and expansion to phase II/III will be necessary in order to make definitive statements on safety and efficacy.
26611604	Gene Therapy for the Treatment of Neurological Disorders: Metabolic Disorders.	Metabolic disorders comprise a large group of heterogeneous diseases ranging from very prevalent diseases such as diabetes mellitus to rare genetic disorders like Canavan Disease. Whether either of these diseases is amendable by gene therapy depends to a large degree on the knowledge of their pathomechanism, availability of the therapeutic gene, vector selection, and availability of suitable animal models. In this book chapter, we review three metabolic disorders of the central nervous system (CNS; Canavan Disease, Niemann-Pick disease and Phenylketonuria) to give examples for primary and secondary metabolic disorders of the brain and the attempts that have been made to use adeno-associated virus (AAV) based gene therapy for treatment. Finally, we highlight commonalities and obstacles in the development of gene therapy for metabolic disorders of the CNS exemplified by those three diseases. 
25311921	Clinical applications involving CNS gene transfer.	Diseases of the central nervous system (CNS) have traditionally been the most difficult to treat by traditional pharmacological methods, due mostly to the blood-brain barrier and the difficulties associated with repeated drug administration targeting the CNS. Viral vector gene transfer represents a way to permanently provide a therapeutic protein within the nervous system after a single administration, whether this be a gene replacement strategy for an inherited disorder or a disease-modifying protein for a disease such as Parkinson's. Gene therapy approaches for CNS disorders has evolved considerably over the last two decades. Although a breakthrough treatment has remained elusive, current strategies are now considerably safer and potentially much more effective. This chapter will explore the past, current, and future status of CNS gene therapy, focusing on clinical trials utilizing adeno-associated virus and lentiviral vectors. 
23331189	A next step in adeno-associated virus-mediated gene therapy for neurological diseases: regulation and targeting.	Recombinant adeno-associated virus (rAAV) vectors mediating long term transgene expression are excellent gene therapy tools for chronic neurological diseases. While rAAV2 was the first serotype tested in the clinics, more efficient vectors derived from the rh10 serotype are currently being evaluated and other serotypes are likely to be tested in the near future. In addition, aside from the currently used stereotaxy-guided intraparenchymal delivery, new techniques for global brain transduction (by intravenous or intra-cerebrospinal injections) are very promising. Various strategies for therapeutic gene delivery to the central nervous system have been explored in human clinical trials in the past decade. Canavan disease, a genetic disease caused by an enzymatic deficiency, was the first to be approved. Three gene transfer paradigms for Parkinson's disease have been explored: converting L-dopa into dopamine through AADC gene delivery in the putamen; synthesizing GABA through GAD gene delivery in the overactive subthalamic nucleus and providing neurotrophic support through neurturin gene delivery in the nigro-striatal pathway. These pioneer clinical trials demonstrated the safety and tolerability of rAAV delivery in the human brain at moderate doses. Therapeutic effects however, were modest, emphasizing the need for higher doses of the therapeutic transgene product which could be achieved using more efficient vectors or expression cassettes. This will require re-addressing pharmacological aspects, with attention to which cases require either localized and cell-type specific expression or efficient brain-wide transgene expression, and when it is necessary to modulate or terminate the administration of transgene product. The ongoing development of targeted and regulated rAAV vectors is described. 
12443821	Upper airway abnormalities in Canavan disease.	OBJECTIVE: To describe upper airway anatomical abnormalities associated with Canavan disease. METHODS: Retrospective case report. RESULTS: Physical examination and laryngoscopy demonstrated oropharyngeal narrowing, macroglossia, and bronchial asymmetry in a child with Canavan disease. Tracheostomy decreased problems with chronic aspiration and obstructive sleep apnea. CONCLUSIONS: Oropharyngeal obstruction and bronchial asymmetry are previously undescribed upper airway abnormalities found in an individual with Canavan disease. Tracheostomy is an effective method of managing chronic aspiration and obstruction in these patients.
29170500	White matter disease: Targeted aspartoacylase gene therapy reverts Canavan disease.	
