Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
23992033			exome sequencing	[('MAXO:0009004', 'exome sequencing')]	treats			low molecular weight proteinuria	[('HP:0000093', 'Proteinuria'), ('HP:0003764', 'Mole')]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]		exome sequencing	low molecular weight proteinuria	1
23992033			sanger sequencing	[]	treats			high myopia	[('HP:0000545', 'High myopia'), ('HP:0011003', 'Myopia')]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]		sanger sequencing		1
23992033			sanger sequencing	[]	treats	hp:0000565	esotropia		[]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]				1
23992033			sanger sequencing	[]	treats			vitreous changes	[]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]		sanger sequencing		1
23992033			sanger sequencing	[]	treats	hp:0000518	cataract		[]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]				1
23992033			sanger sequencing	[]	treats			low molecular weight proteinuria	[('HP:0000093', 'Proteinuria'), ('HP:0003764', 'Mole')]			lrp2 mutation-related syndrome	[('MONDO:0002254', 'syndrome'), ('MONDO:0016019', 'RE')]		sanger sequencing		1
21756462			cochlear implantation	[('MAXO:0000451', 'implantation')]	treats	hp:0000407	sensorineural hearing loss		[]	mondo:0009104	donnai-barrow syndrome		[]				1
36882953			treatment	[]	treats	hp:0000545	myopia		[]			mendelian myopia	[('MONDO:0001384', 'myopia'), ('MONDO:0001384', 'myopia')]	high-dose	chebi:16684	progressive	1
36882953			atropine treatment	[]	treats			increased axial length (al)	[('HP:0025287', 'Axial')]			mendelian myopia	[('MONDO:0001384', 'myopia'), ('MONDO:0001384', 'myopia')]	high-dose	chebi:16684		1
16532464			subtelomeric fish analysis	[]	prevents			misdiagnosis	[('HP:0001658', 'MI')]			donnai-barrow syndrome	[('MONDO:0003024', 'Donnai-Barrow syndrome'), ('MONDO:0000840', 'Donnai-Barrow syndrome')]	subtelomeric	fish analysis		1
29532936	maxo:0009004	exome sequencing		[]	treats	hp:0002150	hypercalciuria		[]	mondo:0009104	donnai-barrow syndrome		[]				1
29532936	maxo:0009004	exome sequencing		[]	treats	hp:0000787	nephrolithiasis		[]	mondo:0009104	donnai-barrow syndrome		[]				1
31821692			whole exome sequencing	[('MAXO:0009004', 'whole exome sequencing'), ('MAXO:0009004', 'exome sequencing')]	treats			donnai-barrow syndrome	[]			donnai-barrow syndrome	[('MONDO:0003024', 'Donnai-Barrow syndrome'), ('MONDO:0000840', 'Donnai-Barrow syndrome')]				1
31821692			ultrasound	[]	treats			agenesis of the corpus callosum	[('HP:0001274', 'Agenesis of the corpus callosum')]			donnai-barrow syndrome	[('MONDO:0003024', 'Donnai-Barrow syndrome'), ('MONDO:0000840', 'Donnai-Barrow syndrome')]		ultrasound		1
31821692			ultrasound	[]	treats	hp:0000776	diaphragmatic hernia		[]	mondo:0009104	donnai-barrow syndrome		[]		ultrasound		1
31177825			insertion into the ahmed glaucoma valve tube	[]	treats			hypotony	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]		5-0 polypropylene suture		1
31177825			insertion of a 5-0 polypropylene suture into the ahmed glaucoma valve tube	[]	treats			maculopathy	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]		5-0 polypropylene suture		1
31177825			external suture cauterization	[]	treats			hypotony	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]				1
31177825			external suture cauterization	[]	treats			maculopathy	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]				1
31177825			intraluminal ahmed glaucoma valve occlusion with cauterized suture	[]	treats			hypotony	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]		ahmed glaucoma valve		1
31177825			intraluminal ahmed glaucoma valve occlusion with cauterized suture	[]	treats			maculopathy	[]			hypotony maculopathy	[('MONDO:0000170', 'MAC'), ('MONDO:0003519', 'MAC')]		ahmed glaucoma valve occlusion		1
