PMID	Title	Abstract
34107524	Effectiveness of Physical Therapy on Ataxia-Telangiectasia: A Case Report.	BACKGROUND AND PURPOSE: This case report investigated the benefits of a 12-week physical therapy program for a child with ataxia-telangiectasia (AT). CASE DESCRIPTION: A 9-year-old girl with a diagnosis of AT participated. The physical therapy program consisted of balance and strength exercise and Wii Fit Balance-based video games training with a pediatric physical therapist for 12 weeks. MEASUREMENTS: The motor performance, Gross Motor Function Measurement (GMFM), Pediatric Berg Balance Scale (PBBS), Trunk Control Measurement Scale (TCMS), participation as measured by the Life Habits Questionnaire (LIFE-H), and the Pediatric Quality of Life Inventory (PedsQL). OUTCOMES: Positive changes were observed in the TCMS, PBBS, GMFM, and motor performance, participation, and quality of life. CONCLUSIONS: Notable improvements were observed in both body structure and function, and activities and participation level. WHAT THIS ADDS TO EVIDENCE: This case report is the first to support the effectiveness of physical therapy in a child with AT.
35578746	Predicting acute severe toxicity for head and neck squamous cell carcinomas by combining dosimetry with a radiosensitivity biomarker: a pilot study.	OBJECTIVE: Radiotherapy (RT) against head and neck squamous cell carcinomas (HNSCC) may lead to severe toxicity in 30-40% of patients. The normal tissue complication probability (NTCP) models, based on dosimetric data refined the normal tissue dose/volume tolerance guidelines. In parallel, the radiation-induced nucleoshuttling (RIANS) of the Ataxia-Telangiectasia Mutated protein (pATM) is a predictive approach of individual intrinsic radiosensitivity. Here, we combined NTCP with RADIODTECT , a blood assay derived from the RIANS model, to predict RT toxicity in HNSCC patients. METHODS: RADIODTECT  cutoff values (i.e. 57.8 ng/mL for grade>=2 toxicity and 46 ng/mL for grade>=3 toxicity) have been previously assessed. Validation was performed on a prospective cohort of 36 HNSCC patients treated with postoperative RT. Toxicity was graded with the Common Terminology Criteria for Adverse Events (CTCAE) scale and two criteria were considered: grade>=2 oral mucositis (OM2), grade>=3 mucositis (OM3) and grade>=2 dysphagia (DY2), grade>=3 dysphagia (DY3). pATM quantification was assessed in lymphocytes of HNSCC patients. The discrimination power of the pATM assay was evaluated through the Area Under the Receiver Operator Characteristics Curve (AUC-ROC). Two previously described NTCP models were considered, including the dose to the oral cavity and the mean dose to the parotid glands (OM2 and OM3) and the dose to the oral cavity, to the larynx and the volume of pharyngeal constrictor muscles (DY2 and DY3). RESULTS: Combining NTCP models with RADIODTECT  blood test improved the AUC-ROC. Considering the prediction of mucositis, AUC-ROCNTCP+RADIODTECT =0.80 was for OM2, and AUC-ROCNTCP+RADIODTECT =0.78 for OM3. Considering the prediction of acute dysphagia, AUC-ROCNTCP+RADIODTECT =0.71 for DY2 and for DY3. CONCLUSIONS: Combining NTCP models with a radiosensitivity biomarker might significantly improve the prediction of toxicities for HNSCC patients.
34083289	Molecular and Radiological Features of Microsatellite Stable Colorectal Cancer Cases With Dramatic Responses to Immunotherapy.	BACKGROUND/AIM: The majority of colorectal cancer (CRC) cases, which are microsatellite stable (MSS) and do not harbor mismatch repair deficiency/microsatellite instability, are resistant to immunotherapy. Identification of patients with exceptional responses in MSS CRC and predictive biomarkers is an unmet need that needs to be addressed. CASE REPORT: We report three cases of MSS CRC with durable clinical benefit from immunotherapy with anti-PD-1 checkpoint inhibitors. Two cases bear a POLE P286R mutation, which has been associated with lack of immunotherapy response in MSS CRC. Two cases bear alterations in Ataxia-Telangiectasia Mutated (ATM) which may contribute to observed responses, including interaction with a co-administered intratumoral stimulator of interferon genes (STING) pathway agonist in one patient. CONCLUSION: Novel DNA damage repair alterations, including mutations in ATM, can provide insight into additional mechanisms by which genomic alterations can sensitize MSS CRC to diverse immunotherapies.
34352413	Considerations for radiotherapy in Bloom Syndrome: A case series.	Bloom Syndrome (BS) is a genetic DNA repair disorder, caused by mutations in the BLM gene. The clinical phenotype includes growth retardation, immunodeficiency and a strong predisposition to different types of malignancies. Treatment of malignancies in BS patients with radiotherapy or chemotherapy is believed to be associated with increased toxicity, but clinical and laboratory data are lacking. We collected clinical data of two Dutch BS patients with solid tumors. Both were treated with radiotherapy before the diagnosis BS was made and tolerated this treatment well. In addition, we collected fibroblasts from BS patients to perform in vitro clonogenic survival assays to determine radiosensitivity. BS fibroblasts showed less radiosensitivity than the severely radiosensitive Artemis fibroblasts. Moreover, studies of double strand break kinetics by counting 53BP1 foci after irradiation showed similar patterns compared to healthy controls. In combination, the clinical cases and laboratory experiments are valuable information in the discussion whether radiotherapy is absolutely contraindicated in BS, which is the Case in other DNA repair syndromes like Ataxia Telangiectasia and Artemis.
33848475	A rational targeted therapy for platinum-resistant small-cell lung cancer.	Small-cell lung cancer (SCLC) is initially sensitive to platinum doublet chemotherapy, providing dramatic clinical benefit. Unfortunately, most SCLCs relapse and become resistant to further therapy. In this issue of Cancer Cell, Thomas et al. show that some platinum-resistant SCLCs benefit from combination therapy with topotecan plus the ATR (ataxia telangiectasia-mutated and rad3-related) inhibitor berzosertib.
40114918	Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.	Objective: Patients with Inborn Errors of Immunity (IEI) are at higher risk of severe SARS-CoV-2 infection. We evaluated humoral and cellular responses to COVID-19 vaccines in Brazilian patients with IEI and healthy controls. Methods: Fifty-five patients with IEI (13-61 years) and 60 controls (13-71 years) received inactivated SARS-CoV-2 (CoronaVac), non-replicating virus-vectored (ChAdOx1 nCoV-19, AstraZeneca) or monovalent mRNA (Original strain of BNT162b2, Pfizer-BioNTech) and bivalent mRNA (Original/Omicron BA.1, Pfizer-BioNTech) vaccines and were sampled five times. Diagnoses included common variable immunodeficiency (n=25), specific antibody deficiency (n=9), ataxia-telangiectasia (n=5), X-linked agammaglobulinemia (n=4), PIK3CD-related disorders (n=4), hyper-IgM syndrome (n=4), combined immunodeficiency (n=3), and STAT1 gain-of-function (n=1). Humoral immunity was assessed via multiplex microarray for Spike, Nucleocapsid, RBD-Wuhan, RBD-Delta, RBD-BA.1, RBD-BA.2 and RBD-BA.5 neutralizing antibodies. T-cell responses to Spike and Nucleocapsid were assessed using ELISpot. Results: Patients with IEI exhibited significantly lower levels of Nucleocapsid and RBD-neutralizing antibodies (p < 0.05). Notable differences in RBD-BA.2 (p = 0.008) and IgG-Nucleocapsid (p = 0.010) levels emerged over time. T-cell responses to Spike were stronger in patients with IEI post-booster (405 vs. 149 spot-forming cells/million PBMC; p = 0.002). Both groups showed enhanced Nucleocapsid-specific cellular responses over time (p = 0.017). COVID-19 hospitalization rates among patients with IEI with SARS-CoV-2 diagnosis dropped from 33.3% to zero after the first booster dose. Conclusions: While humoral responses to SARS-CoV-2 vaccines were weaker in patients with IEI, their cellular immunity was similar to controls. Boosters enhanced both humoral and cellular responses. After completion of the vaccination protocol, none of the patients with IEI were hospitalized with COVID-19. Robust T-cell responses may play a critical role in protecting patients with IEI from severe COVID-19 and mortality.
34527850	Ceralasertib-Mediated ATR Inhibition Combined With Olaparib in Advanced Cancers Harboring DNA Damage Response and Repair Alterations (Olaparib Combinations).	Poly (ADP-ribose) polymerase (PARP) inhibitors have emerged as promising therapy in cancers with homologous recombination repair deficiency. However, efficacy is limited by both intrinsic and acquired resistance. The Olaparib Combinations basket trial explored olaparib alone and in combination with other homologous recombination-directed targeted therapies. Here, we report the results of the arm in which olaparib was combined with the orally bioavailable ataxia telangiectasia and RAD3-related inhibitor ceralasertib in patients with relapsed or refractory cancers harboring DNA damage response and repair alterations, including patients with BRCA-mutated PARP inhibitor-resistant high-grade serous ovarian cancer (HGSOC). PATIENTS AND METHODS: Germline and somatic mutations had to be deleterious by COSMIC or ClinVar for eligibility. Olaparib was administered at 300 mg twice daily and ceralasertib at 160 mg daily on days 1-7 in 28-day cycles until progression or unacceptable toxicities. Primary end points were confirmed complete response (CR) or partial response (PR) rates and clinical benefit rate (CBR; CR + PR + stable disease [SD] at 16 weeks). RESULTS: Twenty-five patients were enrolled, with median four prior therapies. Five patients required dose reductions for myelosuppression. Overall response rate was 8.3% and CBR was 62.5% among the entire cohort. Two of five patients with tumor harboring ATM mutation achieved CR or SD ongoing at 24+ months, respectively (CBR 40%). Of seven patients with PARP inhibitor-resistant HGSOC, one achieved PR (-90%) and five had SD ranging 16-72 weeks (CBR 86%). CONCLUSION: Olaparib with ceralasertib demonstrated preliminary activity in ATM-mutated tumors and in PARP inhibitor-resistant BRCA1/2-mutated HGSOC. These data warrant additional studies to further confirm activity in these settings.
33975862	Phase I Study of Ceralasertib (AZD6738), a Novel DNA Damage Repair Agent, in Combination with Weekly Paclitaxel in Refractory Cancer.	PURPOSE: Ceralasertib is a potent and selective oral inhibitor of the serine/threonine protein kinase ataxia telangiectasia and Rad3-related (ATR) protein. PATIENTS AND METHODS: Eligible patients with solid tumors, enriched for melanoma, received ceralasertib in combination with a fixed dose of paclitaxel (80 mg/m2 on D1, D8, D15) in 28-day cycles. The dose of ceralasertib was escalated to reach an MTD in a rolling 6 design. The starting dose of ceralasertib was 40 mg QD. Fifty-seven patients (33 patients with melanoma who failed prior PD1/L1 treatment) were enrolled in 7 dose cohorts ranging from 40 mg QD to 240 mg BD plus weekly paclitaxel. RESULTS: The RP2D was established as ceralasertib 240 mg BD days 1-14 plus paclitaxel 80 mg/m2 on D1, D8, D15 every 28 days. The most common toxicities were neutropenia (n = 39, 68%), anemia (n = 25, 44%), and thrombocytopenia (n = 21, 37%). In the full analysis set of 57 patients, the overall response rate (ORR) was 22.6% (95% CI, 12.5-35.3). In 33 patients with melanoma, resistant to prior anti-PD1 therapy, the ORR was 33.3% (95% CI, 18.0-51.8). In the melanoma subset, the mPFS was 3.6 months (95% CI, 2.0-5.8), the median duration of response was 9.9 months (95% CI, 3.7-23.2), and the mOS was 7.4 months (95% CI, 5.7-11.9). CONCLUSIONS: Ceralasertib in combination with paclitaxel was well tolerated in patients with advanced malignancies and showed evidence of antitumor activity. Durable responses were observed in patients with advanced cutaneous, acral, and mucosal melanoma resistant to anti-PD1/L1 treatment.See related commentary by Ashworth, p. 4667.
37824137	Berzosertib Plus Topotecan vs Topotecan Alone in Patients With Relapsed Small Cell Lung Cancer: A Randomized Clinical Trial.	Importance: Patients with relapsed small cell lung cancer (SCLC), a high replication stress tumor, have poor prognoses and few therapeutic options. A phase 2 study showed antitumor activity with the addition of the ataxia telangiectasia and Rad3-related kinase inhibitor berzosertib to topotecan. Objective: To investigate whether the addition of berzosertib to topotecan improves clinical outcomes for patients with relapsed SCLC. Design, Setting, and Participants: Between December 1, 2019, and December 31, 2022, this open-label phase 2 randomized clinical trial recruited 60 patients with SCLC and relapse after 1 or more prior therapies from 16 US cancer centers. Patients previously treated with topotecan were not eligible. Interventions: Eligible patients were randomly assigned to receive topotecan alone (group 1), 1.25 mg/m2 intravenously on days 1 through 5, or with berzosertib (group 2), 210 mg/m2 intravenously on days 2 and 5, in 21-day cycles. Randomization was stratified by tumor sensitivity to first-line platinum-based chemotherapy. Main Outcomes and Measures: The primary end point was progression-free survival (PFS) in the intention-to-treat population. Secondary end points included overall survival (OS) in the overall population and among patients with platinum-sensitive or platinum-resistant tumors. The PFS and OS for each treatment group were estimated using the Kaplan-Meier method. The log-rank test was used to compare PFS and OS between the 2 groups, and Cox proportional hazards models were used to estimate the treatment hazard ratios (HRs) and the corresponding 2-sided 95% CI. Results: Of 60 patients (median [range] age, 59 [34-79] years; 33 [55%] male) included in this study, 20 were randomly assigned to receive topotecan alone and 40 to receive a combination of topotecan with berzosertib. After a median (IQR) follow-up of 21.3 (18.1-28.3) months, there was no difference in PFS between the 2 groups (median, 3.0 [95% CI, 1.2-5.1] months for group 1 vs 3.9 [95% CI, 2.8-4.6] months for group 2; HR, 0.80 [95% CI, 0.46-1.41]; P = .44). Overall survival was significantly longer with the combination therapy (5.4 [95% CI, 3.2-6.8] months vs 8.9 [95% CI, 4.8-11.4] months; HR, 0.53 [95% CI, 0.29-0.96], P = .03). Adverse event profiles were similar between the 2 groups (eg, grade 3 or 4 thrombocytopenia, 11 of 20 [55%] vs 20 of 40 [50%], and any grade nausea, 9 of 20 [45%] vs 14 of 40 [35%]). Conclusions and Relevance: In this randomized clinical trial, treatment with berzosertib plus topotecan did not improve PFS compared with topotecan therapy alone among patients with relapsed SCLC. However, the combination treatment significantly improved OS. Trial Registration: ClinicalTrials.gov Identifier: NCT03896503.
33370001	The Development of Chylothorax in a Child With T-cell Lymphoblastic Lymphoma and Ataxia Telangiectasia During Induction Therapy.	Chylothorax is an unusual complication of childhood cancer. It causes to additional morbidity and mortality during management. It should be kept in mind that chylothorax may occur due to mass shrinkage during treatment in patients with mediastinal mass and ductus thoracicus invasion at the initial diagnosis and necessary measures should be taken. This case was presented because of the rarity in pediatric oncology practice.
35154108	Childhood-Onset Movement Disorders Can Mask a Primary Immunodeficiency: 6 Cases of Classical Ataxia-Telangiectasia and Variant Forms.	Ataxia-telangiectasia (A-T) is a neurodegenerative and primary immunodeficiency disorder (PID) characterized by cerebellar ataxia, oculocutaneous telangiectasia, immunodeficiency, progressive respiratory failure, and an increased risk of malignancies. It demands specialized care tailored to the individual patient's needs. Besides the classical ataxia-telangiectasia (classical A-T) phenotype, a variant phenotype (variant A-T) exists with partly overlapping but some distinctive disease characteristics. Here we present a case series of 6 patients with classical A-T and variant A-T, which illustrates the phenotypic variability of A-T that can present in childhood with prominent extrapyramidal features, with or without cerebellar ataxia. We report the clinical data, together with a detailed genotype description, immunological analyses, and related expression of the ATM protein. We show that the presence of some residual ATM kinase activity leads to the clinical phenotype variant A-T that differs from the classical A-T. Our data illustrate that the diagnosis of the variant form of A-T can be delayed and difficult, while early recognition of the variant form as well as the classical A-T is a prerequisite for providing a correct prognosis and appropriate rehabilitation and support, including the avoidance of diagnostic X-ray procedures, given the increased risk of malignancies and the higher risk for side effects of subsequent cancer treatment.
37635070	Ataxia Telangiectasia in a Patient with Breast Cancer: A Case Report.	Ataxia telangiectasia (AT) is a rare autosomal recessive disorder caused by the pathological variants of the ATM gene. Owing to i ts r arity a nd n ature, complications of AT, such a s malignant tumors, a re often difficult to manage with standard imaging studies and treatments, and there are no established management strategies. We report the case of a woman who had AT in childhood and developed breast cancer in her 20s; the disease was successfully managed by the decision-making of multidisciplinary physicians professionals with ethics support. She was immunocompromised, ataxic, and mentally impaired. The patient's mother noticed a tumor in her right breast and subsequently brought her to our department. Although preoperative testing and surgical procedures were limited as AT is extremely radiosensitive, the patient was diagnosed with cT2N0M0 breast cancer and underwent right mastectomy and axillary lymph node sampling. The final diagnosis was pT2N0M0 pStage IIA mucinous carcinoma, and immunohistochemistry of the tumor specimen was estrogen receptor-positive, progesterone receptor-positive, and HER2-negative. Tamoxifen was administered as postoperative adjuvant therapy, and the patient has survived to date without recurrence. Here, we report our experience with breast cancer treatment for AT, along with a review of the literature.
36674612	Successful Treatment of Large B-Cell Lymphoma in a Child with Compound Heterozygous Mutation in the ATM Gene.	Ataxia-telangiectasia (AT) is a multisystemic neurodegenerative inborn error of immunity (IEI) characterized by DNA repair defect, chromosomal instability, and hypersensitivity to ionizing radiation. Impaired DNA double-strand break repair determines a high risk of developing hematological malignancies, especially lymphoproliferative diseases. Poor response to treatment, excessive chemotherapy toxicities, and the need for avoiding exposure to ionizing radiation make the successful clinical management of patients with AT challenging for oncologists. We describe the favorable outcome of the LBCL with IRF4 rearrangement at stage III in a 7-year-old female patient diagnosed with AT. The patient was treated according to the B-HR arm of the INTER-B-NHL-COP 2010 protocol, including the administration of rituximab, cyclophosphamide, methotrexate, prednisone, etc. She presented excessive treatment toxicities despite individually reduced doses of methotrexate and cyclophosphamide. However, in the MRI there was no significant reduction in pathologic lymph nodes after three immunochemotherapy courses. Therefore, a lymph node biopsy was taken. Its subsequent histopathological examination revealed tuberculosis-like changes, though tuberculosis suspicion was excluded. After two following immunochemotherapy courses, PET-CT confirmed complete remission. From March 2022 onwards, the patient has remained in remission under the care of the outpatient children's oncology clinic.
32748564	Severe reaction to radiotherapy provoked by hypomorphic germline mutations in ATM (ataxia-telangiectasia mutated gene).	BACKGROUND: A minority of breast cancer (BC) patients suffer from severe reaction to adjuvant radiotherapy (RT). Although deficient DNA double-strand break repair is considered the main basis for the reactions, pretreatment identification of high-risk patients has been challenging. METHODS: To retrospectively determine the etiology of severe local reaction to RT in a 39-year-old woman with BC, we performed next-generation sequencing followed by further clinical and functional studies. RESULTS: We found a -4 intronic variant (c.2251-4A>G) in trans with a synonymous (c.3576G>A) variant affecting the ATM DNA-repair gene (NG_009830.1, NM_000051.3) which is linked to autosomal recessive ataxia-telangiectasia (A-T). We verified abnormal transcripts resulting from both variants, next to a minor wild-type transcript leading to a residual ATM kinase activity and genomic instability. Follow-up examination of the patient revealed no classic sign of A-T but previously unnoticed head dystonia and mild dysarthria, a family history of BC and late-onset ataxia segregating with the variants. Additionally, her serum level of alpha-fetoprotein (AFP) was elevated similar to A-T patients. CONCLUSION: Considering the variable presentations of A-T and devastating impact of severe reactions to RT, we suggest a routine measurement of AFP in RT-candidate BC patients followed by next-generation sequencing with special attention to non-canonical splice site and synonymous variants in ATM.
