PMID	Title	Abstract
19289118	A majority of Huntington's disease patients may be treatable by individualized allele-specific RNA interference.	Use of RNA interference to reduce huntingtin protein (htt) expression in affected brain regions may provide an effective treatment for Huntington disease (HD), but it remains uncertain whether suppression of both wild-type and mutant alleles in a heterozygous patient will provide more benefit than harm. Previous research has shown suppression of just the mutant allele is achievable using siRNA targeted to regions of HD mRNA containing single nucleotide polymorphisms (SNPs). To determine whether more than a minority of patients may be eligible for an allele-specific therapy, we genotyped DNA from 327 unrelated European Caucasian HD patients at 26 SNP sites in the HD gene. Over 86% of the patients were found to be heterozygous for at least one SNP among those tested. Because the sites are genetically linked, one cannot use the heterozygosity rates of the individual SNPs to predict how many sites (and corresponding allele-specific siRNA) would be needed to provide at least one treatment possibility for this percentage of patients. By computing all combinations, we found that a repertoire of allele-specific siRNA corresponding to seven sites can provide at least one allele-specific siRNA treatment option for 85.6% of our sample. Moreover, we provide evidence that allele-specific siRNA targeting these sites are readily identifiable using a high throughput screening method, and that allele-specific siRNA identified using this method indeed show selective suppression of endogenous mutant htt protein in fibroblast cells from HD patients. Therefore, allele-specific siRNA are not so rare as to be impractical to find and use therapeutically.
22897153	Dimethyl fumarate - only an anti-psoriatic medication?	Fumaric acid esters have been used successfully in the therapy of psoriasis vulgaris since 1959. In the last 17 years, many of the underlying mechanisms of anti-psoriatic action, such as a Th1/Th2 shift, a suppression of important leukocyte adhesion molecules, the induction of pro-apoptotic pathways in T-cells and recently anti-angiogenic action, have been discovered. Based on the knowledge of these immunomodulatory characteristics, fumaric acid esters have been shown to be effective or potentially effective in a multitude of dermatological as well as non-dermatological diseases. The range of new therapeutic targets reaches from multiple sclerosis to illnesses such as necrobiosis lipoidica, granuloma annulare and sarcoidosis. Experimental approaches offer promising, although preliminary, results on the treatment of cancer, malaria, chronic inflammatory lung diseases, and Huntington disease, to name but a few. This valued and well-known drug mainly prescribed by dermatologists is now experiencing a renaissance far beyond dermatologic applications.
21824087	Targeting mitochondrial dysfunction and neurodegeneration by means of coenzyme Q10 and its analogues.	Coenzyme Q10 is a small electron carrier of the respiratory chain with antioxidant properties, widely used for the treatment of mitochondrial disorders. Mitochondrial diseases are neuromuscular disorders caused by impairment of the respiratory chain and increased generation of reactive oxygen species. Coenzyme Q10 supplementation is fundamental in patients with primary coenzyme Q10 deficiency. Furthermore, coenzyme Q10 and its analogues, idebenone and mitoquinone (or MitoQ), have been also used in the treatment of other neurogenetic/neurodegenerative disorders. In Friedreich ataxia idebenone may reduce cardiac hypertrophy and, at higher doses, also improve neurological function. These compounds may also play a potential role in other conditions which have been linked to mitochondrial dysfunction, such as Parkinson disease, Huntington disease, amyotrophic lateral sclerosis and Alzheimer disease. This review introduces mitochondrial disorders and Friedreich ataxia as two paradigms of the tight links existing between oxidative stress, respiratory chain dysfunction and neurodegeneration, and focuses on current and emerging therapeutic uses of coenzyme Q10 and idebenone in neurology.
25012999	Task-specific training in Huntington disease: a randomized controlled feasibility trial.	BACKGROUND: Task-specific training may be a suitable intervention to address mobility limitations in people with Huntington disease (HD). OBJECTIVE: The aim of this study was to assess the feasibility and safety of goal-directed, task-specific mobility training for individuals with mid-stage HD. DESIGN: This study was a randomized, blinded, feasibility trial; participants were randomly assigned to control (usual care) and intervention groups. SETTING: This multisite study was conducted in 6 sites in the United Kingdom. PATIENTS: Thirty individuals with mid-stage HD (13 men, 17 women; mean age=57.0 years, SD=10.1) were enrolled and randomly assigned to study groups. INTERVENTION: Task-specific training was conducted by physical therapists in participants' homes, focusing on walking, sit-to-stand transfers, and standing, twice a week for 8 weeks. Goal attainment scaling was used to individualize the intervention and monitor achievement of personal goals. MEASUREMENTS: Adherence and adverse events were recorded. Adjusted between-group comparisons on standardized outcome measures were conducted at 8 and 16 weeks to determine effect sizes. RESULTS: Loss to follow-up was minimal (n=2); adherence in the intervention group was excellent (96.9%). Ninety-two percent of goals were achieved at the end of the intervention; 46% of the participants achieved much better than expected outcomes. Effect sizes on all measures were small. LIMITATIONS: Measurements of walking endurance were lacking. CONCLUSIONS: The safety of and excellent adherence to a home-based, task-specific training program, in which most participants exceeded goal expectations, are encouraging given the range of motivational, behavioral, and mobility issues in people with HD. The design of the intervention in terms of frequency (dose), intensity (aerobic versus anaerobic), and specificity (focused training on individual tasks) may not have been sufficient to elicit any systematic effects. Thus, a larger-scale trial of this specific intervention does not seem warranted.
30950323	Attending to Total Pain in Juvenile Huntington Disease: A Case Report Informed by Narrative Review of the Literature.	OBJECTIVES: To consider the impact of juvenile Huntington disease (JHD) from a biomedical, symptom burden, and total pain palliative care perspective. METHODS: This case report was informed by a narrative review of the literature with inclusion of expert opinion from pediatric palliative care, an adult and pediatric neurologist, and a child psychiatrist. Audio-recorded qualitative interview and coauthorship with the pediatric patient's primary caregiver (his mother). RESULTS: The JHD impacts all domains of child and family function. SIGNIFICANCE OF RESULTS: Application of the concept of total pain to JHD informs and guides care for this complex, challenging condition.
21285520	The importance of integrating basic and clinical research toward the development of new therapies for Huntington disease.	Huntington disease (HD) is a dominantly inherited neurodegenerative disorder that results from expansion of the polyglutamine repeat in the huntingtin (HTT) gene. There are currently no effective treatments for this devastating disease. Given its monogenic nature, disease modification therapies for HD should be theoretically feasible. Currently, pharmacological therapies aimed at disease modification by altering levels of HTT protein are in late-stage preclinical development. Here, we review current efforts to develop new treatments for HD based on our current understanding of HTT function and the main pathological mechanisms. We emphasize the need to enhance translational efforts and highlight the importance of aligning the clinical and basic research communities to validate existing hypotheses in clinical studies. Human and animal therapeutic trials are presented with an emphasis on cellular and molecular mechanisms relevant to disease progression.
156313	Isoniazid therapy of Huntington disease.	We describe clinical and biochemical changes in seven patients with Huntington disease given isoniazid (INH) in dosages three to five greater than normally used in tuberculosis. Because INH inhibits the enzyme gamma-aminobutyric acid aminotransferase (GABA-T), and increases GABA content in the brains of experimental animals, it might correct the brain GABA deficiency characteristic of Huntington disease. Of six patients treated long enough to be clinically evaluated, one showed marked and two others showed signifciant improvement. High-dose INH therapy carries serious toxic risks, which are influenced by patients' acetylator phenotypes. Nevertheless, results are sufficiently promising to warrant further controlled trials of INH or other GABA-T inhibitors in Huntington disease.
34291654	Disparities in Palliative Care Utilization Among Hospitalized People With Huntington Disease: A National Cross-Sectional Study.	BACKGROUND: People with Huntington's disease (HD) often become institutionalized and more frequently die away from the home setting. The reasons behind differences in end-of-life care are poorly understood. Less than 5% of people with HD report utilization of palliative care (PC) or hospice services, regardless of the lack of curative therapies for this neurodegenerative disease. It is unknown what factors are associated with in-patient specialty PC consultation in this population and how PC might be related to discharge disposition. OBJECTIVES: To determine what HD-specific (e.g., psychosis) and serious illness-specific factors (e.g., resuscitation preferences) are associated with PC encounters in people with HD and explore how PC encounters are associated with discharge disposition. DESIGN: We analyzed factors associated with PC consultation for people with HD using discharge data from the National Inpatient Sample and the Nationwide Inpatient Sample (NIS), Healthcare Cost and Utilization Project (HCUP), Agency for Healthcare Research and Quality. An anonymized, cross-sectional, and stratified sample of 20% of United States hospitalizations from 2007 through 2014 were included using ICD-9 codes. RESULTS: 8521 patients with HD were admitted to the hospital. Of those, 321 (3.8%) received specialty PC. Payer type, (specifically private insurer or other insurer as compared to Medicare), income, (specifically the top quartile as compared to the bottom quartile), mortality risk, D.N.R., aspiration pneumonia, and depression were significantly associated with PC in a multivariate model. Among those who received PC, the odds ratio (OR) of discharge to a facility was 0.43 (95% CI, 0.32-0.58), whereas the OR of discharge to home with services was 2.25 (95% CI 1.57-3.23), even after adjusting for possible confounders. CONCLUSIONS: Among patients with HD, economic factors, depression, and serious illness-specific factors were associated with PC, and PC was associated with discharge disposition. These findings have implications for the adaptation of inpatient PC models to meet the needs of persons with HD.
32250312	Huntington's Disease Clinical Trials Corner: April 2020.	In this edition of the Huntington's Disease Clinical Trials Corner we expand on the UniQure AMT-130 and on the Neurocrine Biosciences KINECT-HD trials, and list all currently registered and ongoing clinical trials in Huntington's disease.
35698434	Does physical activity improve motor function and gait in huntington disease? A systematic review and meta-analysis.	INTRODUCTION: Huntington's disease (HD) is a degeneration of the brain. OBJECTIVE: To assess the evidence of the physical activity (PA) to improve motor function, gait speed, and walking endurance in individuals with HD. MATERIALS AND METHODS: Two reviewers independently screened references and selected relevant studies to identify randomized controlled trials (RCT), from MEDLINE/PubMed, CENTRAL, PEDro, Scopus, CINAHL, Web of Science databases from inception to September 2021. Two reviewers evaluated risk of bias by the PEDro scale. The primary outcome was assessed motor function, gait speed and walking endurance as a secondary outcome was evaluated activities of daily living (ADL), lower limb functionality strenght, balance, mobility and cognition function in HD. RESULTS: Eight RCT were finally included (231 individuals). Forest plots showed a positive effect for gait endurance, the mean difference (MD) was 17.40 (95% CI from 5.40 to 29.35; p = 0.004), the MD lower limb functionality strength was 1.76 (95% CI from 0.18 to 3.33; p = 0.03) favoring PA group and the MD cognition function was 1.83 (95% CI from 0.50 to 3.16; p = 0.007). No benefits were found for motor function, gait speed, ADL, balance and mobility. CONCLUSIONS: Positive effects of programs PA were observed for walking endurance lower limb functionality strenght and cognition function in low and moderate stage of HD. However, no benefits were found for motor function, gait speed, ADL, balance and mobility. All authors included aerobic exercises in their programs but is unclear if vigorous and intensive PA is optimal for individuals with HD.
31907286	Clinical recommendations to guide physical therapy practice for Huntington disease.	OBJECTIVE: In the past decade, an increasing number of studies have examined the efficacy of physical therapy interventions in people with Huntington disease (HD). METHODS: We performed a mixed-methods systematic review using Joanna Briggs Institute (JBI) methodology and included experimental and observational study designs. The search resulted in 23 quantitative studies and 3 qualitative studies from which we extracted data using JBI standardized extraction tools. Results of this review suggested that physical therapy interventions may improve motor impairments and activity limitations in people with HD. Here, we expand on the review findings to provide specific recommendations to guide clinical practice. RESULTS: We recommend the following specific physical therapy interventions for people with HD: aerobic exercise (grade A evidence), alone or in combination with resistance training to improve fitness and motor function, and supervised gait training (grade A evidence) to improve spatiotemporal features of gait. In addition, there is weak (grade B) evidence that exercise training improves balance but does not show a reduction in the frequency of falls; inspiratory and expiratory training improves breathing function and capacity; and training of transfers, getting up from the floor, and providing strategies to caregivers for involvement in physical activity in the midstages of HD may improve performance. There is expert consensus for the use of positioning devices, seating adaptations, and caregiver training in late stages of HD. CONCLUSIONS: There is strong evidence to support physical therapy interventions to improve fitness, motor function, and gait in persons with HD.
