PMID	Title	Abstract
34110668	Cutting balloon angioplasty on branch pulmonary artery stenosis in pediatric patients.	OBJECTIVES: To identify medium-term results following cutting balloon angioplasty (CBA) for branch pulmonary artery stenosis (PAS) and predictors of successful intervention. BACKGROUND: CBA has emerged as a successful alternative therapy for PAS resistant to conventional balloon angioplasty techniques but there is little information on medium and long-term outcomes. METHODS: This is a descriptive, single center, retrospective chart review of pediatric patients who underwent CBA for PAS at Arkansas Children's Hospital between May 2005 and December 2020. We reviewed demographics, procedural specifics, and 30-day complications. RESULTS: Forty-four patients underwent pulmonary artery CBA on 114 pulmonary artery segments through 126 catheterization cases, totaling 148 CBA events. Thirty-three individual pulmonary arteries underwent repeat intervention. Average minimal luminal diameter increase from pre-CBA to end of follow-up was 57% (CI, 38%-75%). Absence of Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries (TOF/PA/MAPCAs) and the absence of Alagille Syndrome, Williams Syndrome, or Arterial Tortuosity Syndrome (ATS) were associated with increased odds of sustained success by 70% (CI, 0.11-0.79) and 91% (CI, 0.02-0.56), respectively. Increasing the cutting balloon diameter-to-minimal luminal diameter ratio by 0.5 increased odds of successful intervention by 2.37-fold (CI, 1.7-3.3). Seven patients had 30-day complications including one death. CONCLUSIONS: In the longest follow-up to date of children and adolescents who underwent CBA for branch PAS, we found that there was moderate medium-term success. Additionally, absence of TOF/PA/MAPCAs, absence of Alagille Syndrome, Williams Syndrome, or ATS, and high cutting balloon diameter-to-minimal luminal diameter ratio are predictors of sustained results.
19122015	Severe eating disorder in a 28-year-old man with William's syndrome.	
20486579	[Tracheal intubation in patients with Williams syndrome].	Williams syndrome is caused by the deletion of genetic material from chromosome 7, including the elastin gene. Affected individuals frequently have connective tissue disorders and skeletal hypoplasia, resulting in micrognathia and mandibular retrusion. These conditions hinder adequate visualization of the larynx and render intubation difficult. We used different methods of tracheal intubation for two patients with Williams syndrome. The first case was a 35-year-old woman with micrognathia, mandibular retrusion, and a Mallampati class III airway, scheduled for mitral valve replacement. She had a three fingerbreadth oral aperture, 3.0 cm mandibulohyoid distance, and 30 degree neck flexion. Since she had previously been successfully intubated at age 18 for patch enlargement of the aorta and extended aortoplasty, we elected to use intravenous anesthetic agents for this intubation. After administration of diazepam and fentanyl, mask ventilation was difficult and the direct laryngoscopic view was Cormack grade IV. Fortunately, blind orotracheal intubation using a Mallinckrodt tracheal tube with direct laryngoscopy was accomplished on the first attempt. The second case was a 71-year-old woman with micrognathia, slight mandibular retrusion, macroglossia, and a Mallampati class IV airway, scheduled for sigmoidectomy and insertion of a ureteral stent. She had a 2.5 fingerbreadth oral aperture, 4.0 cm mandibulohyoid distance, and 30 degree neck flexion. From our experience with the first patient, we expected difficult ventilation and intubation. After 8% lidocaine spray to the larynx, and then 4% lidocaine spray to the vocal cords and trachea using a bronchoscope, we accomplished awake, fibreoptic-guided orotracheal intubation easily and quickly on the first attempt using a Parker Flex-Tip tube. Difficult tracheal intubation should be anticipated in Williams syndrome patients. Awake, fibreoptic-guided technique is easier and safer than direct laryngoscopy for intubating such patients.
23540732	Isolated cervical spinal canal stenosis at C-1 in the pediatric population and in Williams syndrome.	OBJECT: Isolated cervical canal stenosis at the level of the atlas (C-1) is a rare cause of cervical myelopathy in the pediatric population. It has been associated with several genetic disorders including spondyloepiphysial dysplasia congenita, Down syndrome, and Klippel-Feil syndrome. The purpose of this study is to highlight the authors' experience with 4 additional pediatric cases, review the literature, and report a new association of this disease with Williams syndrome. METHODS: The medical records and radiological imaging studies of 4 patients treated at Texas Children's Hospital for symptomatic hypoplasia of the atlas were retrospectively reviewed. Pertinent patient demographic data, clinical presentation, imaging findings, and outcomes after surgery were recorded. A thorough literature review was performed, allowing the authors to compare and contrast their 4 cases to surgical cases already published in the literature. RESULTS: There were 11 boys and 1 girl in the aggregate series. The average age of the patients was 7 years (range 13 months-14 years), and the duration of symptoms prior to presentation was 6 months (range 0-36 months). The mean sagittal diameter of the spinal canal at the level of the atlas measured from the posterior aspect of the dens to the anterior aspect of the arch of C-1 was 11.9 mm (range 8.3-16 mm) in the aggregate series. In 2 new pediatric patients with hypoplasia of the atlas the disease was associated with Williams syndrome, which has not been previously described. Patients in the aggregate series were followed for an average of 18 months (range 3-50 months). Laminectomy of C-1 provided neurological improvement in all patients who presented. CONCLUSIONS: Isolated cervical spinal canal stenosis at the level of the atlas is a rare cause of cervical myelopathy. The authors hope that this report will prompt clinicians to consider it when searching for the origin of signs and symptoms of cervical myelopathy, especially in children.
11003759	Surgery for bilateral outflow tract obstruction in elastin arteriopathy.	OBJECTIVE: A number of patients with Williams syndrome or other forms of elastin arteriopathy have stenoses of pulmonary arteries in addition to supravalvular aortic stenosis. We sought to investigate the effect of the degree of pulmonary arterial stenosis on the prognosis after an operation for supravalvular aortic stenosis to help define the optimal treatment strategy for patients with severe forms of elastin arteriopathy. METHODS: Between 1960 and 1999, 33 patients underwent operations for supravalvular aortic stenosis while having significant stenoses of the pulmonary arteries. We retrospectively reviewed patient charts, obtained current follow-up information, and determined risk factors for survival and reoperation. RESULTS: Fifteen patients with moderate right-sided obstructions (confirmed by pulmonary artery Z-scores and right ventricular/descending aortic pressure ratio) underwent operations for supravalvular aortic stenosis only. Eighteen patients had more severe right-sided obstructions and underwent surgical relief of pulmonary arterial stenoses or right ventricular outflow tract obstruction in addition to operations for supravalvular aortic stenosis. Eight patients had undergone preoperative balloon dilations of stenotic pulmonary arteries. There were 6 early deaths and 1 late death in our series. Survival at 10 and 20 years was 76% (70% confidence interval, 68%-84%) and freedom from reintervention was 59% (70% confidence interval, 46%-71%) at 10 years and 49% (70% confidence interval, 35%-62%) at 20 years. Multivariate analysis revealed that patients with a right ventricular/descending aortic pressure ratio of 1.0 or more were at higher risk for reintervention but not for death. CONCLUSIONS: Surgical treatment of pulmonary artery obstructions in elastin arteriopathy is palliative but, in conjunction with balloon dilation of peripheral pulmonary arteries, offers good long-term survival to patients with the severest form of elastin arteriopathy.
17184571	Isolated obstruction of the right ventricular infundibulum in a patient with Williams' syndrome.	Williams' syndrome is a rare condition that is associated with severe cardiovascular manifestations. We report a patient with Williams' syndrome who also has isolated obstruction of the right ventricular infundibulum, an association that, to the best of our knowledge, has not been previously reported.
16403203	Outcome in adult life for people with Williams syndrome-- results from a survey of 239 families.	BACKGROUND: Although there has been considerable research into the genotype and phenotype of Williams syndrome, there have been relatively few studies of long-term prognosis. As a preliminary to a more detailed investigation of adults with Williams syndrome, a parental questionnaire was distributed to members of the UK Williams Syndrome Foundation, focusing on areas of skill and difficulties in adult life. METHOD: A postal questionnaire was distributed to all members of the UK Williams Syndrome Foundation who had a son or daughter aged 18 years or over. The questionnaire covered issues related to the physical and mental health of the adults with Williams syndrome, together with questions about educational and employment status, self-help and independence skills. RESULTS: Out of a total of 290 questionnaires distributed, 239 were returned (82% response rate). The data highlighted the continuing high rates of physical problems in this group and apparent increases in rates of mental health problems with age. Parents also expressed their concerns about the lack of adequate support and care. Educational and employment attainments were generally low and self-help skills were relatively poor. DISCUSSION: The findings highlight the need for far better understanding of conditions such as Williams syndrome among professionals working in adult services and the need for more adequate support from educational, health and social services.
11246716	Adaptive behavior of 4- through 8-year-old children with Williams syndrome.	The adaptive behavior of forty-one 4- through 8-year-olds with Williams syndrome was assessed using the Vineland Adaptive Behavior Scales-Interview Edition. Based on the cognitive and personality profiles characteristic of children with this syndrome, we predicted that the domains of Socialization and Communication would be relative strengths, whereas Daily Living Skills and Motor Skills would be relative weaknesses. We also expected that Socialization Skills would be more advanced than Communication skills, and that within the Socialization domain, interpersonal skills would be stronger than play/leisure or coping skills. All predictions were confirmed. Adaptive behavior standard score was not related to CA. The children earned similar overall standard scores on the Vineland and the Differential Ability Scales. Interrelations among adaptive behavior, cognitive abilities, and personality characteristics are discussed.
29246395	Cardiac arrest related to anaesthesia in Williams-Beuren syndrome.	Williams-Beuren syndrome is the clinical manifestation of a congenital genetic disorder in the elastin gene, among others. There is a history of cardiac arrest refractory to resuscitation manoeuvres in anaesthesia. The incidence of myocardial ischaemia is high during anaesthetic induction, but there are patients who do not have this condition yet also have had very serious cardiac events, and issues that are still to be resolved. Case descriptions will enable the common pathophysiological factors to be defined, and decrease morbidity and mortality. We report the case of a 3-year-old boy with cardiac arrest at induction, rescued with circulatory assistance with extracorporeal membrane oxygenation and hypothermia induced for cerebral protection.
11771866	Renovascular hypertension in children.	OBJECTIVE: To study the etiology, clinical spectrum. image findings, management and outcome of children with renovascular hypertension (RVH). MATERIAL AND METHODS: Twenty children (aged 5 days to 15 years) were studied and treated for RVH during 1977-1998. In 14 cases hypertension was found during a routine examination. Six cases had heart failure and/or hypertensive encephalopathy. Diagnosis was made with aortography. Post-captopril renography and Doppler ultrasonography were obtained in 8 patients and spiral computed tomography angiography in 2. Treatment consisted of surgery (8 patients), percutaneous transluminal angioplasty (PTA) (5) or antihypertensive drugs only (8). RESULTS: Initial blood pressure was 62 +/- 31 mmHg > 95th percentile for systolic and 44 +/- 22 mmHg for diastolic blood pressure. Twelve children had unilateral and 8 had bilateral arterial stenosis. In 3 cases lesions were intrarenal. RVH was due to fibromuscular dysplasia (7 patients) and associated to middle aortic syndrome (5). neurofibromatosis (3), William's syndrome (2). Takayasu's arteritis (1) and pheochromocytoma (1). Treatment of choice was decided depending on the size of the child and location and severity of the stenosis. At the end of the follow-up (78 +/- 49 months), 9 patients are normotensive without medication and 7 are normotensive with drugs. Three patients have died, 2 for unrelated causes and I for cardiac failure; 1 child was lost to the follow-up. CONCLUSIONS: Although symptoms are relatively uncommon. renovascular disease is a frequent cause of severe hypertension in childhood. Non-invasive diagnostic techniques appear useful as screening methods. Treatment by surgery or PTA is successful if patients are carefully selected.
16476938	Hyperacusis in Williams syndrome: characteristics and associated neuroaudiologic abnormalities.	BACKGROUND: Hyperacusis and phonophobia are common, debilitating symptoms in Williams syndrome (WS), yet little is known about their underlying audiologic and neurologic processes. METHODS: The mothers of 49 subjects with WS were asked to complete the Hyperacusis Screening Questionnaire. Subjects with reported hyperacusis and sufficient developmental capacity underwent comprehensive audiological and brain auditory evoked response (BAER) testing. Findings were compared with those from pair-matched typically developing control subjects. RESULTS: Forty-one of the 49 children with WS (84%) had hyperacusis of moderate to severe degree, which began in infancy. Of these, 21 (mean age 15.8 +/- 5.5 years) were quantitatively tested. Subjects with WS reported discomfort at sound intensities on average 20 dB lower than control subjects. Pure-tone audiometry and distortion products otoacoustic emission test revealed a high-frequency cochlear hearing loss. An absence of ipsilateral acoustic reflex responses to maximum stimulation was significantly more common in the subjects with WS than controls. On BAER testing, the WS group had a significant prolongation in wave I latency. CONCLUSIONS: Hyperacusis in Williams syndrome (WS) is associated with a high-frequency hearing loss resembling the configuration of noise-induced hearing loss. The hyperacusis and hearing loss in WS may stem from a deficiency in the acoustic reflex resulting from auditory nerve dysfunction. Additional mechanisms that may mediate hyperacusis in WS and should be evaluated in future studies include recruitment, malformation of the facial canal, and haploinsufficiency of the elastin gene.
30530430	Intractable apnoeic seizures in a child with a deletion typically associated with Williams syndrome.	Williams-Beuren syndrome is rarely associated with epilepsy. One previously reported case showed an association with apnoeic seizures while a few other cases showed an association with infantile epileptic spasms and generalized and focal seizures. We report the case of a 13-month-old boy with a deletion typically associated with Williams-Beuren syndrome, who presented with isolated apnoeic seizures which were refractory to multiple antiepileptic drugs but partially responsive to the ketogenic diet. The diagnosis was challenging due to a complex cardiac history, gastroesophageal reflux, and normal interictal EEG findings. This case highlights the importance of prolonged EEG monitoring in suspected cases of apnoeic seizures. Further, given the reported cases of unexplained sudden death in Williams-Beuren syndrome, this case raises the possibility of an association between apnoeic seizures and unexplained sudden death. [Published with video sequence on www.epilepticdisorders.com].
27506644	Parent and Self-Report Ratings on the Perceived Levels of Social Vulnerability of Adults with Williams Syndrome.	The current study took a multi-informant approach to compare parent to self-report ratings of social vulnerability of adults with Williams syndrome (WS). Participants included 102 pairs of adults with WS and their parents. Parents completed the Social Vulnerability Questionnaire and adults with WS completed an adapted version of the questionnaire. Parents consistently reported higher levels of social vulnerability for their son/daughter than the individual with WS reported, with the exception of emotional abuse. The lower ratings of social vulnerability by adults with WS, compared to their parents, offer new information about their insight into their own vulnerability. These findings highlight the importance of teaching self-awareness as a part of a multi-informant approach to interventions designed to target social vulnerability.
